,T,V,V_c,I,P,V_gen,Mediciones p/s,Fecha,Periodo,Distancia
37,0.11318618250000001,137.37034161048666,9.758e-06,6.593243243243243e-10,0.192,,,,,
38,0.199272355,241.85029912896746,1.1745999999999999e-05,7.936486486486486e-10,0.19,,,,,
39,0.28445143500000003,345.2293466815147,1.5332e-05,1.0359459459459461e-09,0.192,,,,,
40,0.370322855,449.44866972667944,1.3738999999999998e-05,9.283108108108107e-10,0.192,,,,,
41,0.45717756,554.8613712924927,1.43275e-05,9.680743243243242e-10,0.187,,,,,
42,0.5427421349999999,658.7082842159649,1.516e-05,1.0243243243243243e-09,0.192,,,,,
43,0.6290443649999999,763.4504655343906,1.5237999999999999e-05,1.0295945945945945e-09,0.188,,,,,
44,0.619443545,697.0226579393801,54.775622999999996,0.0037010556081081077,0.191,,,,,
45,0.599581785,683.4602738152676,44.2324415,0.0029886784797297297,0.191,,,,,
46,0.541552715,627.7140553961528,29.550684,0.001996667837837838,0.191,,,,,
47,0.48102245,567.334341273455,16.466804,0.0011126218918918918,0.192,,,,,
48,0.41736867,500.6523786072967,5.894265,0.00039826114864864863,0.193,,,,,
49,0.353448465,428.9688065595896,-1.5888500000000002e-05,-1.0735472972972974e-09,0.192,,,,,
50,0.26723583500000003,324.3353623966728,-8.5455e-06,-5.773986486486487e-10,0.188,,,,,
51,0.17990291,218.34225990108638,-8.108000000000001e-06,-5.478378378378379e-10,0.192,,,,,
52,0.09428495349999999,114.4305599277246,-9.2635e-06,-6.259121621621622e-10,0.191,,,,,
53,0.022184354,26.924441104800326,-1.94435e-05,-1.3137500000000001e-09,0.187,,,,,
54,0.072404455,87.87490017167637,8.2695e-06,5.5875e-10,0.187,,,,,
55,0.15799453000000002,191.75275992593623,1.07835e-05,7.286148648648648e-10,0.189,,,,,
56,0.24414782000000002,296.31417646225896,1.20585e-05,8.147635135135135e-10,0.191,,,,,
57,0.331093775,401.8376232408762,1.45615e-05,9.838851351351352e-10,0.191,,,,,
58,0.41623173999999996,505.1667750371113,1.3979e-05,9.44527027027027e-10,0.192,,,,,
59,0.502406005,609.7536491788746,1.4316999999999999e-05,9.673648648648649e-10,0.192,,,,,
60,0.5889302750000001,714.7653130784614,1.44675e-05,9.775337837837838e-10,0.192,,,,,
61,0.6745514100000001,794.1871485663548,24.493737749500003,0.001654982280371622,0.192,,,,,
62,0.62470402,706.4717886325768,51.710958000000005,0.003493983648648649,0.191,,,,,
63,0.569437685,654.8795829230738,36.2282285,0.002447853277027027,0.191,,,,,
64,0.51003822,596.5063431119407,22.510289,0.001520965472972973,0.192,,,,,
65,0.447352285,532.6284599771576,10.308312149999999,0.0006965075777027026,0.191,,,,,
66,0.38583223,468.2719268990099,-2.4501500000000002e-05,-1.655506756756757e-09,0.192,,,,,
67,0.297934775,361.59365544906035,-6.625e-06,-4.4763513513513516e-10,0.191,,,,,
68,0.2118296,257.0906323895895,-5.782e-06,-3.9067567567567567e-10,0.191,,,,,
69,0.12567027,152.52188312818956,-4.881500000000001e-06,-3.298310810810811e-10,0.19,,,,,
70,0.0383624745,46.559307402212326,-3.2365e-05,-2.1868243243243244e-09,0.191,,,,,
71,0.0397951135,48.29801870022425,3.2269999999999998e-06,2.180405405405405e-10,0.192,,,,,
72,0.127687615,154.97025161995356,1.19805e-05,8.094932432432433e-10,0.188,,,,,
73,0.21316243499999998,258.70823337850885,1.1283e-05,7.623648648648648e-10,0.192,,,,,
74,0.29922247,363.1564690933949,1.28495e-05,8.682094594594594e-10,0.192,,,,,
75,0.385504685,467.87435743784266,1.43535e-05,9.698310810810812e-10,0.19,,,,,
76,0.47190617,572.7370005135963,1.5207e-05,1.0275e-09,0.191,,,,,
77,0.5577970400000001,676.9799285828002,1.4415999999999999e-05,9.74054054054054e-10,0.192,,,,,
78,0.64351185,781.0091762073325,1.58315e-05,1.069695945945946e-09,0.187,,,,,
79,0.62378567,702.1243744067184,54.943801,0.0037124189864864866,0.192,,,,,
80,0.590250825,674.809708698961,41.558327,0.0028079950675675676,0.192,,,,,
81,0.53137307,617.7667606758909,27.143278000000002,0.0018340052702702705,0.191,,,,,
82,0.47029646,556.433392574926,14.349971,0.0009695926351351352,0.191,,,,,
83,0.406553715,489.01531871089804,4.4055693,0.00029767360135135135,0.192,,,,,
84,0.338479,410.80086321692534,-2.04475e-05,-1.3815878378378378e-09,0.191,,,,,
85,0.24889452499999998,302.07511514105204,-6.697999999999999e-06,-4.525675675675675e-10,0.187,,,,,
86,0.166216725,201.7317845347958,-5.865000000000001e-06,-3.9628378378378384e-10,0.192,,,,,
87,0.0792909755,96.2328631312483,-1.09915e-05,-7.426689189189189e-10,0.192,,,,,
88,0.0198112675,24.044293778115286,-9.2425e-06,-6.244932432432433e-10,0.193,,,,,
89,0.0881675135,107.00600488758259,9.815500000000001e-06,6.632094594594595e-10,0.188,,,,,
90,0.17278916,209.70851578018613,1.1334999999999999e-05,7.658783783783783e-10,0.192,,,,,
91,0.25870728,313.9845145151876,1.2308e-05,8.316216216216216e-10,0.192,,,,,
92,0.34552191,419.3485771625233,1.4103999999999999e-05,9.52972972972973e-10,0.193,,,,,
93,0.431170725,523.2977305360882,1.3807e-05,9.329054054054055e-10,0.193,,,,,
94,0.5172268250000001,627.7411911057447,1.47385e-05,9.958445945945945e-10,0.189,,,,,
95,0.60363547,732.6125243087819,1.53215e-05,1.0352364864864864e-09,0.191,,,,,
96,0.6405237749999999,750.8169866794699,26.565676894499997,0.001794978168547297,0.191,,,,,
97,0.615591335,698.108451713117,49.0145285,0.003311792466216216,0.192,,,,,
98,0.5592287549999999,644.8822664603666,33.835302,0.002286169054054054,0.192,,,,,
99,0.499192095,585.7014315105223,20.151615,0.001361595608108108,0.192,,,,,
