,T,V,V_c,I,P,V_gen,Mediciones p/s,Fecha,Periodo,Distancia
0,0.436205195,519.8519765923797,9.555938600000001,0.0006456715270270271,0.192,1.54,0.3,Fri Oct 18 12:44:54 2024,110.0,15.6
1,0.40947041,491.41123456469825,5.5495503500000005,0.0003749696182432433,0.193,,,,,
2,0.38885536,471.9409930032645,-1.7039e-05,-1.151283783783784e-09,0.192,,,,,
3,0.348501975,422.96539871552625,-4.58e-07,-3.0945945945945944e-11,0.192,,,,,
4,0.31015041,376.4193633580708,3.6400000000000003e-07,2.4594594594594596e-11,0.19,,,,,
5,0.27169255000000003,329.7443219995618,4.375e-07,2.956081081081081e-11,0.193,,,,,
6,0.233381775,283.24779327009526,1.145e-07,7.736486486486486e-12,0.193,,,,,
7,0.195723855,237.54361357088635,-5.725e-07,-3.868243243243243e-11,0.192,,,,,
8,0.157846395,191.57298505788776,-9.315000000000001e-07,-6.293918918918919e-11,0.192,,,,,
9,0.11923261500000001,144.70870854107898,-6.815e-07,-4.6047297297297296e-11,0.189,,,,,
10,0.08046036449999999,97.652102136408,-9.835e-07,-6.64527027027027e-11,0.191,,,,,
11,0.042415430500000004,51.478218621875506,-4.033e-06,-2.725e-10,0.189,,,,,
12,0.0177280015,21.515896261752623,-3.232e-06,-2.183783783783784e-10,0.188,,,,,
13,0.025349396000000003,30.765726511438025,2.649e-06,1.7898648648648647e-10,0.19,,,,,
14,0.066498961,80.70759775749801,6.619999999999999e-06,4.472972972972973e-10,0.193,,,,,
15,0.104130381,126.37961532427069,7.26e-06,4.905405405405406e-10,0.19,,,,,
16,0.14168959,171.96399388108043,6.7915e-06,4.5888513513513515e-10,0.194,,,,,
17,0.1818538,220.7099761049944,6.7915e-06,4.5888513513513515e-10,0.193,,,,,
18,0.217910985,264.471395379191,8.4205e-06,5.689527027027028e-10,0.189,,,,,
19,0.25633232,311.10210743509975,8.457e-06,5.714189189189189e-10,0.19,,,,,
20,0.29489412000000004,357.9032962840277,9.4565e-06,6.389527027027027e-10,0.189,,,,,
21,0.332997355,404.147941403487,8.9095e-06,6.019932432432432e-10,0.19,,,,,
22,0.37087710500000004,450.1213492347557,9.248e-06,6.248648648648649e-10,0.188,,,,,
23,0.40915155000000003,496.57378619171595,8.816e-06,5.956756756756757e-10,0.188,,,,,
24,0.44720327,542.7559089770184,8.54e-06,5.77027027027027e-10,0.189,,,,,
25,0.48544072000000005,589.1634452143186,9.2115e-06,6.223986486486486e-10,0.192,,,,,
26,0.523748485,635.656319869168,1.0471e-05,7.075e-10,0.192,,,,,
27,0.5618431100000001,681.8905141639785,1.10745e-05,7.482770270270271e-10,0.19,,,,,
28,0.600162585,728.3976037286373,9.466500000000002e-06,6.396283783783785e-10,0.189,,,,,
29,0.63838656,774.788781278611,1.46605e-05,9.905743243243243e-10,0.192,,,,,
30,0.676621995,821.1938471631069,4.01455e-05,2.7125337837837837e-09,0.19,,,,,
31,0.615232735,693.723062673652,52.9646965,0.0035786957094594597,0.191,,,,,
32,0.60630052,688.2517902644886,47.595233,0.0032158941216216216,0.193,,,,,
33,0.5809187600000001,664.3467009804555,40.695313999999996,0.0027496833783783783,0.191,,,,,
34,0.55551176,639.909881237593,34.2964925,0.0023173305743243245,0.189,,,,,
35,0.529447435,614.4918127363192,28.081146,0.0018973747297297298,0.188,,,,,
36,0.502584575,587.8862495385887,22.0841385,0.0014921715202702705,0.188,,,,,
37,0.47491848000000003,559.8673879088037,16.5255695,0.0011165925337837837,0.19,,,,,
38,0.446536565,530.6321690607534,11.314590500000001,0.0007644993581081082,0.191,,,,,
39,0.418144755,500.6777629762685,6.8107895,0.00046018847972972973,0.189,,,,,
40,0.393074985,475.0541545669071,2.008041639,0.00013567848912162162,0.189,,,,,
41,0.35978853499999996,436.6635286125103,-3.263e-06,-2.2047297297297298e-10,0.193,,,,,
42,0.321407475,390.08169281150884,8.9e-07,6.013513513513513e-11,0.193,,,,,
43,0.28296968499999997,343.43101108567095,-3.695e-07,-2.496621621621622e-11,0.192,,,,,
44,0.24504048,297.3975808715714,-2.34e-07,-1.5810810810810812e-11,0.192,,,,,
45,0.206698025,250.8626044678392,-1.858e-06,-1.2554054054054055e-10,0.189,,,,,
46,0.16826574500000002,204.21860626948975,6.61e-07,4.466216216216216e-11,0.19,,,,,
47,0.13060642,158.5127229814371,-1.6395000000000001e-06,-1.1077702702702704e-10,0.193,,,,,
48,0.0921150675,111.79703186195573,-5.52e-07,-3.7297297297297294e-11,0.194,,,,,
49,0.054299414000000004,65.90141634607319,-1.3895e-06,-9.388513513513514e-11,0.19,,,,,
50,0.016365057500000002,19.861739244657937,-6.5730000000000004e-06,-4.4412162162162167e-10,0.189,,,,,
51,0.024222047,29.39750114220275,1.572e-06,1.062162162162162e-10,0.19,,,,,
52,0.055574095000000004,67.44844762913661,5.782e-06,3.9067567567567567e-10,0.192,,,,,
53,0.09308902399999999,112.97908438010913,5.938e-06,4.012162162162162e-10,0.189,,,,,
54,0.130489095,158.37031988123508,7.9625e-06,5.380067567567568e-10,0.189,,,,,
55,0.168852,204.93011764665488,7.718e-06,5.214864864864865e-10,0.19,,,,,
56,0.20693256999999998,251.1472540631926,8.108000000000001e-06,5.478378378378379e-10,0.193,,,,,
57,0.24524627,297.64733287356864,8.326499999999999e-06,5.626013513513512e-10,0.191,,,,,
58,0.28310014,343.58933053603323,9.128e-06,6.167567567567567e-10,0.193,,,,,
59,0.32189435,390.67258972895246,8.1655e-06,5.51722972972973e-10,0.191,,,,,
60,0.35976887,436.63964988903433,8.696e-06,5.875675675675676e-10,0.191,,,,,
61,0.3978968,482.91426546672676,9.200999999999999e-06,6.216891891891891e-10,0.19,,,,,
62,0.436227775,529.4353113710938,8.4255e-06,5.692905405405404e-10,0.193,,,,,
63,0.47429137,575.6318458287851,8.774499999999999e-06,5.928716216216215e-10,0.19,,,,,
64,0.5124757950000001,621.9750276365343,9.175e-06,6.199324324324323e-10,0.192,,,,,
65,0.550660945,668.3190893944658,9.534e-06,6.441891891891892e-10,0.193,,,,,
66,0.58853499,714.2855735826521,9.5445e-06,6.448986486486487e-10,0.192,,,,,
67,0.627032995,761.0093372853393,9.794499999999999e-06,6.617905405405405e-10,0.193,,,,,
68,0.66471214,806.7392573512758,3.02e-05,2.0405405405405406e-09,0.193,,,,,
69,0.6073204050000001,685.7949636842736,51.2898605,0.003465531114864865,0.194,,,,,
70,0.613347585,694.4512815485887,49.948533,0.0033749008783783784,0.193,,,,,
71,0.588587765,671.3918044109162,42.95783,0.0029025560810810812,0.193,,,,,
72,0.56311701,647.1428198189989,36.293796,0.0024522835135135134,0.193,,,,,
73,0.53724495,622.0956165320383,29.94093,0.0020230358108108107,0.192,,,,,
74,0.510725605,595.9140922048374,23.9367965,0.001617351114864865,0.189,,,,,
75,0.483234885,568.198982451227,18.287322500000002,0.0012356298986486488,0.189,,,,,
76,0.455358965,539.7551931120004,12.8990235,0.000871555641891892,0.189,,,,,
77,0.42698032500000005,509.98200512386165,8.2299884,0.0005560802972972973,0.189,,,,,
78,0.401037785,482.2899806762721,4.4364042999999995,0.00029975704729729726,0.189,,,,,
79,0.37566452,455.9316927326657,-5.9380000000000006e-06,-4.0121621621621625e-10,0.191,,,,,
80,0.33723102,409.286209879395,5.620000000000001e-07,3.797297297297298e-11,0.192,,,,,
81,0.29949676999999997,363.4893905557383,2.86e-07,1.9324324324324325e-11,0.193,,,,,
82,0.25970482500000003,315.19521393487423,4.839999999999999e-07,3.2702702702702697e-11,0.192,,,,,
83,0.22338537,271.115485277131,-2.445e-07,-1.6520270270270272e-11,0.19,,,,,
84,0.184646835,224.09979833470658,-6.14e-07,-4.148648648648649e-11,0.189,,,,,
85,0.146444935,177.73540781353688,-1.1345e-06,-7.665540540540539e-11,0.193,,,,,
86,0.108401825,131.56373545238324,-1.6085e-06,-1.0868243243243242e-10,0.193,,,,,
87,0.0696154425,84.4899777315692,-2.1385e-06,-1.4449324324324324e-10,0.194,,,,,
88,0.031223318,37.89472513490278,-9.81e-06,-6.628378378378378e-10,0.189,,,,,
89,0.023543955,28.574523101117453,1.629e-06,1.1006756756756757e-10,0.188,,,,,
90,0.033435704,40.57980902748446,6.5055e-06,4.395608108108108e-10,0.19,,,,,
91,0.0772322375,93.73422298770491,6.473999999999999e-06,4.374324324324324e-10,0.193,,,,,
92,0.115180985,139.79137046955478,7.161e-06,4.838513513513514e-10,0.19,,,,,
93,0.15270656,185.3349276609906,7.5770000000000005e-06,5.119594594594595e-10,0.193,,,,,
94,0.191872215,232.86899655239793,7.51e-06,5.074324324324325e-10,0.193,,,,,
95,0.2290641,278.0075648300387,8.248999999999998e-06,5.573648648648647e-10,0.192,,,,,
96,0.26730896000000004,324.4240955434095,7.718e-06,5.214864864864865e-10,0.193,,,,,
97,0.30564635500000004,370.95293226987013,7.8635e-06,5.313175675675676e-10,0.192,,,,,
98,0.34356875499999995,416.9781030310238,8.176000000000001e-06,5.524324324324325e-10,0.193,,,,,
99,0.381894295,463.49255170743857,8.347500000000001e-06,5.640202702702704e-10,0.192,,,,,
100,0.4201013,509.86313881640154,8.051e-06,5.439864864864864e-10,0.188,,,,,
101,0.45812337000000003,556.00927503325,9.1125e-06,6.157094594594594e-10,0.191,,,,,
102,0.49648886000000003,602.5722101072487,8.888999999999999e-06,6.006081081081081e-10,0.189,,,,,
103,0.534647705,648.8843462468382,9.352000000000001e-06,6.318918918918919e-10,0.192,,,,,
104,0.57293969,695.3580703215837,9.523999999999999e-06,6.435135135135135e-10,0.188,,,,,
105,0.6110048,741.5564435480051,9.81e-06,6.628378378378378e-10,0.189,,,,,
106,0.6492572750000001,787.982208858212,1.67575e-05,1.1322635135135134e-09,0.19,,,,,
107,0.63949501,751.314633452906,24.819451837,0.0016769899889864865,0.192,,,,,
108,0.619293015,698.7352241235111,52.8803635,0.0035729975337837837,0.193,,,,,
109,0.599295135,681.5710361271395,45.7737815,0.0030928230743243242,0.193,,,,,
110,0.57393207,657.437794350448,39.1247045,0.002643561114864865,0.191,,,,,
111,0.54799851,632.5038750338525,32.583914,0.002201615810810811,0.19,,,,,
112,0.5219145000000001,607.0792209947597,26.351262,0.0017804906756756756,0.188,,,,,
113,0.494760585,579.9889734051121,20.485695,0.0013841685810810811,0.189,,,,,
114,0.46607687,550.6995578116337,14.962628,0.0010109883783783783,0.193,,,,,
115,0.439241875,523.0383967989972,10.05503715,0.0006793944020270271,0.19,,,,,
116,0.413568355,495.8589904877069,6.0753356499999995,0.000410495652027027,0.192,,,,,
117,0.387342125,470.10443497974916,-2.2623e-05,-1.5285810810810812e-09,0.19,,,,,
118,0.35334604999999997,428.8444936475723,-6.975e-07,-4.7128378378378375e-11,0.193,,,,,
119,0.31522335,382.5762241120667,2.345e-07,1.5844594594594594e-11,0.193,,,,,
120,0.27686571000000004,336.02281624218404,5.41e-07,3.6554054054054056e-11,0.192,,,,,
121,0.23885241499999998,289.88732927806393,1.56e-07,1.054054054054054e-11,0.189,,,,,
122,0.20067889,243.557376895234,-6.975e-07,-4.7128378378378375e-11,0.188,,,,,
123,0.162411435,197.113424262642,-1.0565e-06,-7.138513513513513e-11,0.191,,,,,
124,0.12459273000000001,151.21410443995575,-1.0925e-06,-7.381756756756757e-11,0.191,,,,,
125,0.085672097,103.9774108561171,-1.181e-06,-7.97972972972973e-11,0.194,,,,,
126,0.0473622965,57.48206591228677,-2.571e-06,-1.737162162162162e-10,0.189,,,,,
127,0.017630627500000003,21.397720014331046,-6.6095e-06,-4.465878378378378e-10,0.188,,,,,
128,0.0243276555,29.525669843758944,6.437500000000001e-06,4.3496621621621626e-10,0.189,,,,,
129,0.060929079,73.94761553087422,6.042e-06,4.0824324324324323e-10,0.19,,,,,
130,0.099107257,120.28321525244634,6.75e-06,4.5608108108108106e-10,0.188,,,,,
131,0.13717409,166.48367921086464,7.4525e-06,5.035472972972973e-10,0.19,,,,,
132,0.175930195,213.5206907120889,7.3949999999999995e-06,4.996621621621621e-10,0.189,,,,,
133,0.213556215,259.18615463225944,7.879e-06,5.323648648648649e-10,0.194,,,,,
134,0.251192005,304.86347675147124,7.692e-06,5.197297297297298e-10,0.194,,,,,
135,0.28937892499999995,351.20968665875586,8.092500000000001e-06,5.467905405405406e-10,0.189,,,,,
136,0.327554685,397.5423512231628,9.3105e-06,6.290878378378378e-10,0.193,,,,,
137,0.366210495,444.45763806072466,9.169999999999999e-06,6.195945945945945e-10,0.188,,,,,
138,0.40412824,490.47715934730195,9.3365e-06,6.308445945945946e-10,0.188,,,,,
139,0.4421878,536.6687975690489,8.774499999999999e-06,5.928716216216215e-10,0.188,,,,,
140,0.480459955,583.1184544217391,9.149e-06,6.181756756756757e-10,0.189,,,,,
141,0.51850104,629.2876702469167,8.483e-06,5.731756756756757e-10,0.193,,,,,
142,0.557128935,676.1690761405273,9.767999999999999e-06,6.599999999999999e-10,0.192,,,,,
143,0.595090965,722.2423446972776,9.914e-06,6.698648648648649e-10,0.192,,,,,
144,0.63354339,768.9107892588344,1.03565e-05,6.997635135135135e-10,0.193,,,,,
145,0.671275845,814.7054039194594,3.6763e-05,2.4839864864864863e-09,0.193,,,,,
146,0.61262129,691.0161161669425,52.502218,0.003547447162162162,0.193,,,,,
147,0.609482195,691.1070996893079,48.601417999999995,0.0032838795945945944,0.194,,,,,
148,0.58466323,667.7624822081351,41.824073,0.002825950878378378,0.192,,,,,
149,0.55894032,643.1783533763788,35.189150999999995,0.0023776453378378374,0.188,,,,,
