,T,V,V_c,I,P,V_gen,Mediciones p/s,Fecha,Periodo,Distancia
22,0.620476035,753.0513645725724,1.5561000000000002e-05,1.051418918918919e-09,0.191,,,,,
23,0.6033854999999999,677.9877762531621,54.321383,0.003670363716216216,0.195,,,,,
24,0.614284395,695.823890070009,49.7129,0.0033589797297297296,0.195,,,,,
25,0.5569369799999999,641.5166629310299,34.4194535,0.00232563875,0.191,,,,,
26,0.49595555,581.5099826692627,20.4149755,0.0013793902364864865,0.191,,,,,
27,0.4332217,517.0753679230573,8.7115774,0.0005886200945945945,0.191,,,,,
28,0.3785298,459.40920684802387,-2.3846e-05,-1.6112162162162162e-09,0.191,,,,,
29,0.28736744000000003,348.7684273314823,-5.8445e-06,-3.948986486486486e-10,0.191,,,,,
30,0.19969212,242.3597704815728,-4.616e-06,-3.118918918918919e-10,0.191,,,,,
31,0.11275481999999999,136.84682659762612,-5.7245e-06,-3.8679054054054055e-10,0.191,,,,,
32,0.027796129500000002,33.73526515061131,-1.592e-05,-1.0756756756756757e-09,0.191,,,,,
33,0.051419335000000004,62.405950726083844,6.963000000000001e-06,4.704729729729731e-10,0.191,,,,,
34,0.14335014000000001,173.97934495608243,1.07e-05,7.229729729729729e-10,0.191,,,,,
35,0.23085497,280.1810807483379,1.2417e-05,8.389864864864864e-10,0.191,,,,,
36,0.318323755,386.3390711042244,1.2938e-05,8.741891891891893e-10,0.191,,,,,
37,0.405583755,492.2436648825038,1.4541e-05,9.825e-10,0.191,,,,,
38,0.49215769,597.3156054310225,1.48215e-05,1.0014527027027028e-09,0.191,,,,,
39,0.5800708649999999,704.0129372430471,1.54305e-05,1.0426013513513514e-09,0.191,,,,,
40,0.66663439,784.3559723485497,24.716286879000002,0.0016700193837162164,0.191,,,,,
41,0.6308376600000001,708.8847750015252,56.742169000000004,0.003833930337837838,0.191,,,,,
42,0.5844694749999999,668.2439021297704,41.107499000000004,0.0027775337162162165,0.191,,,,,
43,0.52492928,610.4157319408241,26.6736905,0.0018022763851351352,0.191,,,,,
44,0.46313407,548.4578851269208,13.632721,0.0009211297972972973,0.191,,,,,
45,0.39923047,482.0443145152152,2.4885916185,0.0001681480823310811,0.191,,,,,
46,0.31766715,385.54219389765973,-9.7735e-06,-6.603716216216217e-10,0.191,,,,,
47,0.230905505,280.2424310961892,-5.2615e-06,-3.555067567567568e-10,0.191,,,,,
48,0.143806525,174.53326110716714,-5.969499999999999e-06,-4.0334459459459456e-10,0.192,,,,,
49,0.0554783385,67.33225719982778,-2.0307e-05,-1.3720945945945947e-09,0.191,,,,,
50,0.0267227325,32.43250281937387,-2.65e-07,-1.7905405405405405e-11,0.191,,,,,
51,0.113240814,137.43664462581188,1.11995e-05,7.56722972972973e-10,0.191,,,,,
52,0.19968893,242.35588275536898,1.1512000000000001e-05,7.778378378378379e-10,0.191,,,,,
53,0.28656353999999995,347.79274147127387,1.2995e-05,8.780405405405405e-10,0.191,,,,,
54,0.373835095,453.71136037595465,1.33955e-05,9.051013513513514e-10,0.191,,,,,
55,0.46473177499999996,564.0296740739731,1.41245e-05,9.543581081081081e-10,0.192,,,,,
56,0.5482665849999999,665.4131281891963,1.46655e-05,9.909121621621622e-10,0.191,,,,,
57,0.63531452,771.0603467831214,1.5129e-05,1.0222297297297298e-09,0.191,,,,,
58,0.6190605,694.6516103064691,56.6817815,0.0038298501013513515,0.191,,,,,
59,0.6055580650000001,688.4394255217222,46.5065045,0.003142331385135135,0.192,,,,,
60,0.5471406400000001,632.4736863971377,31.572934,0.0021333063513513514,0.191,,,,,
61,0.486040535,571.9458766865177,17.9455535,0.0012125373986486487,0.191,,,,,
62,0.422214565,505.5899239740531,6.8380232,0.0004620285945945946,0.191,,,,,
63,0.35965269,436.49867281021733,-1.80745e-05,-1.22125e-09,0.191,,,,,
64,0.27194289,330.04815664302635,-4.771999999999999e-06,-3.224324324324324e-10,0.192,,,,,
65,0.18523341999999998,224.8117218120307,-5.147e-06,-3.4777027027027025e-10,0.191,,,,,
66,0.097282881,118.06904327966824,-6.495e-06,-4.388513513513513e-10,0.191,,,,,
67,0.024407183,29.622215596914163,-1.94015e-05,-1.3109121621621621e-09,0.192,,,,,
68,0.071658901,86.97004606091652,7.983e-06,5.393918918918919e-10,0.191,,,,,
69,0.15822767,192.03571169894593,1.33695e-05,9.033445945945945e-10,0.191,,,,,
70,0.24596904000000003,298.5245291820163,1.4223e-05,9.610135135135134e-10,0.187,,,,,
71,0.33283545000000003,403.9514372888033,1.42445e-05,9.624662162162164e-10,0.191,,,,,
72,0.420456415,510.294123246854,1.503e-05,1.0155405405405405e-09,0.191,,,,,
73,0.5071356,615.4938023977563,1.51755e-05,1.0253716216216218e-09,0.191,,,,,
74,0.594653205,721.7110440158342,1.56645e-05,1.058412162162162e-09,0.191,,,,,
75,0.62873037,737.068783195086,26.000612161,0.0017567981189864864,0.192,,,,,
76,0.630250705,710.891028000356,54.023548,0.0036502397297297298,0.191,,,,,
77,0.575111005,659.6981820302078,38.2951515,0.0025875102364864865,0.191,,,,,
78,0.515241375,601.2214284041833,24.110102,0.001629060945945946,0.191,,,,,
79,0.45263149999999996,537.7330632927177,11.61091865,0.0007845215304054054,0.191,,,,,
80,0.386323905,467.03251311176655,1.836119081,0.00012406210006756757,0.191,,,,,
81,0.30357290000000003,368.43646350890174,-7.593e-06,-5.130405405405406e-10,0.191,,,,,
82,0.21602317,262.1802277386769,-2.9870000000000004e-06,-2.0182432432432436e-10,0.191,,,,,
83,0.128824325,156.34985644636623,-5.2615e-06,-3.555067567567568e-10,0.191,,,,,
84,0.040912795,49.65453429380105,-1.90475e-05,-1.2869932432432433e-09,0.191,,,,,
85,0.039882854999999995,48.404505350337544,5.553e-06,3.7520270270270273e-10,0.192,,,,,
86,0.12846437,155.91297441641487,1.121e-05,7.574324324324323e-10,0.191,,,,,
87,0.21428558,260.0713561160517,1.2735e-05,8.60472972972973e-10,0.192,,,,,
88,0.301662025,366.11727661994234,1.3083500000000001e-05,8.840202702702704e-10,0.191,,,,,
89,0.38927041500000004,472.4447003231003,1.4259500000000001e-05,9.634797297297298e-10,0.191,,,,,
90,0.47657300999999996,578.4009921630716,1.3953e-05,9.427702702702703e-10,0.191,,,,,
91,0.566649085,687.7233633501653,1.58625e-05,1.0717905405405404e-09,0.191,,,,,
92,0.6504994150000001,789.489746463595,2.3664e-05,1.5989189189189188e-09,0.191,,,,,
93,0.62837477,705.7480633180666,56.889752,0.0038439021621621623,0.191,,,,,
94,0.59594695,679.3763519854174,43.9048835,0.002966546182432432,0.192,,,,,
95,0.537169865,623.0311948341904,28.9142235,0.00195366375,0.191,,,,,
96,0.47565685999999996,561.5890819579399,15.700023,0.0010608123648648648,0.188,,,,,
97,0.410997895,493.6565402790802,5.158103,0.00034852047297297297,0.187,,,,,
98,0.344478175,418.08186550924574,-2.1124e-05,-1.4272972972972974e-09,0.187,,,,,
99,0.257191875,312.1453359279599,-6.37e-06,-4.304054054054054e-10,0.187,,,,,
100,0.16970491999999998,205.96529098048444,-4.6315e-06,-3.1293918918918915e-10,0.187,,,,,
101,0.0826054195,100.2554900012116,-6.062999999999999e-06,-4.096621621621621e-10,0.187,,,,,
102,0.019629424,23.823592783490422,-5.73e-06,-3.8716216216216217e-10,0.188,,,,,
103,0.0873878735,106.05978100039772,1.0247e-05,6.923648648648649e-10,0.188,,,,,
104,0.1734908,210.56007210528514,1.2428e-05,8.397297297297298e-10,0.187,,,,,
105,0.260866565,316.6051669305148,1.31615e-05,8.892905405405405e-10,0.187,,,,,
106,0.34768134500000003,421.9694134549229,1.3130499999999999e-05,8.871959459459459e-10,0.187,,,,,
107,0.43513812,528.1128277363555,1.35835e-05,9.17804054054054e-10,0.187,,,,,
108,0.522005775,633.5412460012423,1.44625e-05,9.771959459459459e-10,0.187,,,,,
109,0.609726985,740.005596058598,1.5212e-05,1.0278378378378377e-09,0.187,,,,,
110,0.6471336299999999,734.1437714440585,51.261055999999996,0.0034635848648648646,0.191,,,,,
111,0.622883845,704.9322420304898,51.041418,0.0034487444594594593,0.192,,,,,
112,0.5655239999999999,650.6531270088543,35.7047735,0.002412484695945946,0.191,,,,,
113,0.505223735,591.4926943303199,21.6807555,0.0014649159121621622,0.188,,,,,
114,0.441818575,526.6120340906307,9.608656,0.0006492335135135135,0.187,,,,,
115,0.37637763,455.82432535845845,0.9728396165,6.573240652027027e-05,0.188,,,,,
116,0.28879168,350.49698288461366,-8.098e-06,-5.471621621621621e-10,0.187,,,,,
117,0.20156790000000002,244.6363481194543,-9.69e-06,-6.547297297297298e-10,0.187,,,,,
118,0.114279675,138.6974920809075,-4.7880000000000006e-06,-3.235135135135136e-10,0.187,,,,,
119,0.0287108535,34.84543588988905,-1.61905e-05,-1.0939527027027028e-09,0.188,,,,,
120,0.0484355985,58.78468652264511,8.1965e-06,5.538175675675676e-10,0.187,,,,,
121,0.141961275,172.2937246323305,1.11995e-05,7.56722972972973e-10,0.188,,,,,
122,0.22884486999999998,277.74148837106503,1.2459e-05,8.418243243243244e-10,0.187,,,,,
123,0.31636559,383.9625102083108,1.3302e-05,8.987837837837838e-10,0.187,,,,,
124,0.403689805,489.94504096553345,1.3562e-05,9.163513513513514e-10,0.187,,,,,
125,0.49070722,595.5552170430851,1.54205e-05,1.0419256756756757e-09,0.187,,,,,
126,0.5779233500000001,701.4065691120583,1.5155e-05,1.0239864864864864e-09,0.187,,,,,
127,0.6650537400000001,783.5874030162158,23.566473233,0.0015923292725,0.187,,,,,
128,0.63150797,710.2249107278606,56.215566499999994,0.0037983490878378376,0.19,,,,,
129,0.58669351,671.1307348464654,40.9199045,0.0027648584121621623,0.187,,,,,
130,0.5273460649999999,613.5081910003993,26.514404,0.0017915137837837838,0.187,,,,,
131,0.46514176500000004,550.9857510927014,13.5415285,0.0009149681418918918,0.187,,,,,
132,0.400811195,482.8896396370853,3.5617405,0.00024065814189189188,0.187,,,,,
133,0.32932282,399.68830352084007,-1.56235e-05,-1.055641891891892e-09,0.187,,,,,
134,0.242345165,294.1263700981142,-4.731e-06,-3.1966216216216215e-10,0.187,,,,,
135,0.15535408,188.54814752858348,-4.2415e-06,-2.8658783783783785e-10,0.187,,,,,
136,0.0671129435,81.4527876535242,-1.2886e-05,-8.706756756756757e-10,0.187,,,,,
137,0.023951685,29.069369885090172,3.3515000000000004e-06,2.2645270270270273e-10,0.187,,,,,
138,0.102224625,124.06665892844471,1.0205499999999999e-05,6.895608108108107e-10,0.187,,,,,
139,0.18781257,227.9419336136782,1.26775e-05,8.565878378378378e-10,0.187,,,,,
140,0.27549197000000003,334.35554134555366,1.2329e-05,8.330405405405406e-10,0.187,,,,,
141,0.362651615,440.1383381821416,1.3307e-05,8.991216216216216e-10,0.187,,,,,
142,0.44993936,546.0766059674571,1.4098e-05,9.525675675675675e-10,0.188,,,,,
143,0.536997655,651.7363979760411,1.4738500000000001e-05,9.958445945945947e-10,0.187,,,,,
144,0.62422332,757.5993214192755,1.5415e-05,1.0415540540540542e-09,0.187,,,,,
145,0.606964705,682.3620017795392,54.291121000000004,0.003668318986486487,0.191,,,,,
146,0.614416055,697.7989199867852,47.8976615,0.0032363284797297296,0.189,,,,,
147,0.55607317,641.9619671114529,32.9257715,0.002224714290540541,0.189,,,,,
148,0.495084015,581.6015472709631,19.2656575,0.0013017336148648648,0.188,,,,,
149,0.43162435,515.919617303343,7.9286768,0.0005357214054054054,0.187,,,,,
