,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
52,0.66634,805.9337677556922,2.7812,0.00018791891891891893,0.0767,,,,,
53,0.62612,757.4068750415613,2.4944,0.00016854054054054056,0.0761,,,,,
54,0.58898,712.7224771449222,2.1032,0.0001421081081081081,0.0758,,,,,
55,0.54959,665.8167281640767,1.2026,8.125675675675676e-05,0.0751,,,,,
56,0.50419,611.1530996205277,0.76574,5.173918918918919e-05,0.0745,,,,,
57,0.46349,562.4490136750994,0.073573,4.9711486486486485e-06,0.0743,,,,,
58,0.42745,518.7809196418503,0.001103,7.452702702702703e-08,0.0738,,,,,
59,0.38242,464.1294819432598,0.001109,7.493243243243243e-08,0.0734,,,,,
60,0.33759,409.72069567437654,0.001197,8.087837837837838e-08,0.0734,,,,,
61,0.29799,361.66002259233824,0.000651,4.398648648648649e-08,0.0732,,,,,
62,0.25861,313.86513928297796,0.001322,8.932432432432433e-08,0.0732,,,,,
63,0.21273,258.18198150813157,0.001431,9.668918918918919e-08,0.0732,,,,,
64,0.17031,206.6988820672208,0.00077,5.2027027027027027e-08,0.0734,,,,,
65,0.12983,157.56933389447056,0.001072,7.243243243243244e-08,0.0734,,,,,
66,0.090778,110.17610340983015,-0.001827,-1.2344594594594595e-07,0.0732,,,,,
67,0.061468,74.60082828623058,0.000864,5.8378378378378375e-08,0.073,,,,,
68,0.041649,50.54725306938923,0.00077,5.2027027027027027e-08,0.0732,,,,,
69,0.028242,34.27565860896278,0.000729,4.925675675675676e-08,0.073,,,,,
70,0.073597,89.32134513082761,0.000916,6.189189189189189e-08,0.0732,,,,,
71,0.12355,149.95034520166243,-0.001769,-1.1952702702702702e-07,0.0732,,,,,
72,0.16445,199.58694357679798,0.000619,4.1824324324324325e-08,0.0732,,,,,
73,0.20185,244.9774079320564,0.001306,8.824324324324325e-08,0.0732,,,,,
74,0.24542,297.85771259378384,0.000479,3.2364864864864865e-08,0.0732,,,,,
75,0.29062,352.7154677076256,0.000479,3.2364864864864865e-08,0.0726,,,,,
76,0.33293,404.06584976219733,0.000354,2.3918918918918917e-08,0.0724,,,,,
77,0.36845,447.17478087820746,0.00088,5.9459459459459464e-08,0.0722,,,,,
78,0.41354,501.8994756057101,0.000437,2.9527027027027027e-08,0.0722,,,,,
79,0.45926,557.3883476367909,0.000427,2.8851351351351352e-08,0.0722,,,,,
80,0.49875,604.6288803324901,0.68761,4.646013513513514e-05,0.0722,,,,,
81,0.53369,646.8042505023491,0.91777,6.201148648648648e-05,0.0722,,,,,
82,0.58186,705.1138370473437,1.07053,7.23331081081081e-05,0.0724,,,,,
83,0.62287,753.7294568088183,2.2274,0.0001505,0.073,,,,,
84,0.66315,802.3098695518612,2.5335,0.00017118243243243245,0.0732,,,,,
85,0.70144,848.2747846693169,3.0399,0.00020539864864864863,0.0732,,,,,
86,0.74454,899.3776387712323,4.2461,0.0002868986486486487,0.0732,,,,,
87,0.78508,947.7943049728947,5.0315,0.00033996621621621624,0.0732,,,,,
88,0.82117,991.3806523635706,5.2464,0.0003544864864864865,0.0732,,,,,
89,0.86124,1039.117395005421,6.1413,0.00041495270270270273,0.0732,,,,,
90,0.8774,1056.5039561257681,8.3676,0.0005653783783783784,0.0738,,,,,
91,0.94618,1138.9692826020962,9.3783,0.0006336689189189189,0.074,,,,,
92,0.97997,1179.2328955511384,10.1245,0.0006840878378378378,0.0748,,,,,
93,1.02014,1226.1470049078425,11.9634,0.0008083378378378379,0.0754,,,,,
94,1.06053,1273.5604210372244,13.57,0.0009168918918918919,0.0758,,,,,
95,1.10316,1321.1400515793277,17.729,0.0011979054054054054,0.0767,,,,,
96,1.13156,1355.1031985977593,18.234,0.0012320270270270272,0.0771,,,,,
97,1.17471,1405.7789360571014,19.928,0.0013464864864864865,0.0784,,,,,
98,1.2161,1452.6566193350197,23.284,0.0015732432432432432,0.079,,,,,
99,1.2057,1437.5544809902422,25.764,0.0017408108108108108,0.0803,,,,,
100,1.2438,1485.0351993494762,24.524,0.001657027027027027,0.0809,,,,,
101,1.1994,1430.5753779544634,25.097,0.0016957432432432432,0.0822,,,,,
102,1.1566,1383.9404239971088,19.787,0.0013369594594594594,0.0826,,,,,
103,1.1206,1340.6134066498012,19.422,0.0013122972972972973,0.0826,,,,,
104,1.0882,1304.6775910372246,16.035,0.0010834459459459459,0.0826,,,,,
105,1.0449,1253.9708035056017,14.19,0.0009587837837837837,0.0826,,,,,
106,1.0026,1202.5696831225155,14.253,0.0009630405405405406,0.0816,,,,,
107,0.96527,1160.9014884676544,10.615,0.0007172297297297298,0.0813,,,,,
108,0.933,1122.2834495843874,10.068,0.0006802702702702702,0.0806,,,,,
109,0.88854,1070.4868081604625,7.905,0.0005341216216216216,0.08,,,,,
110,0.84994,1023.2288562269606,8.3154,0.0005618513513513514,0.0796,,,,,
111,0.81484,981.5860393133357,7.3585,0.000497195945945946,0.079,,,,,
112,0.77033,929.800914531984,5.1233,0.0003461689189189189,0.0784,,,,,
113,0.73005,881.3134017889411,4.7243,0.0003192094594594595,0.0774,,,,,
114,0.69071,834.7332361655223,3.5588,0.00024045945945945946,0.0764,,,,,
115,0.65295,789.5169646367908,2.947,0.00019912162162162163,0.0758,,,,,
116,0.60849,736.9794232128659,1.5249,0.00010303378378378378,0.0754,,,,,
117,0.56471,683.9008754499458,1.4691,9.926351351351352e-05,0.0745,,,,,
118,0.52741,639.2040908095411,0.8961,6.0547297297297296e-05,0.0743,,,,,
119,0.48787,591.5551217564149,0.55667,3.761283783783784e-05,0.0736,,,,,
120,0.44215,536.5434397253342,0.07949,5.370945945945946e-06,0.0732,,,,,
121,0.40078,486.4125097903867,0.00101,6.824324324324325e-08,0.0734,,,,,
122,0.36196,439.29786308420677,0.001098,7.418918918918919e-08,0.0734,,,,,
123,0.31714,384.9010044868088,0.001395,9.425675675675675e-08,0.0732,,,,,
124,0.27367,332.142883539935,0.001405,9.493243243243243e-08,0.0732,,,,,
125,0.23449,284.5911806602819,0.001629,1.1006756756756756e-07,0.073,,,,,
126,0.19422,235.71680958872426,0.001624,1.0972972972972974e-07,0.0726,,,,,
127,0.1406,170.64042008420674,0.001181,7.979729729729729e-08,0.0724,,,,,
128,0.09538,115.7615036273943,-0.001931,-1.3047297297297297e-07,0.0722,,,,,
129,0.064609,78.41302979978315,0.000791,5.344594594594595e-08,0.0722,,,,,
130,0.043837,53.202678790386706,0.000848,5.72972972972973e-08,0.0722,,,,,
131,0.029603,35.92730359812071,0.000885,5.97972972972973e-08,0.072,,,,,
132,0.023677,28.73522707589447,0.00077,5.2027027027027027e-08,0.0722,,,,,
133,0.023269,28.24071687929165,0.000104,7.0270270270270265e-09,0.0722,,,,,
134,0.023332,28.31807790964944,-0.000796,-5.378378378378379e-08,0.0722,,,,,
135,0.023316,28.298628235272858,-0.000765,-5.168918918918919e-08,0.0724,,,,,
136,0.023374,28.369457929887965,-0.001202,-8.121621621621622e-08,0.0724,,,,,
137,0.023536,28.56643100795085,-0.001561,-1.0547297297297298e-07,0.0722,,,,,
138,0.022814,27.690335326707626,-0.001733,-1.1709459459459459e-07,0.0722,,,,,
139,0.33722,409.27240882941817,0.000427,2.8851351351351352e-08,0.072,,,,,
140,0.42913,520.8226854513914,-0.001702,-1.15e-07,0.072,,,,,
141,0.46417,563.1196503361042,0.22823,1.5420945945945945e-05,0.0722,,,,,
142,0.51073,619.1124627719552,0.74376,5.025405405405405e-05,0.0722,,,,,
143,0.55948,677.7817962631008,1.2407,8.383108108108108e-05,0.0722,,,,,
144,0.6043,731.6589578604986,1.7601,0.00011892567567567568,0.0722,,,,,
145,0.64207,776.9797660607156,2.2795,0.00015402027027027027,0.0722,,,,,
146,0.6893,834.478065486086,2.1027,0.00014207432432432432,0.0726,,,,,
147,0.73455,888.3889039573546,3.1103,0.0002101554054054054,0.073,,,,,
148,0.77571,937.8923437911094,3.5614,0.00024063513513513513,0.0734,,,,,
149,0.81876,988.1058145355981,5.5963,0.0003781283783783784,0.0732,,,,,
150,0.86056,1037.6246013444165,6.8088,0.00046005405405405404,0.0732,,,,,
151,0.90873,1095.9826478894108,6.9131,0.0004671013513513514,0.0732,,,,,
152,0.93724,1127.2486982941816,10.2487,0.0006924797297297297,0.0734,,,,,
153,0.98798,1188.3874694109143,10.6914,0.0007223918918918919,0.074,,,,,
154,1.03228,1239.5873240910737,13.257,0.0008957432432432432,0.0743,,,,,
155,1.07794,1292.9863660932417,15.274,0.001032027027027027,0.0751,,,,,
156,1.10891,1329.5886376834117,16.259,0.001098581081081081,0.0754,,,,,
157,1.15688,1385.1502507986988,18.917,0.0012781756756756759,0.0767,,,,,
158,1.20003,1435.112988258041,21.324,0.001440810810810811,0.0774,,,,,
159,1.2402,1480.7489976147451,24.441,0.0016514189189189188,0.078,,,,,
160,1.3117,1564.8681987350924,27.099,0.0018310135135135134,0.079,,,,,
161,1.3148,1566.5775668955548,29.152,0.0019697297297297297,0.0803,,,,,
162,1.3326,1587.2218421395014,30.111,0.0020345270270270273,0.0809,,,,,
163,1.2762,1521.2620149620527,27.62,0.0018662162162162163,0.0819,,,,,
164,1.2642,1507.9800091796171,26.338,0.0017795945945945947,0.0826,,,,,
165,1.2214,1458.6100552222624,23.763,0.0016056081081081083,0.0826,,,,,
166,1.1754,1404.0053663895917,22.539,0.0015229054054054056,0.0829,,,,,
167,1.1399,1364.9641826165523,18.495,0.0012496621621621623,0.0829,,,,,
168,1.0966,1312.7823950849297,18.125,0.0012246621621621622,0.0822,,,,,
169,1.0532,1263.736240838453,14.498,0.0009795945945945946,0.0813,,,,,
170,1.0078,1210.2357522949042,12.898,0.0008714864864864865,0.0809,,,,,
171,0.96538,1160.9509918539936,10.699,0.0007229054054054053,0.0803,,,,,
172,0.89429,1074.9240942645463,10.4463,0.0007058310810810812,0.0796,,,,,
173,0.88336,1062.7669123310445,9.3381,0.0006309527027027027,0.0787,,,,,
174,0.7822,941.7430435851103,7.5874,0.0005126621621621622,0.078,,,,,
175,0.80605,971.6866050777015,6.5898,0.00044525675675675675,0.0774,,,,,
176,0.7595,916.4592993133357,5.3209,0.00035952027027027025,0.0764,,,,,
177,0.71007,858.1939321611853,3.5947,0.00024288513513513513,0.0761,,,,,
178,0.67272,813.3494641633538,3.1087,0.00021004729729729728,0.0751,,,,,
179,0.63025,762.0856203650162,2.8281,0.00019108783783783784,0.0748,,,,,
180,0.58406,707.4719347741236,1.3825,9.341216216216216e-05,0.074,,,,,
181,0.5361,649.2941583303217,1.3528,9.140540540540541e-05,0.0736,,,,,
182,0.49718,602.838892909288,0.57214,3.8658108108108106e-05,0.0732,,,,,
183,0.45246,549.1090310267437,0.026807,1.8112837837837838e-06,0.0726,,,,,
184,0.40334,489.5189416906396,0.001566,1.0581081081081081e-07,0.0724,,,,,
185,0.35909,435.81513236790755,0.000604,4.0810810810810814e-08,0.0724,,,,,
186,0.31923,387.43864082724974,0.000323,2.1824324324324324e-08,0.0724,,,,,
187,0.26928,326.8156917578605,0.000598,4.0405405405405404e-08,0.0722,,,,,
188,0.22387,271.7032065428262,0.000458,3.0945945945945945e-08,0.0722,,,,,
189,0.18161,220.41492384568124,-0.000833,-5.628378378378378e-08,0.0716,,,,,
190,0.13715,166.4541214217564,0.000328,2.2162162162162164e-08,0.0713,,,,,
191,0.094872,115.14378971593784,-0.00076,-5.1351351351351355e-08,0.0711,,,,,
192,0.063824,77.46260608818216,-0.001514,-1.0229729729729729e-07,0.0711,,,,,
193,0.04334,52.60132321756414,-0.000989,-6.682432432432432e-08,0.0711,,,,,
194,0.029472,35.77072820166245,-0.00153,-1.0337837837837837e-07,0.0711,,,,,
195,0.088145,106.980329807734,-0.001639,-1.1074324324324324e-07,0.0711,,,,,
196,0.13882,168.48145055981206,-0.000177,-1.1959459459459459e-08,0.0709,,,,,
197,0.17659,214.3231727600289,-0.001691,-1.1425675675675676e-07,0.0711,,,,,
198,0.221,268.22219382652696,-0.001754,-1.185135135135135e-07,0.0711,,,,,
199,0.27048,328.2741323361041,-0.001442,-9.743243243243242e-08,0.0711,,,,,
200,0.31766,385.5352134040477,-0.001707,-1.1533783783783784e-07,0.0713,,,,,
201,0.35522,431.1206195030719,-0.001775,-1.1993243243243245e-07,0.0718,,,,,
202,0.40193,487.8110170112035,-0.00178,-1.2027027027027027e-07,0.0713,,,,,
203,0.45188,548.4337010805926,-0.00179,-1.2094594594594595e-07,0.0711,,,,,
204,0.49498,600.1333551825081,0.60761,4.105472972972973e-05,0.0711,,,,,
205,0.53348,646.7406304011564,0.72652,4.9089189189189194e-05,0.0711,,,,,
206,0.57977,702.0421027069028,1.6057,0.00010849324324324324,0.0713,,,,,
207,0.63082,763.7484106396821,1.8571,0.00012547972972972972,0.072,,,,,
208,0.67126,811.9535101264909,2.7327,0.0001846418918918919,0.072,,,,,
209,0.70813,856.914217893025,2.5199,0.0001702635135135135,0.0722,,,,,
210,0.75678,914.835224669317,3.6438,0.0002462027027027027,0.0722,,,,,
211,0.79957,965.4194419551861,4.9924,0.0003373243243243243,0.0724,,,,,
212,0.8411,1014.5208386338995,6.2946,0.00042531081081081083,0.073,,,,,
213,0.87614,1055.8827355186122,7.4596,0.000504027027027027,0.0732,,,,,
214,0.92976,1120.79886802313,7.6203,0.0005148851351351352,0.0732,,,,,
215,0.97275,1169.7197187387062,10.875,0.0007347972972972973,0.0738,,,,,
216,1.00717,1211.2073419913263,11.1618,0.0007541756756756756,0.074,,,,,
217,1.05284,1263.8573206649803,13.94,0.0009418918918918919,0.0751,,,,,
218,1.09861,1316.6338660534877,16.713,0.0011292567567567568,0.0758,,,,,
219,1.13967,1365.3780391723888,17.802,0.0012028378378378377,0.0767,,,,,
220,1.15667,1383.5773806975064,20.235,0.0013672297297297297,0.0771,,,,,
221,1.2511,1496.4479695337911,21.971,0.0014845270270270271,0.0774,,,,,
222,1.2621,1506.7973081676905,24.972,0.0016872972972972974,0.0787,,,,,
223,1.283,1529.5619515720996,27.573,0.0018630405405405405,0.08,,,,,
224,1.3425,1599.0341469100108,30.314,0.002048243243243243,0.0806,,,,,
225,1.3221,1574.9843370798699,29.605,0.0020003378378378378,0.0819,,,,,
226,1.2772,1523.0806821105887,27.015,0.001825337837837838,0.0822,,,,,
227,1.2375,1476.5450963136973,25.368,0.001714054054054054,0.0826,,,,,
228,1.2344,1475.9507281532346,22.2,0.0015,0.0826,,,,,
229,1.1556,1380.9597568485724,21.554,0.0014563513513513513,0.0829,,,,,
230,1.1122,1332.1016026020961,17.739,0.001198581081081081,0.0826,,,,,
231,1.0752,1288.706918106252,16.228,0.0010964864864864865,0.0816,,,,,
232,1.0355,1241.4883323093604,15.264,0.0010313513513513512,0.0809,,,,,
233,0.98892,1187.9887165305383,12.231,0.0008264189189189189,0.08,,,,,
234,0.94686,1139.119776263101,10.0531,0.0006792635135135135,0.0796,,,,,
235,0.91307,1099.4883633140587,8.6747,0.0005861283783783783,0.0784,,,,,
236,0.86422,1041.635323108059,7.2401,0.0004891959459459459,0.0777,,,,,
237,0.82227,991.0786862269605,6.8834,0.0004650945945945946,0.0767,,,,,
238,0.78147,942.5576665666788,5.8868,0.00039775675675675674,0.0761,,,,,
239,0.74004,893.669436602819,4.4928,0.00030356756756756757,0.0748,,,,,
240,0.69192,836.0317734152511,3.7288,0.000251945945945946,0.0745,,,,,
241,0.64301,777.5036131803396,2.8965,0.00019570945945945946,0.074,,,,,
242,0.60519,732.6552216226961,1.844,0.0001245945945945946,0.0736,,,,,
243,0.56314,682.0356180267437,1.4289,9.65472972972973e-05,0.0734,,,,,
244,0.51439,623.5055245355982,0.79272,5.3562162162162164e-05,0.073,,,,,
245,0.46925,569.4120594506686,0.10125,6.841216216216216e-06,0.0724,,,,,
246,0.42944,521.1990832674377,-0.001863,-1.2587837837837838e-07,0.0722,,,,,
247,0.381,462.40600759233826,0.001176,7.945945945945945e-08,0.0722,,,,,
248,0.33388,405.21799055330683,0.001197,8.087837837837838e-08,0.0722,,,,,
249,0.29365,356.39208316769066,0.001275,8.614864864864865e-08,0.072,,,,,
