,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
72,0.53186,644.4094896205277,1.09152,7.375135135135135e-05,0.0691,,,,,
73,0.58772,711.8132565377666,1.4832,0.00010021621621621623,0.0688,,,,,
74,0.63998,774.1569017202746,2.5658,0.00017336486486486485,0.0688,,,,,
75,0.68439,827.1531597867727,3.4685,0.00023435810810810813,0.0688,,,,,
76,0.73219,885.5888494868088,3.0461,0.00020581756756756758,0.0693,,,,,
77,0.78591,947.76434870618,6.0688,0.00041005405405405407,0.0697,,,,,
78,0.83032,1001.1861067726779,6.546,0.0004422972972972973,0.0699,,,,,
79,0.87708,1057.0949826382364,7.3882,0.0004992027027027027,0.0699,,,,,
80,0.92955,1119.791497921937,8.3728,0.0005657297297297297,0.0701,,,,,
81,0.98081,1179.902975955909,10.4739,0.000707695945945946,0.0707,,,,,
82,1.02961,1235.9188328044813,13.685,0.0009246621621621622,0.0709,,,,,
83,1.06544,1278.2795267365375,14.81,0.0010006756756756757,0.0716,,,,,
84,1.11812,1340.5425121214312,16.483,0.0011137162162162162,0.0722,,,,,
85,1.16849,1398.3189263932056,19.839,0.001340472972972973,0.0728,,,,,
86,1.2182,1456.055320346946,22.434,0.0015158108108108109,0.0734,,,,,
87,1.2532,1494.7076705457175,26.26,0.0017743243243243244,0.074,,,,,
88,1.3013,1549.2450603903142,30.1,0.002033783783783784,0.0751,,,,,
89,1.3503,1606.9057506685942,31.909,0.0021560135135135134,0.0761,,,,,
90,1.3921,1653.5990374774124,35.947,0.0024288513513513513,0.0777,,,,,
91,1.3582,1608.8697211420313,39.533,0.0026711486486486486,0.0787,,,,,
92,1.4814,1754.9175138417058,43.009,0.0029060135135135137,0.0803,,,,,
93,1.4924,1766.8978524756053,44.379,0.002998581081081081,0.0819,,,,,
94,1.4527,1720.6902666787134,42.404,0.0028651351351351353,0.0822,,,,,
95,1.3582,1609.8757211420314,38.527,0.0026031756756756757,0.0826,,,,,
96,1.3629,1619.211956740152,34.895,0.0023577702702702705,0.0826,,,,,
97,1.3138,1562.6278997470185,31.888,0.0021545945945945946,0.0829,,,,,
98,1.2292,1462.4166589808458,29.423,0.0019880405405405402,0.0819,,,,,
99,1.2302,1452.629326129382,40.424,0.002731351351351351,0.0813,,,,,
100,1.1754,1403.3853663895916,23.159,0.0015647972972972972,0.0803,,,,,
101,1.1336,1356.3650795807735,19.448,0.001314054054054054,0.0796,,,,,
102,1.094,1309.496860498735,18.255,0.0012334459459459458,0.0787,,,,,
103,1.0736,1287.6930506685942,15.3,0.001033783783783784,0.078,,,,,
104,0.99279,1191.638608395374,13.278,0.0008971621621621622,0.0767,,,,,
105,0.94608,1137.5952158872426,10.631,0.0007183108108108109,0.0761,,,,,
106,0.90266,1087.2503882977956,8.2784,0.0005593513513513514,0.0748,,,,,
107,0.84905,1022.9918924647633,7.4722,0.0005048783783783784,0.0738,,,,,
108,0.80229,967.7929165992049,5.9201,0.0004000067567567567,0.0734,,,,,
109,0.75437,910.5679868413445,4.9861,0.00033689864864864865,0.0728,,,,,
110,0.70756,854.6062276183592,4.1361,0.00027946621621621623,0.0724,,,,,
111,0.65107,787.9966703975425,2.1856,0.00014767567567567567,0.0718,,,,,
112,0.60263,729.6248337224431,1.7674,0.00011941891891891892,0.0713,,,,,
113,0.55853,676.3749124719914,1.4946,0.00010098648648648648,0.0711,,,,,
114,0.50466,611.6651431803397,0.82412,5.568378378378378e-05,0.0705,,,,,
115,0.45199,548.5215474669317,0.043867,2.963986486486487e-06,0.0701,,,,,
116,0.40407,490.4077177090712,-0.001233,-8.331081081081081e-08,0.0701,,,,,
117,0.35579,431.8118577777376,-0.001223,-8.263513513513513e-08,0.0697,,,,,
118,0.29883,362.6814599971088,-0.001306,-8.824324324324325e-08,0.0693,,,,,
119,0.25039,303.8915483220094,-0.001431,-9.668918918918919e-08,0.0691,,,,,
120,0.19929,241.8728140318034,-0.001088,-7.351351351351351e-08,0.0691,,,,,
121,0.14766,179.21124115287319,-0.00115,-7.77027027027027e-08,0.0688,,,,,
122,0.10137,123.03072384712685,-0.001285,-8.682432432432432e-08,0.0688,,,,,
123,0.070038,85.00341774918684,-0.000598,-4.0405405405405404e-08,0.0688,,,,,
124,0.046711,56.69261017528008,-0.001004,-6.783783783783783e-08,0.0688,,,,,
125,0.031676,38.4450465970365,-0.000926,-6.256756756756757e-08,0.0688,,,,,
