,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
53,0.53877663,580.1404962301084,73.755,0.004983445945945945,0.24,,,,,,
54,0.53722136,587.3989161240045,64.609,0.004365472972972973,0.24,,,,,,
55,0.53055396,582.0639117778533,61.852,0.004179189189189189,0.24,,,,,,
56,0.51933235,575.2296123671666,55.067,0.003720743243243243,0.24,,,,,,
57,0.50610215,559.0525532586015,55.187,0.0037288513513513513,0.24,,,,,,
58,0.49194438,545.1417329130683,51.915,0.00350777027027027,0.24,,,,,,
59,0.48621152,541.2539490639103,48.845,0.0033003378378378377,0.24,,,,,,
60,0.47506663,530.7967621968593,45.776,0.0030929729729729733,0.24,,,,,,
61,0.46261058,522.2302635113336,39.225,0.0026503378378378377,0.24,,,,,,
62,0.45177953,513.9829739421792,34.327,0.0023193918918918916,0.24,,,,,,
63,0.44890613,509.06262275757496,35.76,0.002416216216216216,0.24,,,,,,
64,0.44317328,506.5298510450886,31.335,0.0021172297297297298,0.24,,,,,,
65,0.43205628,497.3575133548103,27.015,0.001825337837837838,0.24,,,,,,
66,0.4203674,483.473103695627,26.713,0.0018049324324324325,0.24,,,,,,
67,0.40607711,472.13844817956993,20.704,0.001398918918918919,0.24,,,,,,
68,0.39594349,462.0016064898193,18.542,0.0012528378378378379,0.24,,,,,,
69,0.38392682,447.2773688760173,18.682,0.0012622972972972971,0.24,,,,,,
70,0.37563441,440.35014327682325,15.545,0.0010503378378378379,0.24,,,,,,
71,0.36568909,433.71983511114206,10.105,0.0006827702702702703,0.24,,,,,,
72,0.35285643,417.05625724080596,11.194,0.0007563513513513514,0.24,,,,,,
73,0.36787204,437.4500098130394,9.0242,0.0006097432432432433,0.24,,,,,,
74,0.37225886,451.79128213358155,0.007067,4.775e-07,0.24,,,,,,
75,0.32788853,397.9477562428659,-0.000219,-1.4797297297297299e-08,0.24,,,,,,
76,0.31164544,378.2344675191471,-0.000635,-4.2905405405405407e-08,0.24,,,,,,
77,0.2969367,360.3829579847849,-0.00064,-4.3243243243243246e-08,0.24,,,,,,
78,0.28354609,344.131214528923,-0.00064,-4.3243243243243246e-08,0.24,,,,,,
79,0.26583841,322.64038603612937,-0.001041,-7.033783783783784e-08,0.24,,,,,,
80,0.24990219,303.29920735028185,-0.001129,-7.628378378378378e-08,0.24,,,,,,
81,0.23547242,285.78630154034687,-0.001161,-7.844594594594595e-08,0.24,,,,,,
82,0.22116818,268.4257563675677,-0.001202,-8.121621621621622e-08,0.24,,,,,,
83,0.20316758,246.57904049362486,-0.001223,-8.263513513513513e-08,0.24,,,,,,
84,0.1878451,227.98266588352004,-0.001239,-8.371621621621622e-08,0.24,,,,,,
85,0.1758354,213.40690252974343,-0.001254,-8.472972972972972e-08,0.241,,,,,,
86,0.15972483,193.85412697654863,-0.001348,-9.108108108108109e-08,0.241,,,,,,
87,0.14218453,172.566046091077,-0.001353,-9.141891891891893e-08,0.241,,,,,,
88,0.12634595,153.34323986561256,-0.001311,-8.858108108108108e-08,0.24,,,,,,
89,0.11419677,138.5982422179581,-0.001374,-9.283783783783784e-08,0.24,,,,,,
90,0.09634262,116.92906989791834,-0.001197,-8.087837837837838e-08,0.24,,,,,,
91,0.08078999,98.05346279357789,-0.001306,-8.824324324324325e-08,0.24,,,,,,
92,0.06637417,80.55725264036502,-0.001103,-7.452702702702703e-08,0.24,,,,,,
93,0.05059138,61.40237090511746,-0.001275,-8.614864864864865e-08,0.24,,,,,,
94,0.03432738,41.66312740132273,-0.001114,-7.527027027027027e-08,0.24,,,,,,
95,0.02016263,24.47179865909288,-0.001077,-7.277027027027028e-08,0.24,,,,,,
96,0.01685682,20.459645662790027,-0.001077,-7.277027027027028e-08,0.24,,,,,,
97,0.02346843,28.48408551872425,-0.001223,-8.263513513513513e-08,0.24,,,,,,
98,0.02393571,29.051040903892297,-0.001056,-7.135135135135136e-08,0.24,,,,,,
99,0.02016263,24.47178865909288,-0.001067,-7.20945945945946e-08,0.24,,,,,,
