,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
96,0.44130417,459.9913736410878,75.605,0.005108445945945946,0.51,,,,,
97,0.45311162,467.750687814073,82.176,0.005552432432432432,0.51,,,,,
98,0.46493301,476.1669205071088,88.107,0.005953175675675676,0.51,,,,,
99,0.47632898,483.8908349218142,94.214,0.00636581081081081,0.51,,,,,
100,0.48366591,486.29642583392484,100.713,0.006804932432432432,0.51,,,,,
101,0.4970077,496.57391805959526,106.628,0.007204594594594595,0.51,,,,,
102,0.49494331,495.72643573482844,104.97,0.007092567567567568,0.51,,,,,
103,0.48953825,494.79449197696067,99.342,0.006712297297297297,0.51,,,,,
104,0.4785468,487.97853019718104,92.818,0.006271486486486486,0.51,,,,,
105,0.46736006,482.4845513599639,84.735,0.005725337837837838,0.51,,,,,
106,0.45877473,473.6698183796205,83.13,0.005616891891891892,0.51,,,,,
107,0.44759497,466.5003109391001,76.731,0.005184527027027027,0.512,,,,,
108,0.432677,455.3988608272496,69.727,0.004711283783783784,0.512,,,,,
109,0.42223651,449.76358109962774,62.691,0.004235878378378378,0.51,,,,,
110,0.41484378,445.2042675606288,58.278,0.003937702702702703,0.51,,,,,
111,0.39941668,433.6569030934442,51.102,0.0034528378378378376,0.51,,,,,
112,0.39453469,434.66279221096136,44.171,0.002984527027027027,0.51,,,,,
113,0.38361995,426.18493083814593,39.402,0.0026622972972972976,0.51,,,,,
114,0.3660657,409.6319142959523,34.65,0.002341216216216216,0.51,,,,,
115,0.35450236,403.28986841059634,26.958,0.0018214864864864863,0.51,,,,,
116,0.34335747,394.37068154354534,22.351,0.0015102027027027027,0.51,,,,,
117,0.33044808,383.85197899290205,17.202,0.0011622972972972973,0.51,,,,,
118,0.35651792,432.6944413685002,-0.000354,-2.3918918918918917e-08,0.51,,,,,
119,0.31418408,381.3149064891073,-1e-05,-6.756756756756757e-10,0.51,,,,,
120,0.29515826,358.22405578114206,-0.000172,-1.1621621621621623e-08,0.51,,,,,
121,0.2690396,326.52449817535233,2.6e-05,1.7567567567567566e-09,0.51,,,,,
122,0.24548748,297.9402508529671,-0.000161,-1.0878378378378379e-08,0.51,,,,,
123,0.2247948,272.8262459217925,-0.000182,-1.2297297297297298e-08,0.51,,,,,
124,0.20166811,244.75799101440913,-3.1e-05,-2.094594594594595e-09,0.51,,,,,
125,0.17737671,215.27547384245392,0.000812,5.486486486486487e-08,0.51,,,,,
126,0.1551497,188.30011999526565,-2.6e-05,-1.7567567567567566e-09,0.51,,,,,
127,0.13485457,163.66871743899168,-0.000156,-1.0540540540540541e-08,0.51,,,,,
128,0.11006799,133.5849045684243,0.000999,6.75e-08,0.512,,,,,
129,0.0869971,105.58577728792915,-0.000255,-1.7229729729729732e-08,0.51,,,,,
130,0.06652063,80.73398133093964,-7.8e-05,-5.2702702702702705e-09,0.51,,,,,
131,0.04526304,54.93329669088543,0.000968,6.540540540540541e-08,0.51,,,,,
132,0.02669055,32.393505711366096,-6.2e-05,-4.18918918918919e-09,0.51,,,,,
133,0.02535846,30.77682883947235,-9.9e-05,-6.689189189189189e-09,0.51,,,,,
134,0.02537241,30.792775496194437,0.000885,5.97972972972973e-08,0.51,,,,,
135,0.0256723,31.15783513736899,-0.000208,-1.4054054054054053e-08,0.51,,,,,
136,0.07626369,92.55878717915793,-5.2e-05,-3.5135135135135133e-09,0.51,,,,,
137,0.09628683,116.8592934077015,0.000869,5.8716216216216215e-08,0.51,,,,,
138,0.11739098,142.47373696048427,-0.000161,-1.0878378378378379e-08,0.51,,,,,
139,0.13957615,169.3990189741778,-3.1e-05,-2.094594594594595e-09,0.51,,,,,
140,0.16554137,200.91125849269602,0.000864,5.8378378378378375e-08,0.51,,,,,
141,0.18829843,228.53172261196602,-0.000104,-7.0270270270270265e-09,0.51,,,,,
142,0.20837039,252.8924220707011,-0.000125,-8.445945945945947e-09,0.51,,,,,
143,0.23190856,281.4589207363643,0.00088,5.9459459459459464e-08,0.51,,,,,
144,0.25653473,311.34796725963497,-0.000193,-1.304054054054054e-08,0.51,,,,,
145,0.27904768,338.6712100912758,-0.000208,-1.4054054054054053e-08,0.51,,,,,
146,0.29685998,360.28823244114926,0.000973,6.574324324324325e-08,0.51,,,,,
147,0.32254623,391.46393523524034,-0.000172,-1.1621621621621623e-08,0.51,,,,,
148,0.34654471,420.5900550260463,-0.000125,-8.445945945945947e-09,0.51,,,,,
149,0.36951099,448.462391586133,0.000958,6.472972972972973e-08,0.51,,,,,
150,0.38918542,472.34173094331044,-0.000172,-1.1621621621621623e-08,0.51,,,,,
151,0.41402081,502.48359090739797,-0.000135,-9.121621621621622e-09,0.51,,,,,
152,0.36611452,408.7531655261439,35.588,0.002404594594594595,0.508,,,,,
153,0.37896114,417.6326861898734,42.3,0.002858108108108108,0.505,,,,,
154,0.39121494,427.2837206946079,47.521,0.0032108783783783785,0.503,,,,,
155,0.40201809,439.79514895031804,48.121,0.003251418918918919,0.501,,,,,
156,0.4184146,448.6890544879653,59.127,0.003995067567567567,0.505,,,,,
157,0.42447525,448.936666291742,66.235,0.0044753378378378375,0.507,,,,,
158,0.44090664,463.3289045395303,71.785,0.004850337837837838,0.507,,,,,
159,0.4470161,468.6847554368269,73.844,0.004989459459459459,0.503,,,,,
160,0.46303601,479.9725939263353,81.999,0.0055404729729729724,0.501,,,,,
161,0.47239549,483.321887329718,90.009,0.006081689189189189,0.503,,,,,
162,0.47939766,487.33319102718474,94.496,0.006384864864864864,0.505,,,,,
163,0.49436445,496.4458923692266,103.548,0.006996486486486486,0.507,,,,,
164,0.5011016,504.17454999898814,103.996,0.0070267567567567565,0.507,,,,,
165,0.49457368,495.89782794671487,104.35,0.007050675675675675,0.505,,,,,
166,0.48561174,493.14001578156126,96.231,0.006502094594594594,0.501,,,,,
167,0.47112617,480.31235534473797,91.478,0.006180945945945946,0.501,,,,,
168,0.46408913,482.0217310738019,81.228,0.005488378378378378,0.501,,,,,
169,0.45513416,473.36337816867376,79.018,0.005339054054054054,0.501,,,,,
170,0.43817272,458.6818356488038,73.114,0.004940135135135136,0.499,,,,,
171,0.4278508,452.7104604349837,66.558,0.004497162162162163,0.501,,,,,
172,0.42245968,452.78543519716663,59.94,0.00405,0.501,,,,,
173,0.40768817,440.61073877589087,54.187,0.0036612837837837835,0.501,,,,,
174,0.39455561,430.7431821277087,48.116,0.003251081081081081,0.501,,,,,
175,0.38302714,428.6024568158221,36.265,0.002450337837837838,0.501,,,,,
176,0.37401638,418.213393420477,35.718,0.0024133783783783784,0.501,,,,,
177,0.35864507,404.8367394435092,30.439,0.002056689189189189,0.501,,,,,
178,0.34859515,397.66348169409105,25.415,0.0017172297297297296,0.501,,,,,
179,0.33595079,392.43743734782436,15.295,0.001033445945945946,0.501,,,,,
180,0.32143732,375.6569155975569,14.461,0.0009770945945945947,0.501,,,,,
181,0.33279144,403.89888604209614,-0.000848,-5.72972972972973e-08,0.501,,,,,
182,0.30125377,365.6221210217166,-0.000317,-2.1418918918918918e-08,0.501,,,,,
183,0.28234652,342.67503382755325,-0.000338,-2.2837837837837836e-08,0.499,,,,,
184,0.2596871,315.17403016866643,-0.000328,-2.2162162162162164e-08,0.501,,,,,
185,0.23384741,283.81321028730395,-0.000291,-1.9662162162162164e-08,0.501,,,,,
186,0.21052544,255.50815345915433,-0.000343,-2.3175675675675675e-08,0.499,,,,,
187,0.1923714,233.47515549794002,-0.000307,-2.0743243243243243e-08,0.499,,,,,
188,0.16782196,203.6803636549765,-0.000364,-2.4594594594594596e-08,0.499,,,,,
189,0.14290288,173.43680688722804,-0.000276,-1.8648648648648647e-08,0.501,,,,,
190,0.1225101,148.68681673389952,-0.000333,-2.25e-08,0.501,,,,,
191,0.09987858,121.2197103884568,-0.000359,-2.4256756756756756e-08,0.501,,,,,
192,0.07576851,91.95810548054573,-0.000354,-2.3918918918918917e-08,0.501,,,,,
193,0.05505492,66.81858676929527,-0.000239,-1.614864864864865e-08,0.501,,,,,
194,0.0336718,40.86672749208529,-0.00037,-2.5e-08,0.501,,,,,
195,0.02530267,30.70939934925551,-0.00038,-2.5675675675675677e-08,0.501,,,,,
196,0.0252399,30.633118462341884,-0.000281,-1.8986486486486486e-08,0.501,,,,,
197,0.02481447,30.116845047340078,-0.000338,-2.2837837837837836e-08,0.501,,,,,
198,0.06878029,83.47673743980121,-0.000359,-2.4256756756756756e-08,0.501,,,,,
199,0.08516984,103.36817985409469,-0.000343,-2.3175675675675675e-08,0.501,,,,,
200,0.10991456,133.40008061782436,-0.00039,-2.635135135135135e-08,0.501,,,,,
201,0.13188352,160.06308565733286,-0.00039,-2.635135135135135e-08,0.501,,,,,
202,0.15049786,182.65466760701847,-0.000359,-2.4256756756756756e-08,0.501,,,,,
203,0.17499849,212.39037135646188,-0.000453,-3.0608108108108105e-08,0.501,,,,,
204,0.19989665,242.60843420746298,-0.000437,-2.9527027027027027e-08,0.501,,,,,
205,0.22148202,268.80589966546444,-0.000448,-3.027027027027027e-08,0.501,,,,,
206,0.24175624,293.4120544416624,-0.000448,-3.027027027027027e-08,0.501,,,,,
207,0.26604066,322.8853032169208,-0.000494,-3.3378378378378377e-08,0.501,,,,,
208,0.29148281,353.76357386005424,-0.000463,-3.1283783783783784e-08,0.501,,,,,
209,0.31175703,378.3697916362522,-0.000526,-3.554054054054054e-08,0.499,,,,,
210,0.33302857,404.18647493302853,-0.00064,-4.3243243243243246e-08,0.499,,,,,
211,0.35725719,433.5919030813986,-0.000588,-3.9729729729729725e-08,0.499,,,,,
212,0.38172295,463.2855672573726,-0.000963,-6.506756756756757e-08,0.499,,,,,
213,0.40203203,487.9339264703686,-0.000859,-5.8040540540540536e-08,0.499,,,,,
214,0.35554152,397.87006276466934,33.639,0.0022729054054054054,0.501,,,,,
215,0.37649224,418.95626336685217,37.98,0.002566216216216216,0.499,,,,,
216,0.38710011,425.42668670179614,44.384,0.002998918918918919,0.501,,,,,
217,0.40088128,441.0004399991905,45.536,0.003076756756756757,0.499,,,,,
218,0.40719997,438.49722647397545,55.708,0.003764054054054054,0.499,,,,,
219,0.4204232,448.41182632251537,61.842,0.004178513513513514,0.499,,,,,
220,0.43168665,456.48490556669685,67.439,0.004556689189189189,0.501,,,,,
221,0.43942809,458.3034369770618,75.016,0.005068648648648649,0.501,,,,,
222,0.45645927,473.37662064387047,80.613,0.005446824324324325,0.499,,,,,
223,0.46359395,475.45874737518983,87.19,0.005891216216216216,0.501,,,,,
224,0.47624529,484.15926311815326,93.844,0.0063408108108108105,0.501,,,,,
225,0.48610691,496.74798734350196,93.224,0.006298918918918919,0.501,,,,,
226,0.49799805,503.47787332014815,100.926,0.006819324324324324,0.501,,,,,
227,0.49488055,497.8122659845862,102.808,0.006946486486486487,0.501,,,,,
228,0.4883317,493.2411418788941,99.431,0.006718310810810811,0.501,,,,,
229,0.47614067,489.1652892610734,88.711,0.005993986486486486,0.501,,,,,
230,0.46540726,484.30450215230206,80.545,0.00544222972972973,0.501,,,,,
231,0.453279,468.84483142139504,81.285,0.005492229729729729,0.501,,,,,
232,0.44432403,468.52347851626666,70.738,0.004779594594594595,0.501,,,,,
233,0.43803324,465.0735533549258,66.553,0.004496824324324324,0.501,,,,,
234,0.42345003,451.1943904577195,62.733,0.004238716216216216,0.501,,,,,
235,0.40890169,440.32254813398265,55.948,0.00378027027027027,0.501,,,,,
236,0.39914468,434.0667856290423,50.362,0.003402837837837838,0.501,,,,,
237,0.38755344,425.1168784302422,45.244,0.003057027027027027,0.501,,,,,
238,0.37677121,418.0388400912794,39.236,0.002651081081081081,0.501,,,,,
239,0.36331086,407.8314554884785,33.107,0.0022369594594594594,0.501,,,,,
240,0.35645515,404.84690548158653,27.771,0.001876418918918919,0.501,,,,,
241,0.34080488,392.387686916863,21.236,0.001434864864864865,0.501,,,,,
242,0.32574742,378.3809423744633,16.968,0.0011464864864864865,0.501,,,,,
243,0.31570447,383.1598368850705,0.000307,2.0743243243243243e-08,0.501,,,,,
244,0.31304727,379.9370715379797,-0.001884,-1.272972972972973e-07,0.501,,,,,
245,0.28757722,349.02465858140226,-0.001634,-1.104054054054054e-07,0.501,,,,,
246,0.26642425,323.3519727984279,-0.001613,-1.0898648648648649e-07,0.501,,,,,
247,0.24593383,298.48345518471626,-0.001645,-1.1114864864864865e-07,0.501,,,,,
248,0.221217,268.4853925977593,-0.001587,-1.0722972972972973e-07,0.501,,,,,
249,0.19716971,239.29990371343334,-0.001504,-1.0162162162162162e-07,0.501,,,,,
