,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
32,0.02525385,30.651168119063968,-0.0014,-9.45945945945946e-08,0.601,,,,,
33,0.02341961,28.425006288532707,-0.001395,-9.425675675675675e-08,0.601,,,,,
34,0.02332895,28.315120224846403,-0.00154,-1.0405405405405405e-07,0.601,,,,,
35,0.02080426,25.250617911608245,-0.001171,-7.912162162162161e-08,0.599,,,,,
36,0.07317408,88.80995502036865,-0.000978,-6.608108108108107e-08,0.605,,,,,
37,0.09026106,109.54833031406578,-0.001447,-9.777027027027026e-08,0.603,,,,,
38,0.11550793,140.18884103643293,-0.000661,-4.4662162162162167e-08,0.603,,,,,
39,0.13938784,169.17109831343694,-0.000656,-4.432432432432433e-08,0.601,,,,,
40,0.15819049,191.99164192386337,-0.001041,-7.033783783783784e-08,0.601,,,,,
41,0.1813381,220.0848437479942,-0.000749,-5.0608108108108106e-08,0.601,,,,,
42,0.2066059,250.7513765237803,-0.000583,-3.939189189189189e-08,0.601,,,,,
43,0.23026961,279.4714049632707,-0.000744,-5.0270270270270266e-08,0.601,,,,,
44,0.2481098,301.12256748991683,0.000146,9.864864864864864e-09,0.601,,,,,
45,0.27262438,330.8750508960824,0.000203,1.3716216216216217e-08,0.601,,,,,
46,0.29755043,361.1274369238561,-0.000255,-1.7229729729729732e-08,0.601,,,,,
47,0.3197077,388.01837862410554,0.000354,2.3918918918918917e-08,0.601,,,,,
48,0.33970992,412.29436893590173,0.000401,2.7094594594594595e-08,0.601,,,,,
49,0.3639525,441.7168338776653,0.000359,2.4256756756756756e-08,0.601,,,,,
50,0.38875302,471.8163422682834,0.000427,2.8851351351351352e-08,0.601,,,,,
51,0.40980835,497.3704685908746,0.000463,3.1283783783783784e-08,0.601,,,,,
52,0.43173547,523.9826777968884,0.000479,3.2364864864864865e-08,0.601,,,,,
53,0.45542708,552.7363025498229,0.000583,3.939189189189189e-08,0.601,,,,,
54,0.47986493,582.3957702756813,0.000531,3.587837837837838e-08,0.601,,,,,
55,0.49958818,606.3331008630503,0.000661,4.4662162162162167e-08,0.601,,,,,
56,0.52284041,634.553485544261,0.000744,5.0270270270270266e-08,0.601,,,,,
57,0.54688073,663.7303801685616,0.000796,5.378378378378379e-08,0.601,,,,,
58,0.57171612,693.8721521326491,0.000921,6.222972972972973e-08,0.601,,,,,
59,0.58924248,715.1429914980702,0.001249,8.439189189189189e-08,0.601,,,,,
60,0.61312936,744.1338380350993,0.001124,7.594594594594594e-08,0.601,,,,,
61,0.63900392,775.5368324899312,0.001233,8.331081081081081e-08,0.601,,,,,
62,0.66215851,803.6387507107589,0.00128,8.648648648648649e-08,0.601,,,,,
63,0.68055665,825.9679948229309,0.001254,8.472972972972972e-08,0.601,,,,,
64,0.70097732,850.7518441530322,0.001301,8.79054054054054e-08,0.599,,,,,
65,0.69099714,838.6388995505531,0.001629,1.1006756756756756e-07,0.599,,,,,
66,0.66836562,811.1717572051102,0.001639,1.1074324324324324e-07,0.599,,,,,
67,0.64639665,784.5086460289302,0.001733,1.1709459459459459e-07,0.599,,,,,
68,0.62221684,755.1624569740802,0.001681,1.1358108108108108e-07,0.599,,,,,
69,0.59904133,727.0350918365053,0.001691,1.1425675675675676e-07,0.599,,,,,
70,0.57922044,702.979185788753,0.001634,1.104054054054054e-07,0.601,,,,,
71,0.55498484,673.5652442436864,0.001624,1.0972972972972974e-07,0.601,,,,,
72,0.53107006,644.5406303932128,0.001655,1.1182432432432433e-07,0.601,,,,,
73,0.50875238,617.4543693456667,0.001681,1.1358108108108108e-07,0.601,,,,,
74,0.4895243,594.1179223202386,0.001639,1.1074324324324324e-07,0.601,,,,,
75,0.46347539,562.5032209980593,0.001634,1.104054054054054e-07,0.601,,,,,
76,0.4400488,534.0712213128298,0.001551,1.047972972972973e-07,0.601,,,,,
77,0.417494,506.69721251102277,0.00154,1.0405405405405405e-07,0.601,,,,,
78,0.39768009,482.6497778599674,0.001483,1.002027027027027e-07,0.599,,,,,
79,0.3734933,453.2951064084206,0.001442,9.743243243243242e-08,0.599,,,,,
80,0.34906242,423.6441139425876,0.001478,9.986486486486485e-08,0.599,,,,,
81,0.32883005,399.0887821365558,0.001447,9.777027027027026e-08,0.599,,,,,
82,0.3060172,371.40156552706907,0.001457,9.844594594594594e-08,0.599,,,,,
83,0.28216518,342.45310042683775,0.001509,1.0195945945945946e-07,0.601,,,,,
84,0.2582225,313.39465126292015,0.001514,1.0229729729729729e-07,0.599,,,,,
85,0.23943381,290.59138344588723,0.001566,1.0581081081081081e-07,0.601,,,,,
86,0.21484252,260.7457526327575,0.001556,1.0513513513513514e-07,0.599,,,,,
87,0.1910184,231.83119584597037,0.001561,1.0547297297297298e-07,0.599,,,,,
88,0.16856123,204.57578536787494,0.001442,9.743243243243242e-08,0.599,,,,,
89,0.1486706,180.43515017318396,0.001473,9.952702702702702e-08,0.599,,,,,
90,0.12437223,150.94496474120345,0.001525,1.0304054054054055e-07,0.599,,,,,
91,0.10020637,121.61576934307554,0.00141,9.527027027027027e-08,0.599,,,,,
92,0.07984149,96.89958350319118,0.00141,9.527027027027027e-08,0.601,,,,,
93,0.05740525,69.66953407851463,0.001332,9e-08,0.601,,,,,
94,0.03572921,43.362119420155395,0.001249,8.439189189189189e-08,0.601,,,,,
95,0.02597917,31.528847175240333,0.001218,8.229729729729729e-08,0.601,,,,,
96,0.02516318,30.538381918706182,0.001343,9.074324324324325e-08,0.601,,,,,
97,0.02560953,31.080706250455368,0.000739,4.993243243243243e-08,0.601,,,,,
98,0.06146428,74.59643344443802,0.000744,5.0270270270270266e-08,0.601,,,,,
99,0.08152229,98.94004024645102,0.000885,5.97972972972973e-08,0.599,,,,,
100,0.10328203,125.34928384514275,0.000723,4.885135135135135e-08,0.601,,,,,
101,0.12850798,155.96516965076256,0.000744,5.0270270270270266e-08,0.601,,,,,
102,0.15182995,184.2702784789122,0.000744,5.0270270270270266e-08,0.601,,,,,
103,0.17483808,212.19446400916516,0.00077,5.2027027027027027e-08,0.601,,,,,
104,0.19391969,235.3532342073473,0.000723,4.885135135135135e-08,0.601,,,,,
105,0.21806463,264.65723768872783,0.00064,4.3243243243243246e-08,0.601,,,,,
106,0.24284423,294.7317211625985,0.000343,2.3175675675675675e-08,0.601,,,,,
107,0.26454119,321.064686737705,0.000265,1.7905405405405404e-08,0.599,,,,,
108,0.28535243,346.32214704601006,0.000723,4.885135135135135e-08,0.599,,,,,
109,0.31101078,377.46333252665704,0.000234,1.581081081081081e-08,0.599,,,,,
110,0.3344025,405.85337563841705,-4.7e-05,-3.1756756756756757e-09,0.599,,,,,
111,0.35441169,430.1371332102385,0.000692,4.675675675675676e-08,0.599,,,,,
112,0.3764504,456.88561353335746,-0.00013,-8.783783783783783e-09,0.599,,,,,
113,0.40238075,488.3563964784062,-9.9e-05,-6.689189189189189e-09,0.599,,,,,
114,0.42533308,516.2120263817708,0.00076,5.1351351351351355e-08,0.599,,,,,
115,0.44369635,538.4998919204735,-0.000208,-1.4054054054054053e-08,0.599,,,,,
116,0.46776457,567.7107628582183,-0.000271,-1.8310810810810807e-08,0.599,,,,,
117,0.4924814,597.7077264451752,0.00077,5.2027027027027027e-08,0.601,,,,,
118,0.51604049,626.3016970275859,-0.000307,-2.0743243243243243e-08,0.601,,,,,
119,0.53382489,647.8860600640152,-0.000328,-2.2162162162162164e-08,0.601,,,,,
120,0.5591973,678.6786065602097,0.000786,5.310810810810811e-08,0.601,,,,,
121,0.58354449,708.2290942223816,-0.000317,-2.1418918918918918e-08,0.601,,,,,
122,0.60627365,735.8147290282075,-0.000317,-2.1418918918918918e-08,0.601,,,,,
123,0.62527158,758.8707635594002,0.000812,5.486486486486487e-08,0.601,,,,,
124,0.65131352,790.4781296215541,-0.000307,-2.0743243243243243e-08,0.601,,,,,
125,0.67460759,818.7493671362595,-0.000297,-2.0067567567567568e-08,0.601,,,,,
126,0.69489576,843.3713285691797,0.000827,5.587837837837838e-08,0.599,,,,,
127,0.70150737,851.3967094251137,-0.00026,-1.7567567567567565e-08,0.601,,,,,
128,0.67969881,824.9283715962306,-0.000255,-1.7229729729729732e-08,0.601,,,,,
129,0.65520516,795.2002752434839,0.000703,4.7499999999999995e-08,0.599,,,,,
130,0.63716271,773.3037403993748,-0.000291,-1.9662162162162164e-08,0.599,,,,,
131,0.61209717,742.8824869410516,-0.00026,-1.7567567567567565e-08,0.601,,,,,
132,0.58817541,713.8487506938815,0.000422,2.8513513513513516e-08,0.599,,,,,
133,0.56588563,686.7970539597795,-0.000255,-1.7229729729729732e-08,0.599,,,,,
134,0.5472434,664.1714568333213,-0.00012,-8.108108108108109e-09,0.599,,,,,
135,0.52189191,633.4023112538742,0.000755,5.1013513513513515e-08,0.599,,,,,
136,0.49702862,603.2266369763425,0.000671,4.533783783783784e-08,0.599,,,,,
137,0.4751573,576.6820923972172,0.000713,4.8175675675675674e-08,0.599,,,,,
138,0.45461806,551.7543225533141,0.000682,4.608108108108108e-08,0.599,,,,,
139,0.43051497,522.5012100420997,0.000666,4.5e-08,0.599,,,,,
140,0.40554707,492.1984950441597,0.000661,4.4662162162162167e-08,0.601,,,,,
141,0.38643058,468.9971531358367,0.000947,6.39864864864865e-08,0.601,,,,,
142,0.36299702,440.5566001905819,0.000958,6.472972972972973e-08,0.601,,,,,
143,0.33841271,410.71911877414897,0.00127,8.581081081081081e-08,0.601,,,,,
144,0.31492335,382.2107402020058,0.001384,9.351351351351352e-08,0.601,,,,,
145,0.29634388,359.6614318257897,0.0014,9.45945945945946e-08,0.599,,,,,
146,0.27160613,329.6380013220853,0.001436,9.702702702702703e-08,0.599,,,,,
147,0.24693813,299.69915010199134,0.001546,1.0445945945945946e-07,0.599,,,,,
148,0.22464835,272.64677636788934,0.001546,1.0445945945945946e-07,0.599,,,,,
149,0.20523197,249.0818688183918,0.001431,9.668918918918919e-08,0.601,,,,,
150,0.17952479,217.88186697088182,0.001473,9.952702702702702e-08,0.601,,,,,
151,0.15581226,189.10280030119986,0.001421,9.601351351351351e-08,0.599,,,,,
152,0.134736,163.52323092518972,0.001426,9.635135135135135e-08,0.599,,,,,
153,0.11305298,137.20703787013372,0.00165,1.1148648648648649e-07,0.599,,,,,
154,0.08894292,107.9455390988941,0.001561,1.0547297297297298e-07,0.599,,,,,
155,0.06693211,81.23167408921938,0.001629,1.1006756756756756e-07,0.599,,,,,
156,0.04515145,54.797166573780274,0.001665,1.1250000000000001e-07,0.599,,,,,
157,0.02626512,31.87540129636429,0.001712,1.1567567567567568e-07,0.599,,,,,
158,0.02436811,29.573109578919404,0.001665,1.1250000000000001e-07,0.601,,,,,
159,0.02424258,29.42083594176364,0.001587,1.0722972972972973e-07,0.601,,,,,
160,0.02193409,26.61941946603903,0.001265,8.547297297297297e-08,0.601,,,,,
161,0.07523847,91.31319434513551,0.001265,8.547297297297297e-08,0.601,,,,,
162,0.09353199,113.51545460022768,0.001249,8.439189189189189e-08,0.601,,,,,
163,0.11619141,141.01650525911455,0.001192,8.054054054054054e-08,0.599,,,,,
164,0.13607506,165.14887205710878,0.000958,6.472972972972973e-08,0.601,,,,,
165,0.16182408,196.3997787381135,0.000791,5.344594594594595e-08,0.599,,,,,
166,0.18525067,224.83208542334296,0.000567,3.831081081081081e-08,0.601,,,,,
167,0.20586662,249.85299167421033,0.000562,3.797297297297297e-08,0.599,,,,,
168,0.22692196,275.4072081334731,0.00052,3.513513513513513e-08,0.601,,,,,
169,0.25161089,305.37139740698586,0.000474,3.2027027027027026e-08,0.601,,,,,
170,0.27626495,335.29326710702924,0.000427,2.8851351351351352e-08,0.601,,,,,
171,0.29548605,358.62128473576075,0.000427,2.8851351351351352e-08,0.601,,,,,
172,0.3180827,386.046148507734,0.000375,2.5337837837837838e-08,0.601,,,,,
173,0.3435388,416.9414328075894,0.000323,2.1824324324324324e-08,0.601,,,,,
174,0.36669339,445.0434560284171,0.000265,1.7905405405405404e-08,0.601,,,,,
175,0.38484742,467.0765718529599,9.9e-05,6.689189189189189e-09,0.601,,,,,
176,0.40998271,497.58293159489335,-0.000385,-2.6013513513513513e-08,0.601,,,,,
177,0.43396724,526.6924177289771,-0.000635,-4.2905405405405407e-08,0.601,,,,,
178,0.45743567,555.1753582477015,-0.000713,-4.8175675675675674e-08,0.599,,,,,
179,0.47545022,577.0388957783665,-0.000583,-3.939189189189189e-08,0.599,,,,,
180,0.50131083,608.4251105764763,-0.000625,-4.222972972972973e-08,0.599,,,,,
181,0.52502336,637.2042912461583,-0.000687,-4.641891891891892e-08,0.599,,,,,
182,0.54745263,664.4261784108096,-0.000906,-6.121621621621621e-08,0.601,,,,,
183,0.56731536,688.5331242920564,-0.001109,-7.493243243243243e-08,0.599,,,,,
184,0.5925692,719.182958274449,-0.001187,-8.02027027027027e-08,0.599,,,,,
185,0.61619805,747.8606572771414,-0.001327,-8.966216216216216e-08,0.599,,,,,
186,0.63781132,774.092025048587,-0.001379,-9.317567567567568e-08,0.599,,,,,
187,0.65872717,799.4769050773003,-0.001379,-9.317567567567568e-08,0.599,,,,,
188,0.6829279,828.8486250488977,-0.001468,-9.918918918918919e-08,0.601,,,,,
189,0.70094943,850.7207479762595,-0.001452,-9.81081081081081e-08,0.601,,,,,
190,0.69313824,841.240636282284,-0.001525,-1.0304054054054055e-07,0.599,,,,,
191,0.66711722,809.6596701368775,-0.001416,-9.567567567567567e-08,0.601,,,,,
192,0.64320941,780.6435985464293,-0.001468,-9.918918918918919e-08,0.601,,,,,
193,0.62105911,753.7604551062053,-0.001416,-9.567567567567567e-08,0.599,,,,,
194,0.60079187,729.1627767267041,-0.001421,-9.601351351351351e-08,0.599,,,,,
195,0.57703052,700.3244378268305,-0.001452,-9.81081081081081e-08,0.601,,,,,
196,0.55167206,669.5477699873583,-0.001514,-1.0229729729729729e-07,0.599,,,,,
197,0.52999602,643.240371328999,-0.001613,-1.0898648648648649e-07,0.599,,,,,
198,0.51007052,619.0574835608385,-0.00165,-1.1148648648648649e-07,0.599,,,,,
199,0.48531184,589.0086760037152,-0.001639,-1.1074324324324324e-07,0.599,,,,,
200,0.46092978,559.4168777680737,-0.001546,-1.0445945945945946e-07,0.599,,,,,
201,0.44194581,536.3767970302748,-0.001686,-1.1391891891891892e-07,0.599,,,,,
202,0.41884701,508.3425212996639,-0.001665,-1.1250000000000001e-07,0.599,,,,,
203,0.39431151,478.56408697675096,-0.001161,-7.844594594594595e-08,0.601,,,,,
204,0.37053621,449.7091034201554,-0.001478,-9.986486486486485e-08,0.601,,,,,
205,0.35092455,425.90710694989156,-0.001509,-1.0195945945945946e-07,0.601,,,,,
206,0.32699582,396.864875442696,-0.000791,-5.344594594594595e-08,0.601,,,,,
207,0.30322749,368.01843514612574,-0.001192,-8.054054054054054e-08,0.601,,,,,
208,0.28097258,341.00841298549335,-0.001223,-8.263513513513513e-08,0.601,,,,,
209,0.26117959,316.9855772511854,-0.000489,-3.304054054054054e-08,0.601,,,,,
210,0.23693004,287.55523104939647,-0.001025,-6.925675675675677e-08,0.601,,,,,
211,0.21236665,257.7432125497109,-0.000786,-5.310810810810811e-08,0.601,,,,,
212,0.19089983,231.68925333216842,-0.000401,-2.7094594594594595e-08,0.601,,,,,
213,0.16966317,205.9152137455331,-0.000598,-4.0405405405405404e-08,0.601,,,,,
214,0.14430471,175.13841190606072,-0.000526,-3.554054054054054e-08,0.599,,,,,
215,0.12242641,148.5851879302385,-0.000276,-1.8648648648648647e-08,0.599,,,,,
216,0.10153846,123.23437221496927,-0.000479,-3.2364864864864865e-08,0.599,,,,,
217,0.07844664,95.20853688105528,-0.000427,-2.8851351351351352e-08,0.599,,,,,
218,0.05633121,68.36741201430068,-7.3e-05,-4.932432432432432e-09,0.599,,,,,
219,0.03442502,41.78080686170581,-0.000291,-1.9662162162162164e-08,0.599,,,,,
220,0.0251841,30.56540083545356,-0.000286,-1.9324324324324325e-08,0.599,,,,,
221,0.02512134,30.488279085211417,0.000666,4.5e-08,0.599,,,,,
222,0.02547005,30.912250956577523,-8.8e-05,-5.945945945945946e-09,0.599,,,,,
223,0.06559305,79.60761495730033,0.000515,3.47972972972973e-08,0.599,,,,,
224,0.08204536,99.57504012183591,0.000718,4.851351351351351e-08,0.601,,,,,
225,0.10656691,129.33597678802676,0.000781,5.277027027027027e-08,0.601,,,,,
226,0.13014693,157.95431942385616,0.000734,4.9594594594594595e-08,0.601,,,,,
227,0.15019099,182.2811365691471,0.000734,4.9594594594594595e-08,0.599,,,,,
228,0.17228549,209.09645338248285,0.000786,5.310810810810811e-08,0.601,,,,,
229,0.19857153,240.9988165955945,0.000926,6.256756756756757e-08,0.601,,,,,
230,0.22116121,268.4147111075425,0.001384,9.351351351351352e-08,0.601,,,,,
231,0.2418748,293.5541458187929,0.001353,9.141891891891893e-08,0.599,,,,,
232,0.26404602,320.46257017576437,0.00141,9.527027027027027e-08,0.601,,,,,
233,0.28946725,351.3154449021504,0.001447,9.777027027027026e-08,0.601,,,,,
234,0.31181282,378.43546212646913,0.001514,1.0229729729729729e-07,0.601,,,,,
235,0.33034347,400.9254512724936,0.001566,1.0581081081081081e-07,0.599,,,,,
236,0.35529045,431.20277535368626,0.001572,1.0621621621621622e-07,0.599,,,,,
237,0.37906575,460.05802391028186,0.001624,1.0972972972972974e-07,0.599,,,,,
238,0.4025551,488.5662293457535,0.001671,1.129054054054054e-07,0.599,,,,,
239,0.42123919,511.2425795790495,0.001587,1.0722972972972973e-07,0.599,,,,,
240,0.44647908,541.8755189047199,0.001473,9.952702702702702e-08,0.599,,,,,
241,0.47013582,570.5868700841851,0.00153,1.0337837837837837e-07,0.599,,,,,
242,0.49243258,597.6477462149837,0.001499,1.0128378378378378e-07,0.599,,,,,
243,0.51383662,623.6251214089411,0.001504,1.0162162162162162e-07,0.599,,,,,
244,0.53766772,652.548186592425,0.001462,9.878378378378378e-08,0.599,,,,,
245,0.56154066,681.5218746094038,0.001577,1.0655405405405406e-07,0.599,,,,,
246,0.58210779,706.4834826300796,0.001619,1.093918918918919e-07,0.599,,,,,
247,0.60357461,732.537067847622,0.001608,1.0864864864864865e-07,0.599,,,,,
248,0.62910743,763.5253556911131,0.001665,1.1250000000000001e-07,0.601,,,,,
249,0.65219925,791.5510810250271,0.001723,1.1641891891891891e-07,0.599,,,,,
