,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
46,0.22469717,272.708963598081,-0.00139,-9.391891891891892e-08,0.501,,,,,
47,0.23819239,289.0869737743513,-0.000695,-4.695945945945946e-08,0.501,,,,,
48,0.2531522,307.2432037196964,-0.000695,-4.695945945945946e-08,0.501,,,,,
49,0.26969518,327.3215700845898,-0.00139,-9.391891891891892e-08,0.501,,,,,
50,0.28531756,346.2819394725407,-0.00139,-9.391891891891892e-08,0.501,,,,,
51,0.29753648,361.1116412671341,-0.00139,-9.391891891891892e-08,0.501,,,,,
52,0.31428172,381.43409394949043,-0.000695,-4.695945945945946e-08,0.501,,,,,
53,0.33072706,401.39395785400075,-0.00139,-9.391891891891892e-08,0.501,,,,,
54,0.3446756,418.3228426220455,-0.00139,-9.391891891891892e-08,0.501,,,,,
55,0.35753617,433.9305989424973,-0.000695,-4.695945945945946e-08,0.501,,,,,
56,0.37432324,454.3059043216769,-0.002085,-1.4087837837837837e-07,0.501,,,,,
57,0.39030828,473.70572723771596,-0.00139,-9.391891891891892e-08,0.501,,,,,
58,0.40537271,491.988931040141,-0.00139,-9.391891891891892e-08,0.501,,,,,
59,0.41895162,508.4699030200723,-0.002085,-1.4087837837837837e-07,0.501,,,,,
60,0.4352505,528.2506232340079,-0.00139,-9.391891891891892e-08,0.501,,,,,
61,0.45161215,548.1082203348572,-0.00139,-9.391891891891892e-08,0.501,,,,,
62,0.46482142,564.1398773900037,-0.00139,-9.391891891891892e-08,0.501,,,,,
63,0.46470984,564.0044564095698,-0.00139,-9.391891891891892e-08,0.501,,,,,
64,0.45039863,546.6354109767655,-0.00139,-9.391891891891892e-08,0.501,,,,,
65,0.43282345,525.3042973811528,-0.000695,-4.695945945945946e-08,0.501,,,,,
66,0.42065335,510.534541816751,-0.00139,-9.391891891891892e-08,0.501,,,,,
67,0.40527507,491.8697335797579,-0.000695,-4.695945945945946e-08,0.501,,,,,
68,0.38891342,472.0128314789086,-0.00139,-9.391891891891892e-08,0.501,,,,,
69,0.37297023,452.6631055330358,-0.00139,-9.391891891891892e-08,0.501,,,,,
70,0.35990044,436.80142577176724,-0.002085,-1.4087837837837837e-07,0.501,,,,,
71,0.34357367,416.9861613810589,-0.002085,-1.4087837837837837e-07,0.501,,,,,
72,0.32650762,396.2729621407806,-0.00139,-9.391891891891892e-08,0.501,,,,,
73,0.31225918,378.9807935948898,-0.002085,-1.4087837837837837e-07,0.501,,,,,
74,0.30008209,364.2004694971197,-0.000695,-4.695945945945946e-08,0.501,,,,,
75,0.28214426,342.43130451009034,-0.002085,-1.4087837837837837e-07,0.501,,,,,
76,0.26698916,324.03736250730753,-0.00139,-9.391891891891892e-08,0.501,,,,,
77,0.25304759,307.117631999288,-0.002085,-1.4087837837837837e-07,0.501,,,,,
78,0.23871546,289.72250164973616,-0.00139,-9.391891891891892e-08,0.501,,,,,
79,0.22163546,268.99237175273583,-0.000695,-4.695945945945946e-08,0.501,,,,,
80,0.20560858,249.54176900320203,-0.00139,-9.391891891891892e-08,0.501,,,,,
81,0.19274104,233.92416342272497,-0.000695,-4.695945945945946e-08,0.501,,,,,
82,0.17694431,214.75288616742682,-0.00139,-9.391891891891892e-08,0.501,,,,,
83,0.16157998,196.1050085871558,-0.000695,-4.695945945945946e-08,0.501,,,,,
84,0.14532295,176.37508034338634,-0.00139,-9.391891891891892e-08,0.501,,,,,
85,0.13293664,161.34152780479943,-0.000695,-4.695945945945946e-08,0.501,,,,,
86,0.11657499,141.48393070395014,-0.000695,-4.695945945945946e-08,0.501,,,,,
87,0.10071549,122.23647156173834,-0.00139,-9.391891891891892e-08,0.501,,,,,
88,0.08590911,104.26575956699313,-0.000695,-4.695945945945946e-08,0.501,,,,,
89,0.07147236,86.7450453603614,-0.00139,-9.391891891891892e-08,0.501,,,,,
90,0.05575932,67.67394990872425,-0.000695,-4.695945945945946e-08,0.501,,,,,
91,0.04125283,50.06789955515359,-0.000695,-4.695945945945946e-08,0.501,,,,,
92,0.0246959,29.97399253353813,-0.00139,-9.391891891891892e-08,0.501,,,,,
93,0.0141787,17.208917398951932,-0.000695,-4.695945945945946e-08,0.501,,,,,
94,0.02046252,24.83538330026744,-0.000695,-4.695945945945946e-08,0.501,,,,,
95,0.02317551,28.12805013757499,-0.000695,-4.695945945945946e-08,0.501,,,,,
96,0.02286864,27.755612099703647,-0.000695,-4.695945945945946e-08,0.501,,,,,
97,0.04712517,57.19566069818938,-0.00139,-9.391891891891892e-08,0.501,,,,,
98,0.06251042,75.86753819520781,-0.000695,-4.695945945945946e-08,0.501,,,,,
99,0.07937421,96.33526111802313,-0.00139,-9.391891891891892e-08,0.501,,,,,
100,0.09233242,112.06221489885797,-0.00139,-9.391891891891892e-08,0.501,,,,,
101,0.10827561,131.41124584473076,-0.000695,-4.695945945945946e-08,0.501,,,,,
102,0.12479766,151.4635151562053,-0.000695,-4.695945945945946e-08,0.501,,,,,
103,0.13963892,169.47655986109143,-0.00139,-9.391891891891892e-08,0.501,,,,,
104,0.15293886,185.6182601165956,-0.00139,-9.391891891891892e-08,0.501,,,,,
105,0.16941907,205.61835959457537,0.0,0.0,0.501,,,,,
106,0.18657578,226.44228489853995,-0.00139,-9.391891891891892e-08,0.501,,,,,
107,0.20078935,243.69282787096134,-0.00139,-9.391891891891892e-08,0.501,,,,,
108,0.21450078,260.3332450214167,-0.000695,-4.695945945945946e-08,0.501,,,,,
109,0.23091124,280.25077621578606,-0.00139,-9.391891891891892e-08,0.501,,,,,
110,0.24753791,300.4293243843405,-0.000695,-4.695945945945946e-08,0.501,,,,,
111,0.26136092,317.2058575152295,-0.000695,-4.695945945945946e-08,0.501,,,,,
112,0.2757349,334.65177983494755,-0.00139,-9.391891891891892e-08,0.501,,,,,
113,0.29210352,354.5171411958222,-0.000695,-4.695945945945946e-08,0.501,,,,,
114,0.30852097,374.44246092355985,-0.000695,-4.695945945945946e-08,0.501,,,,,
115,0.3204958,388.97661370386703,-0.00139,-9.391891891891892e-08,0.501,,,,,
116,0.33547654,407.157550702631,-0.000695,-4.695945945945946e-08,0.501,,,,,
117,0.35249376,427.81079157604626,-0.000695,-4.695945945945946e-08,0.499,,,,,
118,0.36812311,446.7803152240224,-0.00139,-9.391891891891892e-08,0.501,,,,,
119,0.38061404,461.93945161968924,-0.000695,-4.695945945945946e-08,0.501,,,,,
120,0.39605508,480.68042960692446,-0.00139,-9.391891891891892e-08,0.501,,,,,
121,0.41252134,500.6649884281822,-0.00139,-9.391891891891892e-08,0.501,,,,,
122,0.42880627,520.4287779853956,-0.000695,-4.695945945945946e-08,0.501,,,,,
123,0.44103218,535.2669633133575,-0.000695,-4.695945945945946e-08,0.501,,,,,
124,0.45754726,555.3114683648066,-0.00139,-9.391891891891892e-08,0.501,,,,,
125,0.46740191,567.2717333301301,-0.00139,-9.391891891891892e-08,0.501,,,,,
126,0.45814007,556.0302473871304,-0.000695,-4.695945945945946e-08,0.501,,,,,
127,0.44253862,537.0959750525984,-0.00139,-9.391891891891892e-08,0.501,,,,,
128,0.42620487,517.2722392651933,-0.00139,-9.391891891891892e-08,0.501,,,,,
129,0.41021286,497.863262089129,-0.00139,-9.391891891891892e-08,0.501,,,,,
130,0.39647354,481.188300761901,-0.00139,-9.391891891891892e-08,0.501,,,,,
131,0.3809767,462.3796001477774,-0.000695,-4.695945945945946e-08,0.501,,,,,
132,0.36439188,442.25184394938924,-0.00139,-9.391891891891892e-08,0.501,,,,,
133,0.34942508,424.08643547067584,-0.000695,-4.695945945945946e-08,0.501,,,,,
134,0.33597171,407.7592172645717,-0.00139,-9.391891891891892e-08,0.501,,,,,
135,0.31955427,387.8332146735055,-0.000695,-4.695945945945946e-08,0.501,,,,,
136,0.30494316,370.1008854628551,-0.00139,-9.391891891891892e-08,0.501,,,,,
137,0.28925802,351.0643463246621,-0.00139,-9.391891891891892e-08,0.501,,,,,
138,0.27594413,334.90641041243583,-0.002085,-1.4087837837837837e-07,0.501,,,,,
139,0.25998002,315.5305995498157,-0.00139,-9.391891891891892e-08,0.501,,,,,
140,0.24372299,295.79997630604623,-0.00139,-9.391891891891892e-08,0.501,,,,,
141,0.229893,279.0149717784604,-0.00139,-9.391891891891892e-08,0.501,,,,,
142,0.21474488,260.63019617237444,-0.00139,-9.391891891891892e-08,0.501,,,,,
143,0.19857851,241.0096039922913,-0.00139,-9.391891891891892e-08,0.501,,,,,
144,0.18267716,221.71065787991327,-0.00139,-9.391891891891892e-08,0.501,,,,,
145,0.17013044,206.48311599402962,-0.00139,-9.391891891891892e-08,0.501,,,,,
146,0.15489863,187.99746358428263,-0.002085,-1.4087837837837837e-07,0.501,,,,,
147,0.13798601,167.47047729460425,-0.00139,-9.391891891891892e-08,0.501,,,,,
148,0.12328424,149.62672702026745,-0.000695,-4.695945945945946e-08,0.501,,,,,
149,0.10980995,133.274118897416,-0.00139,-9.391891891891892e-08,0.501,,,,,
150,0.09360871,113.61120614386338,-0.00139,-9.391891891891892e-08,0.501,,,,,
151,0.07816766,94.87091101995664,-0.00139,-9.391891891891892e-08,0.501,,,,,
152,0.06341708,76.96861665209974,-0.00139,-9.391891891891892e-08,0.501,,,,,
153,0.0490152,59.489528018937484,-0.00139,-9.391891891891892e-08,0.501,,,,,
154,0.03286278,39.88586649557644,-0.00139,-9.391891891891892e-08,0.501,,,,,
155,0.01922807,23.337171888756778,-0.000695,-4.695945945945946e-08,0.499,,,,,
156,0.01701723,20.654643010086737,-0.00139,-9.391891891891892e-08,0.499,,,,,
157,0.02397755,29.10145973738706,-0.000695,-4.695945945945946e-08,0.499,,,,,
158,0.02448668,29.719374092721356,-0.000695,-4.695945945945946e-08,0.501,,,,,
159,0.02125061,25.791167243357425,0.0,0.0,0.501,,,,,
160,0.06532803,79.28648388959523,0.0,0.0,0.501,,,,,
161,0.07343911,89.13133022474521,-0.000695,-4.695945945945946e-08,0.501,,,,,
162,0.08967522,108.83586855176725,0.0,0.0,0.501,,,,,
163,0.10459319,126.94131866361764,0.0,0.0,0.501,,,,,
164,0.1186882,144.04796925890858,0.0,0.0,0.501,,,,,
165,0.13472205,163.50772626846765,0.0,0.0,0.501,,,,,
166,0.15014915,182.23178573565235,-0.000695,-4.695945945945946e-08,0.501,,,,,
167,0.16517174,200.46281970458259,0.000695,4.695945945945946e-08,0.499,,,,,
168,0.17895988,217.19703226200215,0.000695,4.695945945945946e-08,0.499,,,,,
169,0.19552378,237.30009354364293,0.000695,4.695945945945946e-08,0.499,,,,,
170,0.21150881,256.69990432301046,0.00139,9.391891891891892e-08,0.501,,,,,
171,0.22618269,274.5091104205746,0.00139,9.391891891891892e-08,0.501,,,,,
172,0.24018005,291.497246418811,0.00139,9.391891891891892e-08,0.499,,,,,
173,0.25686252,311.7442122142537,0.00139,9.391891891891892e-08,0.501,,,,,
174,0.27125742,329.21482945071926,0.00139,9.391891891891892e-08,0.501,,,,,
175,0.28579181,346.854046117734,0.002085,1.4087837837837837e-07,0.501,,,,,
176,0.30001933,364.1215197468774,0.002085,1.4087837837837837e-07,0.501,,,,,
177,0.31640887,384.01296602449946,0.002085,1.4087837837837837e-07,0.501,,,,,
178,0.33283329,403.9467450122624,0.002085,1.4087837837837837e-07,0.501,,,,,
179,0.34621692,420.1900170714275,0.002085,1.4087837837837837e-07,0.501,,,,,
180,0.36147663,438.71022579461874,0.002085,1.4087837837837837e-07,0.501,,,,,
181,0.37781735,458.5431158420491,0.00139,9.391891891891892e-08,0.501,,,,,
182,0.39355829,477.6473776071304,0.00139,9.391891891891892e-08,0.501,,,,,
183,0.40482872,491.32453924800865,0.002779,1.8777027027027026e-07,0.501,,,,,
184,0.42096719,510.9126591146476,0.00139,9.391891891891892e-08,0.501,,,,,
185,0.43767755,531.1927790868631,0.002085,1.4087837837837837e-07,0.501,,,,,
186,0.45274198,549.4766778892881,0.00139,9.391891891891892e-08,0.501,,,,,
187,0.4655049,564.9666146126852,0.00139,9.391891891891892e-08,0.501,,,,,
188,0.46556767,565.0427964995989,0.00139,9.391891891891892e-08,0.501,,,,,
189,0.44873875,544.618089150253,0.00139,9.391891891891892e-08,0.501,,,,,
190,0.43428805,527.0797492868992,0.00139,9.391891891891892e-08,0.501,,,,,
191,0.42037438,510.1931850923238,0.00139,9.391891891891892e-08,0.501,,,,,
192,0.4028829,488.9650454370437,0.000695,4.695945945945946e-08,0.501,,,,,
193,0.38686996,469.52997120756055,0.00139,9.391891891891892e-08,0.501,,,,,
194,0.37450457,454.523198585721,0.000695,4.695945945945946e-08,0.501,,,,,
195,0.35955173,436.3754279004012,0.000695,4.695945945945946e-08,0.501,,,,,
196,0.34275768,415.9930411245248,0.000695,4.695945945945946e-08,0.501,,,,,
197,0.32729571,397.22805108387064,0.0,0.0,0.501,,,,,
198,0.31414921,381.27188091563784,0.000695,4.695945945945946e-08,0.501,,,,,
199,0.29775966,361.3818125013444,-0.000695,-4.695945945945946e-08,0.501,,,,,
200,0.28130735,341.4134893368088,0.0,0.0,0.499,,,,,
201,0.26622897,323.1126598776617,0.000695,4.695945945945946e-08,0.501,,,,,
202,0.25297785,307.03160085234913,-0.000695,-4.695945945945946e-08,0.501,,,,,
203,0.23579324,286.1745092349404,0.0,0.0,0.501,,,,,
204,0.21943159,266.3176071340911,-0.000695,-4.695945945945946e-08,0.501,,,,,
205,0.20549699,249.40564088609685,-0.000695,-4.695945945945946e-08,0.501,,,,,
206,0.19259458,233.74640973215034,-0.000695,-4.695945945945946e-08,0.501,,,,,
207,0.17570289,213.24621549589085,-0.00139,-9.391891891891892e-08,0.501,,,,,
208,0.16008749,194.2943175046368,-0.00139,-9.391891891891892e-08,0.501,,,,,
209,0.14594366,177.1284156791543,-0.00139,-9.391891891891892e-08,0.501,,,,,
210,0.13076764,158.70977875962413,-0.00139,-9.391891891891892e-08,0.499,,,,,
211,0.11436415,138.8007068252801,-0.000695,-4.695945945945946e-08,0.501,,,,,
212,0.09972515,121.03452843785688,-0.00139,-9.391891891891892e-08,0.501,,,,,
213,0.08494666,103.09836061988433,-0.00139,-9.391891891891892e-08,0.501,,,,,
214,0.0694289,84.26427008901338,-0.000695,-4.695945945945946e-08,0.501,,,,,
215,0.0552781,67.09060400350559,-0.00139,-9.391891891891892e-08,0.501,,,,,
216,0.03964177,48.11330395883267,-0.00139,-9.391891891891892e-08,0.501,,,,,
217,0.02418678,29.35609031487532,-0.00139,-9.391891891891892e-08,0.501,,,,,
218,0.01442977,17.514327809934947,-0.00139,-9.391891891891892e-08,0.501,,,,,
219,0.02124364,25.783402983332127,-0.000695,-4.695945945945946e-08,0.501,,,,,
220,0.02316156,28.11181448085291,-0.00139,-9.391891891891892e-08,0.501,,,,,
221,0.0226106,27.44313242869534,-0.00139,-9.391891891891892e-08,0.501,,,,,
222,0.05168635,62.73141502275026,-0.00139,-9.391891891891892e-08,0.501,,,,,
223,0.06384251,77.48494706710156,-0.00139,-9.391891891891892e-08,0.501,,,,,
224,0.07945093,96.42906866165885,-0.002085,-1.4087837837837837e-07,0.501,,,,,
225,0.09466182,114.88933115465846,-0.00139,-9.391891891891892e-08,0.501,,,,,
226,0.11105834,134.7892488289772,-0.00139,-9.391891891891892e-08,0.501,,,,,
227,0.12661097,153.66426993331768,-0.000695,-4.695945945945946e-08,0.499,,,,,
228,0.14001553,169.93363904590169,-0.00139,-9.391891891891892e-08,0.501,,,,,
229,0.15545657,188.67392203313696,-0.00139,-9.391891891891892e-08,0.501,,,,,
230,0.17280857,209.7334743945392,-0.00139,-9.391891891891892e-08,0.501,,,,,
231,0.18776838,227.8897043398844,-0.00139,-9.391891891891892e-08,0.501,,,,,
232,0.19930383,241.88990104846764,-0.00139,-9.391891891891892e-08,0.501,,,,,
233,0.21611183,262.28852348106614,-0.000695,-4.695945945945946e-08,0.501,,,,,
234,0.23250138,282.1799818953596,-0.000695,-4.695945945945946e-08,0.501,,,,,
235,0.2474612,300.33622397737616,-0.000695,-4.695945945945946e-08,0.501,,,,,
236,0.26166082,317.5698362930755,-0.000695,-4.695945945945946e-08,0.501,,,,,
237,0.27829446,337.75753872165524,-0.000695,-4.695945945945946e-08,0.501,,,,,
238,0.29577897,358.97791411691003,-0.000695,-4.695945945945946e-08,0.501,,,,,
239,0.30816528,374.01077165549685,-0.000695,-4.695945945945946e-08,0.501,,,,,
240,0.32323668,392.3017397179472,0.0,0.0,0.501,,,,,
241,0.33820348,410.4671481966607,-0.000695,-4.695945945945946e-08,0.501,,,,,
242,0.35585537,431.89066719923744,-0.000695,-4.695945945945946e-08,0.501,,,,,
243,0.36901582,447.8623780241923,0.0,0.0,0.501,,,,,
244,0.38320847,465.0875310798663,0.0,0.0,0.501,,,,,
245,0.39987698,485.31824908191544,-0.000695,-4.695945945945946e-08,0.501,,,,,
246,0.41561095,504.4133565869714,0.0,0.0,0.501,,,,,
247,0.42893878,520.5889060192483,0.0,0.0,0.501,,,,,
248,0.44554453,540.7427592710553,0.0,0.0,0.501,,,,,
249,0.46139008,559.973287756545,0.000695,4.695945945945946e-08,0.501,,,,,
