,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
112,0.305529,370.8091412251536,0.001369,9.25e-08,0.0647,,,,,
113,0.33020398,400.75697384194433,0.000749,5.0608108108108106e-08,0.0647,,,,,
114,0.36404316,441.82667194135166,0.000552,3.7297297297297293e-08,0.0647,,,,,
115,0.39553899,480.05221012823637,0.000468,3.162162162162162e-08,0.0645,,,,,
116,0.42217374,512.3766042127141,0.001795,1.2128378378378378e-07,0.0647,,,,,
117,0.44732297,542.0032634746982,0.89793,6.067094594594594e-05,0.0647,,,,,
118,0.47808649,579.0352670720383,1.2026,8.125675675675676e-05,0.0647,,,,,
119,0.50995893,617.2338004437333,1.6866,0.00011395945945945946,0.0649,,,,,
120,0.53432007,647.0348157626274,1.4519,9.810135135135135e-05,0.0655,,,,,
121,0.56397468,681.700041722284,2.7775,0.0001876689189189189,0.0657,,,,,
122,0.59501717,718.5872920440513,3.5655,0.00024091216216216217,0.0657,,,,,
123,0.62158916,751.0605433782869,3.3418,0.00022579729729729731,0.0657,,,,,
124,0.64677326,781.2642582137405,3.7032,0.0002502162162162162,0.0657,,,,,
125,0.67276638,811.2232540457029,5.2912,0.0003575135135135135,0.0657,,,,,
126,0.7057268,850.3751330016624,6.1423,0.00041502027027027024,0.0657,,,,,
127,0.73556275,882.9839453620347,9.7444,0.0006584054054054055,0.0661,,,,,
128,0.75702259,907.4922481828804,11.2812,0.0007622432432432433,0.0664,,,,,
129,0.78872764,948.2130258105818,9.0398,0.0006107972972972973,0.0666,,,,,
130,0.81947024,984.6680094911745,9.8961,0.0006686554054054054,0.0666,,,,,
131,0.83564358,1003.390160931283,10.803,0.0007299324324324325,0.0666,,,,,
132,0.87042429,1043.5493660610518,12.856,0.0008686486486486487,0.0666,,,,,
133,0.88882242,1064.8625720365521,13.872,0.0009372972972972973,0.0666,,,,,
134,0.86749509,1039.931292249559,12.919,0.0008729054054054054,0.0672,,,,,
135,0.84280616,1011.9161489760462,10.97,0.0007412162162162162,0.0676,,,,,
136,0.8157669,981.069887393314,8.9996,0.000608081081081081,0.0676,,,,,
137,0.78463374,943.133293871189,9.1509,0.0006183040540540541,0.0678,,,,,
138,0.75207085,904.1817840167871,8.5819,0.000579858108108108,0.0678,,,,,
139,0.73426553,883.5394520636105,7.6145,0.0005144932432432432,0.0678,,,,,
140,0.70344622,846.8244679760536,6.9251,0.00046791216216216213,0.0676,,,,,
