,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
58,0.47431341,521.3836038272389,54.275,0.0036672297297297295,0.314,,,,,,
59,0.46887348,516.0423394959017,53.014,0.003582027027027027,0.312,,,,,,
60,0.46301509,512.0432040095881,49.903,0.003371824324324324,0.314,,,,,,
61,0.45156333,501.8075791046656,46.24,0.0031243243243243243,0.312,,,,,,
62,0.43990234,492.4600186222552,41.435,0.0027996621621621622,0.314,,,,,,
63,0.42832505,481.192042080177,38.652,0.0026116216216216215,0.312,,,,,,
64,0.41884701,473.5608562996639,34.78,0.00235,0.314,,,,,,
65,0.40897144,463.93120141759306,32.424,0.002190810810810811,0.314,,,,,,
66,0.40003739,461.0502384292121,24.462,0.0016528378378378378,0.314,,,,,,
67,0.3929864,454.43668350155406,22.518,0.0015214864864864866,0.314,,,,,,
68,0.38306898,443.458236649317,21.46,0.0014500000000000001,0.314,,,,,,
69,0.37305393,432.9132994733683,19.85,0.0013412162162162163,0.314,,,,,,
70,0.36103028,421.96859046286954,16.202,0.0010947297297297298,0.314,,,,,,
71,0.3546,417.3333708709794,13.033,0.000880608108108108,0.312,,,,,,
72,0.33960531,400.3588082154933,11.809,0.0007979054054054053,0.314,,,,,,
73,0.33056665,392.556983506704,8.6409,0.0005838445945945946,0.314,,,,,,
74,0.3367598,408.71356720766175,0.000739,4.993243243243243e-08,0.314,,,,,,
75,0.31784557,385.7600016168016,-0.001275,-8.614864864864865e-08,0.314,,,,,,
76,0.30015184,364.28572378073005,-0.001296,-8.756756756756757e-08,0.314,,,,,,
77,0.28534545,346.31567364931334,-0.001275,-8.614864864864865e-08,0.314,,,,,,
78,0.2721571,330.3094425109143,-0.001311,-8.858108108108108e-08,0.314,,,,,,
79,0.25596981,310.6634664140838,-0.001317,-8.89864864864865e-08,0.314,,,,,,
80,0.23816449,289.0537494609071,-0.001332,-9e-08,0.314,,,,,,
81,0.22348364,271.2360631033177,-0.001311,-8.858108108108108e-08,0.314,,,,,,
82,0.20988381,254.73042820663895,-0.001343,-9.074324324324325e-08,0.314,,,,,,
83,0.19170885,232.67209732867724,-0.001364,-9.216216216216216e-08,0.314,,,,,,
84,0.17602371,213.63559419048428,-0.0014,-9.45945945945946e-08,0.312,,,,,,
85,0.16282838,197.62083965538852,-0.001384,-9.351351351351352e-08,0.314,,,,,,
86,0.14738734,178.88057766815325,-0.001405,-9.493243243243243e-08,0.312,,,,,,
87,0.12921238,156.82221079019155,-0.00139,-9.391891891891892e-08,0.314,,,,,,
88,0.11503368,139.61399839123962,-0.0014,-9.45945945945946e-08,0.314,,,,,,
89,0.10100841,122.59201494288762,-0.001426,-9.635135135135135e-08,0.312,,,,,,
90,0.08495363,103.10689787990965,-0.001468,-9.918918918918919e-08,0.314,,,,,,
91,0.06936613,84.18883520209974,-0.001442,-9.743243243243242e-08,0.314,,,,,,
92,0.05494333,66.6843716521901,-0.001457,-9.844594594594594e-08,0.312,,,,,,
93,0.03862353,46.87758252150705,-0.001473,-9.952702702702702e-08,0.314,,,,,,
94,0.02291746,27.815662329895193,-0.001494,-1.0094594594594596e-07,0.314,,,,,,
95,0.01451346,17.61595661359595,-0.001447,-9.777027027027026e-08,0.314,,,,,,
96,0.02242229,27.214612767954467,-0.001416,-9.567567567567567e-08,0.314,,,,,,
97,0.02387294,28.975109016978678,-0.001306,-8.824324324324325e-08,0.314,,,,,,
98,0.02181553,26.478114088908562,-0.001322,-8.932432432432433e-08,0.314,,,,,,
99,0.06117833,74.25121732331405,-0.001088,-7.351351351351351e-08,0.314,,,,,,
