,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
36,0.54642043,597.0785251800903,66.094,0.004465810810810811,0.236,,,,,,
37,0.55843013,608.021303533867,69.727,0.004711283783783784,0.236,,,,,,
38,0.56683413,612.5929622501662,75.355,0.0050915540540540545,0.236,,,,,,
39,0.57016784,616.8159765599131,75.178,0.005079594594594595,0.236,,,,,,
40,0.58908904,630.1450154107986,84.813,0.005730608108108108,0.236,,,,,,
41,0.59558907,638.0018882862993,84.845,0.0057327702702702705,0.236,,,,,,
42,0.60495552,646.1126409497073,88.102,0.005952837837837838,0.236,,,,,,
43,0.61175543,653.2404683297109,89.227,0.006028851351351352,0.236,,,,,,
44,0.62275386,661.8259015061872,93.99,0.006350675675675675,0.236,,,,,,
45,0.61901565,658.2479588348572,93.031,0.006285878378378379,0.236,,,,,,
46,0.61192979,651.9770833337296,90.702,0.006128513513513513,0.236,,,,,,
47,0.60386055,648.7287118320745,84.157,0.005686283783783784,0.236,,,,,,
48,0.5948219,643.0957992599566,78.82,0.005325675675675675,0.236,,,,,,
49,0.58671779,632.947107184832,79.133,0.005346824324324324,0.236,,,,,,
50,0.57606807,623.9828918797218,75.172,0.005079189189189189,0.236,,,,,,
51,0.56731536,618.4350152920564,70.097,0.0047362837837837835,0.236,,,,,,
52,0.5544269,603.7107147948318,69.179,0.004674256756756757,0.236,,,,,,
53,0.54937752,600.4274481683555,66.334,0.004482027027027027,0.236,,,,,,
54,0.54171977,594.6714885616518,62.796,0.004242972972972973,0.236,,,,,,
55,0.53430612,588.4567851059053,60.013,0.0040549324324324326,0.236,,,,,,
56,0.5159847,569.420679537369,56.813,0.003838716216216216,0.235,,,,,,
57,0.50539078,564.3951868591471,48.981,0.003309527027027027,0.233,,,,,,
58,0.50766439,568.8645926247308,47.271,0.0031939864864864867,0.232,,,,,,
59,0.49157474,553.4011129882834,43.207,0.002919391891891892,0.232,,,,,,
60,0.4811761,540.1196252308276,43.868,0.002964054054054054,0.232,,,,,,
61,0.46927101,532.8928085974593,36.646,0.0024760810810810813,0.232,,,,,,
62,0.46040671,520.8844988926887,37.896,0.0025605405405405408,0.232,,,,,,
63,0.45251881,518.9612137917492,30.246,0.0020436486486486486,0.232,,,,,,
64,0.4393165,501.45800385995665,31.726,0.0021436486486486484,0.232,,,,,,
65,0.43094738,495.86067785379834,27.166,0.0018355405405405406,0.232,,,,,,
66,0.42895273,494.4978366759704,26.108,0.0017640540540540541,0.232,,,,,,
67,0.41812168,484.07754710681604,23.383,0.0015799324324324323,0.232,,,,,,
68,0.39936786,465.3186518632527,19.381,0.001309527027027027,0.232,,,,,,
69,0.38932491,456.7098533738598,15.801,0.0010676351351351352,0.232,,,,,,
70,0.38032112,448.6282492385399,12.955,0.0008753378378378379,0.232,,,,,,
71,0.37334684,439.78279471784606,13.336,0.0009010810810810811,0.232,,,,,,
72,0.35648305,421.7187667950308,10.933,0.0007387162162162162,0.232,,,,,,
73,0.34820459,413.84157185255873,8.7629,0.0005920878378378379,0.232,,,,,,
74,0.33133382,395.76707253304664,6.3619,0.0004298581081081081,0.232,,,,,,
75,0.32235095,386.8742583144742,4.3525,0.00029408783783783785,0.232,,,,,,
76,0.31207087,375.7332629341489,3.0169,0.0002038445945945946,0.232,,,,,,
77,0.30140023,363.9137577122913,1.8858,0.00012741891891891892,0.232,,,,,,
78,0.2834903,344.0622450387061,0.000619,4.1824324324324325e-08,0.232,,,,,,
79,0.26726116,324.3672349717094,-0.001145,-7.736486486486486e-08,0.231,,,,,,
80,0.25548859,310.0793155088652,-0.001207,-8.155405405405406e-08,0.232,,,,,,
81,0.23727178,287.97017166073726,-0.001207,-8.155405405405406e-08,0.232,,,,,,
82,0.22130767,268.5951447981171,-0.001296,-8.756756756756757e-08,0.232,,,,,,
83,0.20642457,250.53200425973617,-0.001285,-8.682432432432432e-08,0.232,,,,,,
84,0.19299211,234.22950583370798,-0.001322,-8.932432432432433e-08,0.232,,,,,,
85,0.17646308,214.16872312553667,-0.00128,-8.648648648648649e-08,0.231,,,,,,
86,0.15912504,193.126134557528,-0.001301,-8.79054054054054e-08,0.232,,,,,,
87,0.14609012,177.30607536972894,-0.001296,-8.756756756756757e-08,0.232,,,,,,
88,0.13036313,158.2187442613697,-0.001296,-8.756756756756757e-08,0.232,,,,,,
89,0.11416189,138.55581050781714,-0.001275,-8.614864864864865e-08,0.232,,,,,,
90,0.09835819,119.37539499249367,-0.001291,-8.722972972972973e-08,0.232,,,,,,
91,0.08397724,101.92168741275027,-0.00127,-8.581081081081081e-08,0.232,,,,,,
92,0.06855014,83.19831194556559,-0.001259,-8.506756756756756e-08,0.232,,,,,,
93,0.05352755,64.96589397663534,-0.001265,-8.547297297297297e-08,0.232,,,,,,
94,0.03720775,45.15907284595229,-0.001249,-8.439189189189189e-08,0.232,,,,,,
95,0.02194107,26.630414862735815,-0.001259,-8.506756756756756e-08,0.232,,,,,,
96,0.01464598,17.776614784119985,-0.00127,-8.581081081081081e-08,0.232,,,,,,
97,0.0227989,27.67151995276473,-0.001244,-8.405405405405406e-08,0.232,,,,,,
98,0.02397755,29.102018737387063,-0.001254,-8.472972972972972e-08,0.232,,,,,,
99,0.02059503,24.996734334119985,-0.001223,-8.263513513513513e-08,0.23,,,,,,
