,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
71,0.37313762,428.5388712770293,24.326,0.0016436486486486486,0.434,,,,,,
72,0.36430819,414.85188214572815,27.297,0.0018443918918918919,0.434,,,,,,
73,0.35575773,407.96146973885436,23.81,0.0016087837837837837,0.434,,,,,,
74,0.34804418,402.06978750526196,20.34,0.0013743243243243242,0.434,,,,,,
75,0.34252055,397.95593923359235,17.75,0.0011993243243243242,0.434,,,,,,
76,0.3308247,388.2120703143838,13.299,0.000898581081081081,0.434,,,,,,
77,0.31938689,387.62602406618356,0.003352,2.264864864864865e-07,0.434,,,,,,
78,0.32735848,397.3041389707842,9.4e-05,6.351351351351351e-09,0.434,,,,,,
79,0.30882783,374.8139368247597,0.000255,1.7229729729729732e-08,0.434,,,,,,
80,0.29224301,354.68550162637155,0.000239,1.614864864864865e-08,0.434,,,,,,
81,0.27844092,337.93387441222984,0.000723,4.885135135135135e-08,0.433,,,,,,
82,0.26463186,321.17435493806283,0.00064,4.3243243243243246e-08,0.434,,,,,,
83,0.24808888,301.09671457316955,0.000609,4.1148648648648646e-08,0.434,,,,,,
84,0.23109257,280.4688254798301,0.000635,4.2905405405405407e-08,0.434,,,,,,
85,0.21769499,264.2084197639429,0.000838,5.662162162162162e-08,0.434,,,,,,
86,0.20197498,245.12958105228046,0.000817,5.52027027027027e-08,0.434,,,,,,
87,0.18403017,223.3502316685544,0.00114,7.702702702702702e-08,0.434,,,,,,
88,0.1701165,206.46373047397904,0.001077,7.277027027027028e-08,0.434,,,,,,
89,0.15625861,189.64481763294904,0.001124,7.594594594594594e-08,0.434,,,,,,
90,0.13950641,169.3131188272389,0.001228,8.297297297297297e-08,0.434,,,,,,
91,0.12267748,148.88835734122154,0.00127,8.581081081081081e-08,0.434,,,,,,
92,0.10815704,131.2653873309288,0.001259,8.506756756756756e-08,0.434,,,,,,
93,0.09332974,113.2698814194362,0.001358,9.175675675675677e-08,0.434,,,,,,
94,0.07794449,94.59739192241778,0.001275,8.614864864864865e-08,0.433,,,,,,
95,0.06283124,76.25499888980123,0.001213,8.195945945945947e-08,0.434,,,,,,
96,0.04773891,57.93779877393206,0.001348,9.108108108108109e-08,0.434,,,,,,
97,0.03076352,37.33551859734008,0.001155,7.804054054054054e-08,0.434,,,,,,
98,0.01791691,21.743838070281896,0.001327,8.966216216216216e-08,0.434,,,,,,
99,0.01835629,22.277021142005783,0.001405,9.493243243243243e-08,0.434,,,,,,
