,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
72,0.41713134,455.81860398293463,50.44,0.003408108108108108,0.499,,,,,
73,0.40428472,447.2210833192049,43.446,0.0029355405405405402,0.501,,,,,
74,0.39581796,449.2492548526635,31.142,0.0021041891891891893,0.501,,,,,
75,0.37658291,424.27830656721,32.768,0.0022140540540540542,0.499,,,,,
76,0.3699713,422.4080127112758,26.614,0.0017982432432432432,0.501,,,,,
77,0.35878456,414.5900338740585,20.855,0.0014091216216216217,0.501,,,,,
78,0.34196959,400.7432571814347,14.294,0.0009658108108108109,0.501,,,,,
79,0.3475769,421.84410712009395,-0.001442,-9.743243243243242e-08,0.501,,,,,
80,0.32513369,394.60588943539204,-0.001811,-1.2236486486486485e-07,0.501,,,,,
81,0.30098178,365.29351469398625,-0.001816,-1.227027027027027e-07,0.501,,,,,
82,0.27518394,333.98338378279004,-0.001676,-1.1324324324324324e-07,0.501,,,,,
83,0.25587914,310.55382321372605,-0.001717,-1.1601351351351352e-07,0.501,,,,,
84,0.23305235,282.84970408418866,-0.001723,-1.1641891891891891e-07,0.499,,,,,
85,0.20883767,253.4608764558692,-0.001457,-9.844594594594594e-08,0.501,,,,,
86,0.1849717,224.49579269891578,-0.001717,-1.1601351351351352e-07,0.501,,,,,
87,0.16598773,201.45549396111673,-0.001639,-1.1074324324324324e-07,0.501,,,,,
88,0.14175212,172.04143727937839,-0.001546,-1.0445945945945946e-07,0.501,,,,,
89,0.11740493,142.49226561720636,-0.001759,-1.1885135135135134e-07,0.501,,,,,
90,0.09522674,115.57526300020962,-0.001697,-1.1466216216216216e-07,0.499,,,,,
91,0.0752036,91.27368477166605,-0.001546,-1.0445945945945946e-07,0.501,,,,,
92,0.05158173,62.6048571656704,-0.001806,-1.2202702702702702e-07,0.501,,,,,
93,0.03056824,37.1013136765739,-0.001645,-1.1114864864864865e-07,0.501,,,,,
94,0.02296628,27.874913560086735,-0.001494,-1.0094594594594596e-07,0.501,,,,,
95,0.02357305,28.611590375804123,-0.001754,-1.185135135135135e-07,0.501,,,,,
96,0.02259665,27.42640977197325,-0.001598,-1.0797297297297297e-07,0.501,,,,,
97,0.06991012,84.84923499423203,-0.001619,-1.093918918918919e-07,0.501,,,,,
98,0.08380288,101.71054040873146,-0.001738,-1.1743243243243243e-07,0.501,,,,,
99,0.10740382,130.35410696130828,-0.001619,-1.093918918918919e-07,0.501,,,,,
100,0.13050262,158.38832469191905,-0.001582,-1.068918918918919e-07,0.499,,,,,
101,0.15464756,187.6923601732996,-0.001697,-1.1466216216216216e-07,0.495,,,,,
102,0.17454516,211.8413556280159,-0.001629,-1.1006756756756756e-07,0.491,,,,,
103,0.19623515,238.16578394309718,-0.001629,-1.1006756756756756e-07,0.491,,,,,
104,0.22160059,268.95110517926634,-0.001749,-1.1817567567567567e-07,0.491,,,,,
105,0.24506902,297.4338946979906,-0.001676,-1.1324324324324324e-07,0.493,,,,,
106,0.26437381,320.86353613038307,-0.001728,-1.1675675675675675e-07,0.497,,,,,
107,0.28754932,348.9909322679581,-0.001769,-1.1952702702702702e-07,0.499,,,,,
108,0.31339598,380.3600504093459,-0.001645,-1.1114864864864865e-07,0.501,,,,,
109,0.33549048,407.17545022268155,-0.001676,-1.1324324324324324e-07,0.501,,,,,
110,0.35486502,430.68961493868443,-0.001598,-1.0797297297297297e-07,0.501,,,,,
111,0.37958185,460.68775452564154,-0.001733,-1.1709459459459459e-07,0.501,,,,,
112,0.40457764,491.02437070035415,-0.00178,-1.2027027027027027e-07,0.501,,,,,
113,0.42582826,516.8155910803831,-0.001821,-1.2304054054054053e-07,0.501,,,,,
114,0.44630473,541.6671640373726,-0.001775,-1.1993243243243245e-07,0.501,,,,,
115,0.47100063,571.6398395709107,-0.001848,-1.2486486486486488e-07,0.501,,,,,
116,0.49587787,601.8324865051644,-0.001806,-1.2202702702702702e-07,0.501,,,,,
117,0.40503795,439.6092538254969,51.972,0.0035116216216216217,0.501,,,,,
118,0.42766249,459.0109147742429,60.029,0.004056013513513514,0.501,,,,,
119,0.4419737,470.61196020704745,65.797,0.004445743243243243,0.499,,,,,
120,0.44871783,472.4280892335056,72.166,0.004876081081081081,0.501,,,,,
121,0.45628491,480.9040056398518,72.874,0.004923918918918919,0.501,,,,,
122,0.46699042,482.8019314351789,83.969,0.005673581081081081,0.501,,,,,
123,0.47790516,491.82779280799423,88.19,0.005958783783783784,0.501,,,,,
124,0.49200017,499.17844340328514,97.946,0.006617972972972973,0.501,,,,,
125,0.50306137,506.12105846667504,104.428,0.007055945945945946,0.499,,,,,
126,0.50569067,509.16615350032174,104.574,0.0070658108108108105,0.501,,,,,
127,0.48972656,496.43003763770156,97.935,0.00661722972972973,0.501,,,,,
128,0.48008114,499.63270824986637,83.026,0.005609864864864865,0.501,,,,,
129,0.47548509,492.1216333518359,84.959,0.005740472972972973,0.501,,,,,
130,0.46316155,484.50695770016256,77.617,0.005244391891891892,0.501,,,,,
131,0.44625591,469.941137807181,71.665,0.00484222972972973,0.501,,,,,
132,0.43801231,469.18115130150716,62.42,0.004217567567567568,0.501,,,,,
133,0.4307521,463.57967293303227,59.21,0.0040006756756756755,0.501,,,,,
134,0.41928639,454.57311737138775,54.301,0.0036689864864864865,0.501,,,,,
135,0.4026109,441.0466229726419,47.589,0.003215472972972973,0.501,,,,,
136,0.39504381,438.1266944296242,41.325,0.00279222972972973,0.501,,,,,
137,0.39091504,438.6397419167618,35.801,0.0024189864864864867,0.501,,,,,
138,0.36843696,419.3998346585905,27.76,0.0018756756756756758,0.501,,,,,
139,0.36507536,420.9269711720708,22.153,0.0014968243243243242,0.495,,,,,
140,0.35092455,412.21059794989156,13.695,0.0009253378378378379,0.493,,,,,
141,0.36840906,447.12773734514644,-0.001764,-1.1918918918918918e-07,0.491,,,,,
142,0.33309831,404.2717610799675,-0.001285,-8.682432432432432e-08,0.491,,,,,
143,0.31327045,380.20733377219005,-0.00128,-8.648648648648649e-08,0.491,,,,,
144,0.29127359,353.5104524192374,-0.001265,-8.547297297297297e-08,0.491,,,,,
145,0.2665986,323.5632996657752,-0.001337,-9.033783783783784e-08,0.491,,,,,
146,0.24237695,294.16625277743043,-0.001311,-8.858108108108108e-08,0.491,,,,,
147,0.22203299,269.4754368542935,-0.001291,-8.722972972972973e-08,0.491,,,,,
148,0.19922712,241.79648764150343,-0.001077,-7.277027027027028e-08,0.491,,,,,
149,0.17518679,212.61942488053128,-0.000973,-6.574324324324325e-08,0.49,,,,,
150,0.15333639,186.1001252181532,-0.000786,-5.310810810810811e-08,0.491,,,,,
151,0.13288085,161.27383531458258,-0.000713,-4.8175675675675674e-08,0.49,,,,,
152,0.10740382,130.35322696130828,-0.000739,-4.993243243243243e-08,0.491,,,,,
153,0.08549763,103.76628380871342,-0.000619,-4.1824324324324325e-08,0.491,,,,,
154,0.06384251,77.48408306710155,-0.000526,-3.554054054054054e-08,0.491,,,,,
155,0.04235477,51.40509793281171,-0.000505,-3.4121621621621626e-08,0.491,,,,,
156,0.0254561,30.895690299855442,-0.000458,-3.0945945945945945e-08,0.491,,,,,
157,0.02510739,30.47243042848934,-0.000416,-2.8108108108108106e-08,0.49,,,,,
158,0.0251841,30.56545783545356,-0.000343,-2.3175675675675675e-08,0.491,,,,,
159,0.03064496,37.19308322020961,-0.000302,-2.0405405405405407e-08,0.491,,,,,
160,0.07620092,92.48274029224433,-0.000187,-1.2635135135135134e-08,0.491,,,,,
161,0.09869295,119.7805992071377,-0.000208,-1.4054054054054053e-08,0.491,,,,,
162,0.11921127,144.68254213429347,0.00026,1.7567567567567565e-08,0.491,,,,,
163,0.14266575,173.14778199629563,0.000952,6.432432432432432e-08,0.491,,,,,
164,0.16741745,203.1881171567221,0.000942,6.364864864864866e-08,0.491,,,,,
165,0.18967236,230.1981963173546,0.000916,6.189189189189189e-08,0.49,,,,,
166,0.20910269,253.77993052357428,0.001135,7.668918918918918e-08,0.493,,,,,
167,0.23440535,284.48907373615833,0.000999,6.75e-08,0.499,,,,,
168,0.25841081,313.623352923661,0.001358,9.175675675675677e-08,0.501,,,,,
169,0.28019146,340.05754630242865,0.001624,1.0972972972972974e-07,0.501,,,,,
170,0.29982405,363.88499182611133,0.001608,1.0864864864864865e-07,0.501,,,,,
171,0.32436652,393.6713134090495,0.001676,1.1324324324324324e-07,0.499,,,,,
172,0.34932744,423.9655990102927,0.001639,1.1074324324324324e-07,0.493,,,,,
173,0.37138707,450.738470250159,0.001816,1.227027027027027e-07,0.491,,,,,
174,0.39140324,475.0314792186772,0.001775,1.1993243243243245e-07,0.491,,,,,
175,0.41555515,504.3437759600831,0.001858,1.2554054054054053e-07,0.491,,,,,
176,0.4402929,534.3674204637875,0.001608,1.0864864864864865e-07,0.491,,,,,
177,0.46014169,558.4570258249836,0.001827,1.2344594594594595e-07,0.49,,,,,
178,0.48257793,585.6871592496602,0.001821,1.2304054054054053e-07,0.491,,,,,
179,0.39459746,431.52397409787494,47.386,0.003201756756756757,0.497,,,,,
180,0.42248758,456.4462965106108,56.313,0.0038049324324324328,0.499,,,,,
181,0.4362548,473.1551191512829,56.313,0.0038049324324324328,0.501,,,,,
182,0.44784604,478.7970263500831,64.739,0.004374256756756757,0.501,,,,,
183,0.45459016,479.6861432398699,72.035,0.00486722972972973,0.501,,,,,
184,0.46351724,480.4106469682256,82.145,0.005550337837837838,0.501,,,,,
185,0.471984,484.16147543476694,88.67,0.0059912162162162165,0.501,,,,,
186,0.48700659,496.6308994036972,94.433,0.006380608108108109,0.501,,,,,
187,0.49801897,501.05326323689565,103.376,0.006984864864864865,0.501,,,,,
188,0.50539078,507.96318685914713,105.413,0.0071224999999999995,0.501,,,,,
189,0.49756564,498.0700715084495,105.809,0.007149256756756757,0.499,,,,,
190,0.48824104,497.43011081520785,95.132,0.006427837837837838,0.499,,,,,
191,0.47981611,494.6110500454897,87.726,0.005927432432432433,0.501,,,,,
192,0.46641156,486.5703880695772,79.498,0.0053714864864864865,0.501,,,,,
193,0.45242814,474.1851705913914,74.912,0.005061621621621622,0.501,,,,,
194,0.44640237,473.5478914977557,68.236,0.004610540540540541,0.501,,,,,
195,0.42921078,458.30002348365014,62.619,0.0042310135135135134,0.501,,,,,
196,0.42490765,459.2224559667691,56.474,0.0038158108108108106,0.501,,,,,
197,0.40915277,446.07827568163714,50.497,0.0034119594594594596,0.501,,,,,
198,0.39738717,444.6027534788183,37.693,0.0025468243243243244,0.501,,,,,
199,0.38651427,431.0056719394977,38.094,0.002573918918918919,0.501,,,,,
200,0.37561348,423.46574122340434,32.404,0.0021894594594594596,0.501,,,,,
201,0.3622438,412.2943998209613,27.349,0.0018479054054054054,0.501,,,,,
202,0.35032477,404.86466466754246,20.313,0.0013725,0.499,,,,,
203,0.34004469,399.08906928721717,13.612,0.0009197297297297298,0.501,,,,,
204,0.34694224,421.0721751276039,0.000224,1.5135135135135136e-08,0.501,,,,,
205,0.32074687,389.28149511485003,-0.001556,-1.0513513513513514e-07,0.501,,,,,
206,0.29768294,361.2895659577087,-0.001561,-1.0547297297297298e-07,0.495,,,,,
207,0.27803641,337.44519691397545,-0.00154,-1.0405405405405405e-07,0.493,,,,,
208,0.25487485,309.3349394331225,-0.001707,-1.1533783783783784e-07,0.491,,,,,
209,0.23051371,279.7686031142284,-0.001686,-1.1391891891891892e-07,0.495,,,,,
210,0.20729635,251.59053400648716,-0.001764,-1.1918918918918918e-07,0.495,,,,,
211,0.18844489,228.7112043025407,-0.001832,-1.2378378378378378e-07,0.497,,,,,
212,0.16314222,198.00219495328517,-0.001842,-1.2445945945945946e-07,0.493,,,,,
213,0.13818129,167.70792921537046,-0.001837,-1.2412162162162163e-07,0.491,,,,,
214,0.1181442,143.3893533301048,-0.001619,-1.093918918918919e-07,0.491,,,,,
215,0.09669134,117.3528619059559,-0.001759,-1.1885135135135134e-07,0.49,,,,,
216,0.07258825,88.0995513947416,-0.001577,-1.0655405405405406e-07,0.49,,,,,
217,0.05183978,62.91810597335021,-0.001868,-1.262162162162162e-07,0.493,,,,,
218,0.03008702,36.51742877135525,-0.001801,-1.216891891891892e-07,0.497,,,,,
219,0.02363582,28.68788126271774,-0.001863,-1.2587837837837838e-07,0.499,,,,,
220,0.02375438,28.83177863984821,-0.001868,-1.262162162162162e-07,0.501,,,,,
221,0.0223107,27.079637650849296,-0.001874,-1.2662162162162163e-07,0.501,,,,,
222,0.07411561,89.95348205073003,-0.001801,-1.216891891891892e-07,0.501,,,,,
223,0.08571383,104.02988664622697,-0.001827,-1.2344594594594595e-07,0.499,,,,,
224,0.10960072,133.02062531992772,-0.001832,-1.2378378378378378e-07,0.501,,,,,
225,0.13265767,161.00404608037223,-0.00179,-1.2094594594594595e-07,0.501,,,,,
226,0.15137662,183.7226417504662,-0.001811,-1.2236486486486485e-07,0.501,,,,,
227,0.17725118,215.12545420529818,-0.00152,-1.0270270270270271e-07,0.501,,,,,
228,0.20090094,243.82819298806652,-0.001322,-8.932432432432433e-08,0.501,,,,,
229,0.22407645,271.9555371256415,-0.001311,-8.858108108108108e-08,0.501,,,,,
230,0.24310227,295.04656583360685,-0.001327,-8.966216216216216e-08,0.501,,,,,
231,0.26854443,325.92477561341167,-0.001223,-8.263513513513513e-08,0.501,,,,,
232,0.29351233,356.2272666113516,-0.000994,-6.716216216216216e-08,0.501,,,,,
233,0.31456069,381.77276667391754,-0.000791,-5.344594594594595e-08,0.501,,,,,
234,0.33463962,406.14170139267804,-0.000588,-3.9729729729729725e-08,0.501,,,,,
235,0.36032587,437.31621218676906,-0.000541,-3.655405405405406e-08,0.501,,,,,
236,0.38419882,466.28997034041925,-0.000484,-3.2702702702702705e-08,0.501,,,,,
237,0.40434749,490.7437752061185,-0.00051,-3.4459459459459465e-08,0.501,,,,,
238,0.42640015,517.5082341859595,-0.00038,-2.5675675675675677e-08,0.501,,,,,
239,0.45229563,548.9367275575389,-0.00038,-2.5675675675675677e-08,0.501,,,,,
240,0.47526191,576.8100321176256,-0.000265,-1.7905405405405404e-08,0.501,,,,,
241,0.49336015,598.7752404519516,-0.000234,-1.581081081081081e-08,0.501,,,,,
242,0.41103582,443.8196716056885,55.041,0.003718986486486486,0.501,,,,,
243,0.42683255,458.4936438609866,59.539,0.004022905405405406,0.501,,,,,
244,0.43871672,467.11707057760754,65.339,0.004414797297297297,0.501,,,,,
245,0.45071944,478.5473775346874,68.476,0.004626756756756756,0.501,,,,,
246,0.4647726,486.22823615981207,77.851,0.005260202702702703,0.501,,,,,
247,0.47482951,494.03597744259844,82.249,0.005557364864864864,0.501,,,,,
248,0.4871949,499.548445064438,91.744,0.006198918918918919,0.501,,,,,
249,0.49643581,504.1088339540187,98.399,0.006648581081081081,0.501,,,,,
