,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
65,0.4538732,515.5671654410553,35.283827,0.002384042364864865,0.51,,,,,
66,0.37046416,421.22157870210333,28.398602,0.0019188244594594594,0.51,,,,,
67,0.35434478,408.93989174133,21.116727,0.0014268058783783785,0.51,,,,,
68,0.34167633,414.68133571745494,1.436e-06,9.702702702702704e-11,0.51,,,,,
69,0.30736051,373.0333563773693,-2.633e-06,-1.7790540540540542e-10,0.51,,,,,
70,0.27661402,335.7173549255689,-6.027e-06,-4.0722972972972973e-10,0.51,,,,,
71,0.24626076,298.87860193158724,-7.546e-06,-5.098648648648648e-10,0.51,,,,,
72,0.21633087,262.5536795012815,-9.368e-06,-6.32972972972973e-10,0.51,,,,,
73,0.18606039,225.81539379085578,-1.0804e-05,-7.300000000000001e-10,0.51,,,,,
74,0.15548389,188.705700462635,-1.1043e-05,-7.461486486486487e-10,0.51,,,,,
75,0.12527407,152.04103498043943,-1.1658e-05,-7.877027027027026e-10,0.51,,,,,
76,0.083630429,101.49951630629926,-1.2011e-05,-8.115540540540541e-10,0.51,,,,,
77,0.050634762,61.45376023435526,-1.3021e-05,-8.797972972972972e-10,0.51,,,,,
78,0.020167608,24.476772401158296,-9.107e-06,-6.153378378378378e-10,0.51,,,,,
79,0.023301643,28.280442155021323,-3.539e-06,-2.391216216216216e-10,0.507,,,,,
80,0.022654736,27.49529499896314,1.3843e-05,9.353378378378379e-10,0.503,,,,,
81,0.071149805,86.35217343826525,7.515e-06,5.077702702702703e-10,0.508,,,,,
82,0.10245849,124.35049420063716,9.201e-06,6.216891891891893e-10,0.51,,,,,
83,0.14368752,174.38881123965558,1.1439e-05,7.729054054054054e-10,0.51,,,,,
84,0.17806451,216.1110328572172,1.325e-05,8.952702702702703e-10,0.51,,,,,
85,0.20804189,252.49359314240695,1.427e-05,9.641891891891892e-10,0.508,,,,,
86,0.23843499,289.3806992485862,1.5176e-05,1.0254054054054053e-09,0.508,,,,,
87,0.26874723,326.16966886513484,1.5446e-05,1.0436486486486487e-09,0.51,,,,,
88,0.29889212,362.75553047137583,1.6529e-05,1.1168243243243244e-09,0.51,,,,,
89,0.32972408,400.17526731336176,1.6664e-05,1.1259459459459458e-09,0.51,,,,,
90,0.35975513,436.6229647814134,1.8017e-05,1.2173648648648648e-09,0.51,,,,,
91,0.39028509,473.6761745915414,1.7705e-05,1.1962837837837839e-09,0.51,,,,,
92,0.42006413,509.8180158844904,1.8975e-05,1.2820945945945946e-09,0.51,,,,,
93,0.45047511,511.3831482402855,35.343694,0.0023880874324324324,0.51,,,,,
94,0.36635961,417.8555222075786,26.783101,0.0018096689864864864,0.508,,,,,
95,0.34984973,405.7133132253018,18.887811,0.0012762034459459458,0.508,,,,,
96,0.37602062,456.36387179225954,1.874e-06,1.2662162162162163e-10,0.51,,,,,
97,0.29990603,363.9860990279483,-2.769e-06,-1.870945945945946e-10,0.51,,,,,
98,0.26893208,326.39403591854176,-5.235e-06,-3.537162162162162e-10,0.51,,,,,
99,0.23948302,290.6526812612667,-7.255e-06,-4.902027027027027e-10,0.51,,,,,
100,0.2079696,252.40587954323925,-8.129e-06,-5.492567567567567e-10,0.51,,,,,
101,0.17819884,216.27408740328008,-9.388e-06,-6.343243243243244e-10,0.51,,,,,
102,0.14760803,179.1470265091637,-9.638e-06,-6.512162162162162e-10,0.51,,,,,
103,0.11737666,142.45620638491724,-1.0138e-05,-6.85e-10,0.51,,,,,
104,0.075357522,91.45896125350308,-1.2407e-05,-8.383108108108108e-10,0.51,,,,,
105,0.042463425,51.53647572983592,-1.1793e-05,-7.968243243243243e-10,0.51,,,,,
106,0.015940078,19.34595335370654,-4.34e-06,-2.932432432432432e-10,0.51,,,,,
107,0.024099669,29.24897949089917,-2.935e-06,-1.983108108108108e-10,0.51,,,,,
108,0.048142416,58.42886354636935,5.204e-06,3.5162162162162157e-10,0.51,,,,,
109,0.079366385,96.32436508558584,9.087e-06,6.139864864864865e-10,0.51,,,,,
110,0.11011489,133.64281414869063,1.0409e-05,7.033108108108108e-10,0.505,,,,,
111,0.15193507,184.3985917405663,1.1429e-05,7.722297297297298e-10,0.51,,,,,
112,0.18546901,225.09763067555437,1.3833e-05,9.34662162162162e-10,0.51,,,,,
113,0.21601379,262.16882625282364,1.4301e-05,9.662837837837838e-10,0.51,,,,,
114,0.24641747,299.0687727804344,1.5384e-05,1.0394594594594595e-09,0.51,,,,,
115,0.27659906,335.69917660702674,1.5831e-05,1.0696621621621623e-09,0.51,,,,,
116,0.3070066,372.6038084728309,1.6331e-05,1.103445945945946e-09,0.51,,,,,
117,0.33759388,409.72658421691295,1.7486e-05,1.1814864864864866e-09,0.51,,,,,
118,0.36789609,446.5033844359617,1.4072e-05,9.508108108108107e-10,0.51,,,,,
119,0.39794586,482.973798849034,1.8329e-05,1.238445945945946e-09,0.51,,,,,
120,0.42832245,519.8408677585909,1.8787e-05,1.269391891891892e-09,0.51,,,,,
121,0.45874193,521.3609410971486,35.399069,0.002391828986486486,0.51,,,,,
122,0.36944888,419.63535671953736,28.752612,0.001942744054054054,0.51,,,,,
123,0.35332186,407.5045183417492,21.310616,0.0014399064864864864,0.51,,,,,
124,0.34012815,412.80235830443405,3.643e-06,2.4614864864864864e-10,0.51,,,,,
125,0.29105587,353.2449518876581,-4.08e-06,-2.7567567567567565e-10,0.51,,,,,
126,0.26085703,316.59361369775354,-5.922e-06,-4.0013513513513517e-10,0.51,,,,,
127,0.23054103,279.80008250472645,-8.004e-06,-5.408108108108108e-10,0.51,,,,,
128,0.20010609,242.86219700205237,-9.347e-06,-6.315540540540541e-10,0.508,,,,,
129,0.16956526,205.79579518101986,-9.586e-06,-6.477027027027026e-10,0.508,,,,,
130,0.13961281,169.44349113884317,-1.0127e-05,-6.842567567567568e-10,0.51,,,,,
131,0.10885095,132.10883270796964,-1.0606e-05,-7.166216216216217e-10,0.505,,,,,
132,0.067860333,82.35986853983519,-1.1689e-05,-7.897972972972972e-10,0.501,,,,,
133,0.034167279,41.46771548517492,-1.1408e-05,-7.708108108108109e-10,0.501,,,,,
134,0.017617146,21.381354057168053,-2.706e-06,-1.8283783783783785e-10,0.499,,,,,
135,0.024251095,29.43276136653343,-4.049e-06,-2.7358108108108107e-10,0.507,,,,,
136,0.063785133,77.41391369011998,6.797e-06,4.5925675675675677e-10,0.51,,,,,
137,0.087790264,106.54814995813084,9.42e-06,6.364864864864865e-10,0.505,,,,,
138,0.13532383,164.23807567511386,1.121e-05,7.574324324324323e-10,0.501,,,,,
139,0.16313056,197.98618795933322,1.3635e-05,9.212837837837838e-10,0.501,,,,,
140,0.19363444,235.0077446852273,1.3968e-05,9.437837837837838e-10,0.501,,,,,
141,0.22364897,271.4353927979852,1.4895e-05,1.0064189189189189e-09,0.501,,,,,
142,0.25469266,309.11209860433075,1.5811e-05,1.068310810810811e-09,0.501,,,,,
143,0.28461752,345.43091737187933,1.655e-05,1.1182432432432433e-09,0.499,,,,,
144,0.31559406,383.0261257632006,1.7132e-05,1.1575675675675676e-09,0.503,,,,,
145,0.34527976,419.05468369750525,1.8069e-05,1.2208783783783784e-09,0.508,,,,,
146,0.37562423,455.8827691912512,1.8954e-05,1.2806756756756755e-09,0.51,,,,,
147,0.40589663,492.62338643260205,1.91e-05,1.2905405405405405e-09,0.51,,,,,
148,0.4364016,529.6462653896881,2.0099e-05,1.3580405405405405e-09,0.51,,,,,
149,0.40197895,454.4143140181243,33.454332,0.002260427837837838,0.508,,,,,
150,0.36563778,417.1341408497506,26.628421,0.0017992176351351351,0.505,,,,,
151,0.34838869,403.3170509746043,19.510857,0.0013183011486486488,0.503,,,,,
152,0.37166721,451.08028068615,2.279e-06,1.539864864864865e-10,0.51,,,,,
153,0.29809475,361.7878066831475,-1.457e-06,-9.844594594594595e-11,0.503,,,,,
154,0.26819205,325.49588432061046,-3.737e-06,-2.525e-10,0.507,,,,,
155,0.23783566,288.65333275645395,-5.464e-06,-3.691891891891892e-10,0.51,,,,,
156,0.20789616,252.31674620385073,-6.505e-06,-4.3952702702702704e-10,0.51,,,,,
157,0.17717592,215.0326005996993,-6.984e-06,-4.718918918918919e-10,0.505,,,,,
158,0.14638572,177.6635471538363,-7.775e-06,-5.253378378378378e-10,0.501,,,,,
159,0.11661319,141.5296064180242,-8.629e-06,-5.830405405405405e-10,0.501,,,,,
160,0.074474701,90.38750779476509,-9.794e-06,-6.617567567567567e-10,0.501,,,,,
161,0.0409191,49.662176993672574,-9.576e-06,-6.470270270270269e-10,0.499,,,,,
162,0.015928749,19.33220091858077,-1.54e-06,-1.0405405405405406e-10,0.501,,,,,
163,0.024137739,29.295181343243947,-4.79e-07,-3.236486486486486e-11,0.505,,,,,
164,0.048802747,59.230282809229486,7.983e-06,5.393918918918919e-10,0.507,,,,,
165,0.08084335,98.11690738262378,1.069e-05,7.222972972972972e-10,0.508,,,,,
166,0.11102546,134.7479404531334,1.3e-05,8.783783783783783e-10,0.507,,,,,
167,0.15303038,185.72793003902964,1.4895e-05,1.0064189189189189e-09,0.501,,,,,
168,0.18636942,226.19042603776796,1.6508e-05,1.1154054054054052e-09,0.503,,,,,
169,0.21675738,263.07129426980373,1.7039e-05,1.151283783783784e-09,0.508,,,,,
170,0.24745555,300.32865372998697,1.8028e-05,1.2181081081081082e-09,0.51,,,,,
171,0.27769531,337.0296561896097,1.886e-05,1.2743243243243243e-09,0.51,,,,,
172,0.3078749,373.65763255590497,1.9433e-05,1.3130405405405404e-09,0.51,,,,,
173,0.33877466,411.1596556975616,1.9901e-05,1.3446621621621623e-09,0.505,,,,,
174,0.36861155,447.37170768705346,2.1119e-05,1.4269594594594595e-09,0.501,,,,,
175,0.39870171,483.8911466132551,2.0879e-05,1.4107432432432432e-09,0.499,,,,,
176,0.42900725,520.6719828999086,2.2909e-05,1.5479054054054053e-09,0.501,,,,,
177,0.4592515,522.2794744660282,35.098984,0.002371552972972973,0.51,,,,,
178,0.36903168,419.25361578516805,28.628011,0.0019343250675675676,0.501,,,,,
179,0.35233567,406.2247949365341,21.393433,0.0014455022297297298,0.501,,,,,
180,0.33659168,408.51025942764977,5.059e-06,3.4182432432432434e-10,0.501,,,,,
181,0.30573816,371.0643614289414,-5.83e-07,-3.939189189189189e-11,0.501,,,,,
182,0.27490756,333.6462784012775,-3.945e-06,-2.665540540540541e-10,0.503,,,,,
183,0.2447336,297.02513678102855,-6.318e-06,-4.2689189189189193e-10,0.501,,,,,
184,0.2152045,261.1866408601847,-8.993e-06,-6.076351351351352e-10,0.501,,,,,
185,0.18414302,223.4883406152667,-6.609e-06,-4.4655405405405403e-10,0.501,,,,,
186,0.15361977,186.44327706170546,-8.847e-06,-5.977702702702703e-10,0.499,,,,,
187,0.12306797,149.3635619160535,-9.69e-06,-6.547297297297298e-10,0.501,,,,,
188,0.082166168,99.72239000171629,-1.1179e-05,-7.553378378378378e-10,0.505,,,,,
189,0.048727721,59.13924524374341,-1.1043e-05,-7.461486486486487e-10,0.51,,,,,
190,0.018694875,22.689362575492954,-6.942e-06,-4.690540540540541e-10,0.51,,,,,
191,0.023429175,28.435221679808453,-1.665e-06,-1.125e-10,0.503,,,,,
192,0.025281888,30.68378289857463,1.402e-05,9.472972972972974e-10,0.508,,,,,
193,0.073214249,88.85772008305818,8.733e-06,5.900675675675675e-10,0.51,,,,,
194,0.10377161,125.94418326572315,1.0742e-05,7.258108108108108e-10,0.507,,,,,
195,0.14557633,176.68119648148246,1.2844e-05,8.678378378378378e-10,0.501,,,,,
196,0.17961806,217.9965253408258,1.3365e-05,9.030405405405406e-10,0.505,,,,,
197,0.20942551,254.17284716746477,1.4385e-05,9.719594594594595e-10,0.505,,,,,
198,0.24012022,291.426008027314,1.4686e-05,9.922972972972973e-10,0.501,,,,,
199,0.27039071,328.16430669541126,1.5301e-05,1.0338513513513514e-09,0.501,,,,,
200,0.30116391,365.51272750874915,1.6383e-05,1.1069594594594593e-09,0.501,,,,,
201,0.33117309,401.9338833352624,1.6477e-05,1.113310810810811e-09,0.507,,,,,
202,0.36120623,438.38411821065455,1.6987e-05,1.1477702702702701e-09,0.505,,,,,
203,0.39221239,476.0152756509155,1.7341e-05,1.1716891891891891e-09,0.505,,,,,
204,0.42252078,512.7995719309422,1.8329e-05,1.238445945945946e-09,0.503,,,,,
205,0.45223526,512.3117264717816,36.551352,0.0024696859459459462,0.507,,,,,
206,0.3723697,421.5312830003253,30.401589,0.002054161418918919,0.508,,,,,
207,0.3564154,409.3230322124322,23.24663,0.0015707182432432433,0.51,,,,,
208,0.3396509,396.93941130079503,15.283728,0.0010326843243243244,0.508,,,,,
209,0.34516782,418.9188444698981,-6.04e-07,-4.0810810810810807e-11,0.501,,,,,
210,0.28248589,342.84384730304487,-2.685e-06,-1.8141891891891894e-10,0.501,,,,,
211,0.25196078,305.7965258915873,-4.486e-06,-3.031081081081081e-10,0.501,,,,,
212,0.2215797,268.92400878253346,-6.11e-06,-4.1283783783783786e-10,0.501,,,,,
213,0.19201617,233.04372485476546,-7.338e-06,-4.958108108108108e-10,0.501,,,,,
214,0.16155978,196.07980563975534,-8.129e-06,-5.492567567567567e-10,0.501,,,,,
215,0.13105997,159.06318915315575,-9.076e-06,-6.132432432432431e-10,0.501,,,,,
216,0.083303992,101.10333049533247,-1.2063e-05,-8.150675675675676e-10,0.501,,,,,
217,0.055630037,67.51635907876005,-1.07e-05,-7.229729729729729e-10,0.501,,,,,
218,0.025277836,30.67888920428876,-1.0065e-05,-6.800675675675675e-10,0.501,,,,,
219,0.022065016,26.779588278128298,-3.227e-06,-2.1804054054054056e-10,0.501,,,,,
220,0.022867157,27.75310874832237,8.483e-06,5.731756756756757e-10,0.501,,,,,
221,0.064954723,78.83340544337659,8.004e-06,5.408108108108108e-10,0.501,,,,,
222,0.096557819,117.18904275861618,1.0096e-05,6.821621621621621e-10,0.501,,,,,
223,0.13885447,168.52309759142213,1.1075e-05,7.483108108108108e-10,0.501,,,,,
224,0.17238785,209.22145775780703,1.2594e-05,8.509459459459459e-10,0.501,,,,,
225,0.20255301,245.8319207821489,1.3292e-05,8.981081081081081e-10,0.501,,,,,
226,0.23266732,282.38066823998776,1.4582e-05,9.852702702702703e-10,0.501,,,,,
227,0.26307957,319.2910159470614,1.5613e-05,1.0549324324324326e-09,0.503,,,,,
228,0.29346272,356.16604575311277,1.6831e-05,1.1372297297297295e-09,0.503,,,,,
229,0.32391798,393.12859519024505,1.5956e-05,1.0781081081081082e-09,0.501,,,,,
230,0.35457932,430.34125548734767,1.6747e-05,1.131554054054054e-09,0.501,,,,,
231,0.38442845,466.5681637097376,1.7018e-05,1.1498648648648648e-09,0.499,,,,,
232,0.41467804,503.28109692243044,1.7445e-05,1.1787162162162163e-09,0.501,,,,,
233,0.44511533,540.2218349179035,1.8413e-05,1.2441216216216216e-09,0.503,,,,,
234,0.38578948,436.99890712691007,31.221111,0.002109534527027027,0.501,,,,,
235,0.35989709,411.9014009868196,24.893874,0.0016820185135135136,0.499,,,,,
236,0.34345864,399.21111224896276,17.633356,0.0011914429729729728,0.501,,,,,
237,0.36648306,444.78844994906547,4.68e-07,3.1621621621621624e-11,0.501,,,,,
238,0.28953071,351.3939144143965,-3.195e-06,-2.1587837837837838e-10,0.501,,,,,
239,0.25922223,314.6095089683264,-4.247e-06,-2.869594594594595e-10,0.501,,,,,
240,0.22870935,277.5770298930954,-5.235e-06,-3.537162162162162e-10,0.501,,,,,
241,0.19866773,241.1165030062837,-5.631e-06,-3.8047297297297297e-10,0.501,,,,,
242,0.16808791,204.00277981412972,-5.381e-06,-3.6358108108108107e-10,0.501,,,,,
243,0.13798429,167.4670053871088,-5.6e-06,-3.7837837837837834e-10,0.501,,,,,
244,0.10750247,130.4722210235114,-4.798e-06,-3.2418918918918914e-10,0.501,,,,,
245,0.066845213,81.12784298901302,-3.934e-06,-2.658108108108108e-10,0.51,,,,,
246,0.031770149,38.55839090240405,-4.757e-06,-3.2141891891891894e-10,0.51,,,,,
247,0.017816134,21.622853395721,3.154e-06,2.1310810810810813e-10,0.51,,,,,
248,0.024240667,29.420100873508492,3.23e-07,2.1824324324324326e-11,0.507,,,,,
249,0.063796534,77.42774399628046,1.351e-05,9.128378378378378e-10,0.51,,,,,
