,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
63,0.21849704,265.18385550042643,-0.001176,-7.945945945945945e-08,0.273,,,,,,
64,0.3151814,382.52643000968555,-0.001119,-7.56081081081081e-08,0.273,,,,,,
65,0.36949007,431.40795966938566,17.03,0.0011506756756756757,0.273,,,,,,
66,0.41701278,471.7937116058042,34.321,0.0023189864864864864,0.273,,,,,,
67,0.47985099,529.5063827556306,52.873,0.0035724999999999997,0.273,,,,,,
68,0.52745738,566.3716943590388,73.786,0.00498554054054054,0.273,,,,,,
69,0.52440265,565.2952689103903,71.155,0.00480777027027027,0.276,,,,,,
70,0.48205486,534.4891473742754,50.565,0.003416554054054054,0.275,,,,,,
71,0.41613402,474.87518946235633,30.173,0.0020387162162162163,0.274,,,,,,
72,0.3550603,418.5850218594507,12.34,0.0008337837837837838,0.273,,,,,,
73,0.3194636,387.7237414731478,-0.001265,-8.547297297297297e-08,0.273,,,,,,
74,0.19911553,241.66126852439828,-0.001291,-8.722972972972973e-08,0.273,,,,,,
75,0.11817908,143.43133204024576,-0.001265,-8.547297297297297e-08,0.273,,,,,,
76,0.06696698,81.27692466268883,-0.001301,-8.79054054054054e-08,0.273,,,,,,
77,0.0379819,46.098633268991684,-0.001249,-8.439189189189189e-08,0.273,,,,,,
78,0.16560414,200.9895633796097,-0.001259,-8.506756756756756e-08,0.273,,,,,,
79,0.25956854,315.031094791536,-0.001285,-8.682432432432432e-08,0.273,,,,,,
80,0.34393633,412.42922490914714,4.995,0.0003375,0.273,,,,,,
81,0.38424066,446.443266173914,19.897,0.0013443918918918918,0.273,,,,,,
82,0.44288733,497.3178029239646,40.2,0.0027162162162162164,0.272,,,,,,
83,0.5052234,553.608043251825,59.565,0.004024662162162162,0.273,,,,,,
84,0.53774444,580.9307611360607,71.712,0.004845405405405406,0.272,,,,,,
85,0.50935914,559.5864550247127,58.606,0.003959864864864865,0.273,,,,,,
86,0.45068457,503.774056961218,43.207,0.002919391891891892,0.272,,,,,,
87,0.3922262,456.63605373523677,19.396,0.0013105405405405405,0.273,,,,,,
88,0.34200446,408.4642777549043,6.6153,0.00044697972972972973,0.273,,,,,,
89,0.27231053,330.49384446151424,0.0005,3.3783783783783786e-08,0.272,,,,,,
90,0.16761971,203.43582047418505,-0.001285,-8.682432432432432e-08,0.272,,,,,,
91,0.09616827,116.71742503057102,-0.001155,-7.804054054054054e-08,0.273,,,,,,
92,0.05460857,66.27782943754609,-0.001202,-8.121621621621622e-08,0.273,,,,,,
93,0.06271267,76.11357237599927,-0.001265,-8.547297297297297e-08,0.273,,,,,,
94,0.20295835,246.32523491613662,-0.001353,-9.141891891891893e-08,0.273,,,,,,
95,0.28645436,347.6615262869968,-0.00128,-8.648648648648649e-08,0.273,,,,,,
96,0.34133493,400.85299118894466,13.414,0.0009063513513513513,0.273,,,,,,
97,0.41028958,470.1009846327647,27.854,0.001882027027027027,0.273,,,,,,
98,0.47200493,523.2928774881857,49.564,0.003348918918918919,0.273,,,,,,
99,0.51866282,558.8870258012071,70.597,0.004770067567567567,0.274,,,,,,
