,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
23,0.47898618,581.3288332689049,0.000958,6.472972972972973e-08,0.452,,,,,,
24,0.49315093,598.5207030111349,0.00038,2.5675675675675677e-08,0.452,,,,,,
25,0.41276544,449.27485457913986,51.685,0.0034922297297297297,0.452,,,,,,
26,0.41995592,455.7817039373473,53.905,0.0036422297297297296,0.452,,,,,,
27,0.42886904,467.55226487230937,52.952,0.0035778378378378377,0.452,,,,,,
28,0.43499943,465.38851782302504,62.556,0.004226756756756757,0.452,,,,,,
29,0.44191791,470.51824971683044,65.823,0.004447499999999999,0.454,,,,,,
30,0.45064273,476.0102771277231,70.92,0.004791891891891892,0.452,,,,,,
31,0.4559641,478.41964908192995,74.969,0.005065472972972973,0.452,,,,,,
32,0.47044966,492.73829738208167,78.231,0.005285878378378378,0.452,,,,,,
33,0.47681718,495.6353472237297,83.062,0.0056122972972972975,0.454,,,,,,
34,0.48058328,496.63113907183237,86.637,0.005853851351351351,0.452,,,,,,
35,0.49109352,499.9700720830646,96.054,0.006490135135135135,0.452,,,,,,
36,0.49644278,507.95229321404406,94.564,0.006389459459459459,0.452,,,,,,
37,0.50621374,514.5009863757065,99.874,0.0067482432432432425,0.452,,,,,,
38,0.51297181,518.4820339222155,104.095,0.007033445945945946,0.454,,,,,,
39,0.51721915,526.3628909488797,101.369,0.006849256756756757,0.454,,,,,,
40,0.5292149,524.9127386459343,117.378,0.007930945945945947,0.454,,,,,,
41,0.53295311,529.7356813172642,117.092,0.007911621621621621,0.452,,,,,,
42,0.54199177,536.2276060260535,121.57,0.008214189189189189,0.452,,,,,,
43,0.54637161,537.4732739498987,125.64,0.00848918918918919,0.452,,,,,,
44,0.55518012,544.6638731644525,129.14,0.008725675675675676,0.454,,,,,,
45,0.55353419,543.916261994662,127.89,0.008641216216216217,0.454,,,,,,
46,0.54955188,544.5630631723744,122.41,0.008270945945945945,0.454,,,,,,
47,0.53982974,536.3136212409036,118.86,0.008031081081081082,0.454,,,,,,
48,0.53506631,534.6024027355512,114.79,0.007756081081081082,0.454,,,,,,
49,0.51968804,520.8383016352295,109.89,0.007425,0.454,,,,,,
50,0.51887902,524.1864206387206,105.56,0.007132432432432433,0.454,,,,,,
51,0.50986129,517.0018979833503,101.8,0.006878378378378378,0.452,,,,,,
52,0.50380064,513.7302861795736,97.716,0.006602432432432432,0.452,,,,,,
53,0.49513162,508.0189813955692,92.906,0.006277432432432433,0.452,,,,,,
54,0.48538856,499.508149547351,89.592,0.006053513513513514,0.452,,,,,,
55,0.47837941,495.95737445318764,84.636,0.0057186486486486485,0.452,,,,,,
56,0.47010792,490.06153877074087,80.493,0.005438716216216216,0.454,,,,,,
57,0.46205961,485.86456932250456,74.922,0.005062297297297297,0.452,,,,,,
58,0.45563631,481.17982112731113,71.811,0.004852094594594595,0.452,,,,,,
59,0.45494585,483.8648325079327,68.288,0.004614054054054054,0.454,,,,,,
60,0.44470762,475.91502909777375,63.812,0.004311621621621621,0.452,,,,,,
61,0.43249566,468.0297744265341,56.876,0.0038429729729729726,0.452,,,,,,
62,0.4304801,466.63155546863027,55.828,0.0037721621621621625,0.452,,,,,,
63,0.41765441,456.04243685831943,50.851,0.0034358783783783784,0.454,,,,,,
64,0.40922949,450.0323882252728,46.636,0.003151081081081081,0.454,,,,,,
65,0.40711628,450.7616546703144,43.342,0.0029285135135135136,0.454,,,,,,
66,0.39111032,434.6237468375281,40.054,0.0027063513513513513,0.454,,,,,,
67,0.39220528,440.2156638184893,35.791,0.0024183108108108108,0.452,,,,,,
68,0.37472078,422.690300559906,32.096,0.0021686486486486483,0.452,,,,,,
69,0.36927387,419.6175648318721,28.558,0.0019295945945945947,0.454,,,,,,
70,0.35803831,409.9213347644633,24.618,0.0016633783783783782,0.454,,,,,,
71,0.34976682,403.57749908201663,20.923,0.0014137162162162161,0.454,,,,,,
72,0.34194169,396.7273958679906,18.276,0.0012348648648648649,0.454,,,,,,
73,0.33353769,390.69673715169137,14.107,0.0009531756756756757,0.454,,,,,,
74,0.35875666,435.4111045606144,6.8e-05,4.5945945945945945e-09,0.454,,,,,,
75,0.32698884,396.8567630459993,-0.00115,-7.77027027027027e-08,0.454,,,,,,
76,0.31362614,380.63898704025297,-0.001244,-8.405405405405406e-08,0.454,,,,,,
77,0.29815719,361.86486660290205,-0.00128,-8.648648648648649e-08,0.452,,,,,,
78,0.28000316,339.8319327783592,-0.001296,-8.756756756756757e-08,0.452,,,,,,
79,0.26503637,321.6672204363174,-0.001285,-8.682432432432432e-08,0.452,,,,,,
80,0.25214791,306.0249669390929,-0.001332,-9e-08,0.452,,,,,,
81,0.23581416,286.20121615168773,-0.001317,-8.89864864864865e-08,0.452,,,,,,
82,0.21921539,266.0558342965776,-0.001317,-8.89864864864865e-08,0.454,,,,,,
83,0.20332101,246.76543044422476,-0.0014,-9.45945945945946e-08,0.454,,,,,,
84,0.18972118,230.25976854754606,-0.001405,-9.493243243243243e-08,0.454,,,,,,
85,0.17354784,210.63069610743767,-0.001384,-9.351351351351352e-08,0.454,,,,,,
86,0.15768834,191.38258896522586,-0.001431,-9.668918918918919e-08,0.454,,,,,,
87,0.14309118,173.66622541129743,-0.001161,-7.844594594594595e-08,0.454,,,,,,
88,0.12710615,154.2656876319299,-0.001129,-7.628378378378378e-08,0.454,,,,,,
89,0.11063989,134.2810618106722,-0.001062,-7.175675675675676e-08,0.454,,,,,,
90,0.09588232,116.37038290944703,-0.001161,-7.844594594594595e-08,0.452,,,,,,
91,0.08220577,99.77166546913263,-0.001223,-8.263513513513513e-08,0.452,,,,,,
92,0.06610217,80.22730217596313,-0.00127,-8.581081081081081e-08,0.452,,,,,,
93,0.05107261,61.98640294700759,-0.001254,-8.472972972972972e-08,0.452,,,,,,
94,0.03443199,41.790240121731124,-0.001265,-8.547297297297297e-08,0.452,,,,,,
95,0.01991853,24.175714508135165,-0.001249,-8.439189189189189e-08,0.452,,,,,,
96,0.01599201,19.410236176064327,-0.001259,-8.506756756756756e-08,0.454,,,,,,
97,0.02341961,28.424860288532706,-0.001249,-8.439189189189189e-08,0.454,,,,,,
98,0.02402637,29.161243967578603,-0.001228,-8.297297297297297e-08,0.454,,,,,,
99,0.01976509,23.98947342086375,-0.001233,-8.331081081081081e-08,0.454,,,,,,
