,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
68,0.4796836,491.0312270116371,91.145,0.006158445945945946,0.51,,,,,
69,0.46562347,479.40190912648717,85.71,0.005791216216216216,0.51,,,,,
70,0.45490401,472.406052674438,79.696,0.005384864864864865,0.51,,,,,
71,0.44429614,460.970629339494,78.257,0.0052876351351351355,0.51,,,,,
72,0.43863303,465.7654987739465,66.589,0.004499256756756756,0.51,,,,,
73,0.4273626,457.2249481330682,61.451,0.004152094594594594,0.51,,,,,
74,0.41369302,447.5286279527792,54.557,0.003686283783783784,0.51,,,,,
75,0.39812644,435.7239811917167,47.469,0.003207364864864865,0.51,,,,,
76,0.39549017,438.51742689804485,41.476,0.0028024324324324324,0.51,,,,,
77,0.37665962,420.06140697417413,37.078,0.0025052702702702706,0.51,,,,,
78,0.36687472,414.3817952924611,30.882,0.0020866216216216217,0.51,,,,,
79,0.34992026,400.2927241692881,24.394,0.0016482432432432432,0.51,,,,,
80,0.34148836,395.43720413954463,19.016,0.0012848648648648648,0.51,,,,,
81,0.37679214,457.2988781446982,0.001364,9.216216216216216e-08,0.51,,,,,
82,0.32886492,399.13206571002524,0.000484,3.2702702702702705e-08,0.51,,,,,
83,0.309595,375.74551985110236,-0.000239,-1.614864864864865e-08,0.512,,,,,
84,0.28574996,346.8050581475678,0.000281,1.8986486486486486e-08,0.51,,,,,
85,0.26055888,316.2321689154174,-0.000416,-2.8108108108108106e-08,0.51,,,,,
86,0.23864571,289.6373643661258,-0.000906,-6.121621621621621e-08,0.508,,,,,
87,0.2183436,264.99744841315504,-0.000994,-6.716216216216216e-08,0.507,,,,,
88,0.19275499,233.94167407944704,-0.001275,-8.614864864864865e-08,0.505,,,,,
89,0.16939815,205.59465067782796,-0.001681,-1.1358108108108108e-07,0.503,,,,,
90,0.14868455,180.45519882990604,-0.001645,-1.1114864864864865e-07,0.503,,,,,
91,0.12798491,155.3329177753777,-0.001837,-1.2412162162162163e-07,0.501,,,,,
92,0.10233352,124.20041341808457,-0.001582,-1.068918918918919e-07,0.501,,,,,
93,0.08095737,98.25687740089991,-0.001577,-1.0655405405405406e-07,0.501,,,,,
94,0.0595882,72.322046780412,-0.001806,-1.2202702702702702e-07,0.501,,,,,
95,0.03786333,45.95532775518974,-0.001848,-1.2486486486486488e-07,0.501,,,,,
96,0.02369161,28.755534752934583,-0.001806,-1.2202702702702702e-07,0.501,,,,,
97,0.02417981,29.348078054850017,-0.001837,-1.2412162162162163e-07,0.501,,,,,
98,0.02452852,29.77079592621612,-0.001337,-9.033783783783784e-08,0.505,,,,,
99,0.04743901,57.576499996086014,-0.001332,-9e-08,0.501,,,,,
100,0.07785382,94.48960772206,-0.000984,-6.648648648648648e-08,0.501,,,,,
101,0.10123856,122.87045543712324,-0.000541,-3.655405405405406e-08,0.501,,,,,
102,0.12188242,147.92513113810628,-0.000442,-2.986486486486486e-08,0.501,,,,,
103,0.14703862,178.45628066011565,-0.000338,-2.2837837837837836e-08,0.501,,,,,
104,0.17181822,208.53033213398626,-0.000203,-1.3716216216216217e-08,0.501,,,,,
105,0.19346637,234.8030596155728,0.000718,4.851351351351351e-08,0.501,,,,,
106,0.21284787,258.32546845492953,0.000999,6.75e-08,0.501,,,,,
107,0.23815751,289.04304606421033,0.0009,6.081081081081081e-08,0.501,,,,,
108,0.2623443,318.3970555157571,0.001603,1.0831081081081081e-07,0.501,,,,,
109,0.28335081,343.8919306081568,0.001639,1.1074324324324324e-07,0.501,,,,,
110,0.30393887,368.8788986822516,0.001723,1.1641891891891891e-07,0.501,,,,,
111,0.32912297,399.4438365177051,0.0019,1.283783783783784e-07,0.501,,,,,
112,0.35293314,428.3417236477701,0.001634,1.104054054054054e-07,0.501,,,,,
113,0.37267731,452.3044701518865,0.001738,1.1743243243243243e-07,0.501,,,,,
114,0.39648749,481.20194141862305,0.0019,1.283783783783784e-07,0.501,,,,,
115,0.41995592,509.6848559373473,0.001848,1.2486486486486488e-07,0.501,,,,,
116,0.44326394,537.9730611087749,0.001821,1.2304054054054053e-07,0.501,,,,,
117,0.46182946,560.505416828269,0.001827,1.2344594594594595e-07,0.501,,,,,
118,0.39427664,430.45760540328155,48.063,0.0032475,0.501,,,,,
119,0.40929923,444.4270293722118,52.326,0.0035355405405405405,0.501,,,,,
120,0.41864476,453.3873921188724,54.708,0.003696486486486486,0.501,,,,,
121,0.43532722,462.87834577764374,65.464,0.004423243243243244,0.501,,,,,
122,0.4468278,474.50222191275753,67.798,0.004580945945945946,0.501,,,,,
123,0.45659178,481.8234436777231,72.327,0.004886959459459459,0.501,,,,,
124,0.46116691,477.04212865900615,82.661,0.0055852027027027025,0.501,,,,,
125,0.47117499,480.93960657492954,90.91,0.006142567567567567,0.501,,,,,
126,0.48494918,492.027888475627,96.539,0.006522905405405405,0.501,,,,,
127,0.49447604,496.9103254863317,103.219,0.006974256756756756,0.501,,,,,
128,0.50028561,499.35920974245397,107.821,0.007285202702702703,0.501,,,,,
129,0.49354149,497.5160928526671,101.479,0.0068566891891891895,0.501,,,,,
130,0.47926515,492.1493679933322,89.519,0.006048581081081082,0.501,,,,,
131,0.47348347,486.30533291398274,88.346,0.005969324324324324,0.501,,,,,
132,0.45955585,481.1838380626852,76.564,0.0051732432432432425,0.501,,,,,
133,0.44896193,468.34234538446333,76.548,0.005172162162162162,0.501,,,,,
134,0.43680577,464.109813340112,66.027,0.0044612837837837835,0.501,,,,,
135,0.42526334,453.35814523483197,62.77,0.004241216216216217,0.501,,,,,
136,0.41697093,455.3839196356379,50.68,0.003424324324324324,0.501,,,,,
137,0.40343386,438.0534224892013,51.581,0.003485202702702703,0.501,,,,,
138,0.39333511,432.3209013729201,45.057,0.003044391891891892,0.501,,,,,
139,0.38381523,427.7769357589122,38.047,0.002570743243243243,0.501,,,,,
140,0.36990853,416.20883082436217,32.737,0.0022119594594594595,0.501,,,,,
141,0.35761986,406.7144757461583,27.317,0.0018457432432432432,0.501,,,,,
142,0.34745136,400.4443013462667,21.246,0.0014355405405405404,0.501,,,,,
143,0.33787569,395.4456252420419,14.623,0.0009880405405405404,0.499,,,,,
144,0.34420833,417.756075373549,-0.001733,-1.1709459459459459e-07,0.501,,,,,
145,0.3187871,386.902122647163,-0.000692,-4.675675675675676e-08,0.501,,,,,
146,0.29561856,358.7830347696133,-0.0005,-3.3783783783783786e-08,0.501,,,,,
147,0.27708791,336.2929416235887,-0.000448,-3.027027027027027e-08,0.501,,,,,
148,0.25172248,305.5076425240911,-0.000338,-2.2837837837837836e-08,0.501,,,,,
149,0.22727765,275.8397034015359,-0.000286,-1.9324324324324325e-08,0.501,,,,,
150,0.20712199,251.37721200246835,-5.7e-05,-3.851351351351351e-09,0.501,,,,,
151,0.18566913,225.33953957831946,0.000984,6.648648648648648e-08,0.501,,,,,
152,0.15931334,193.3524040815974,0.000963,6.506756756756757e-08,0.501,,,,,
153,0.13678644,166.01226159323457,0.000947,6.39864864864865e-08,0.501,,,,,
154,0.11548003,140.15280972298876,0.001509,1.0195945945945946e-07,0.501,,,,,
155,0.09358779,113.582870227116,0.001556,1.0513513513513514e-07,0.501,,,,,
156,0.0705936,85.67553021691364,0.001603,1.0831081081081081e-07,0.501,,,,,
157,0.04899428,59.460953102190096,0.001795,1.2128378378378378e-07,0.501,,,,,
158,0.02892231,35.100168506783525,0.001889,1.2763513513513514e-07,0.499,,,,,
159,0.02465406,29.920250700043365,0.001572,1.0621621621621622e-07,0.501,,,,,
160,0.02489118,30.2080044543043,0.001603,1.0831081081081081e-07,0.499,,,,,
161,0.021418,25.99251198735092,0.001811,1.2236486486486485e-07,0.501,,,,,
162,0.07553836,91.67651098631008,0.001915,1.293918918918919e-07,0.501,,,,,
163,0.09041449,109.73124326466571,0.001853,1.252027027027027e-07,0.501,,,,,
164,0.11417584,138.56960816453923,0.001858,1.2554054054054053e-07,0.501,,,,,
165,0.13589373,164.92792379306468,0.001832,1.2378378378378378e-07,0.501,,,,,
166,0.15664917,190.1185874744814,0.001364,9.216216216216216e-08,0.501,,,,,
167,0.18055001,219.12597080490426,0.001645,1.1114864864864865e-07,0.501,,,,,
168,0.20428346,247.93079739133358,0.001327,8.966216216216216e-08,0.501,,,,,
169,0.22540854,273.5701329975352,0.000807,5.452702702702703e-08,0.501,,,,,
170,0.24605937,298.63290895854357,0.001265,8.547297297297297e-08,0.501,,,,,
171,0.27122255,329.17302487724976,0.000874,5.9054054054054054e-08,0.501,,,,,
172,0.29641363,359.7470481094,0.000437,2.9527027027027027e-08,0.501,,,,,
173,0.31440725,381.5852095866462,0.000541,3.655405405405406e-08,0.501,,,,,
174,0.33692719,408.9170199516552,0.000442,2.986486486486486e-08,0.501,,,,,
175,0.36278082,440.29508535306826,7.8e-05,5.2702702702702705e-09,0.501,,,,,
176,0.38647243,469.04854910600284,0.000343,2.3175675675675675e-08,0.501,,,,,
177,0.40415919,490.51442468204914,0.000307,2.0743243243243243e-08,0.501,,,,,
178,0.4287993,520.4204407253704,-0.000817,-5.52027027027027e-08,0.501,,,,,
179,0.45560841,552.957396813867,-0.000437,-2.9527027027027027e-08,0.501,,,,,
180,0.38730237,425.3231630192591,44.733,0.0030225,0.501,,,,,
181,0.40099287,442.04787311629565,44.624,0.0030151351351351352,0.501,,,,,
182,0.41947469,454.4986508954572,54.604,0.0036894594594594596,0.501,,,,,
183,0.4253819,456.0250376119624,60.247,0.004070743243243243,0.501,,,,,
184,0.43407882,465.24020370941093,61.587,0.004161283783783784,0.501,,,,,
185,0.44427521,464.21722728607506,74.985,0.005066554054054054,0.501,,,,,
186,0.45568513,471.9680723575027,81.082,0.005478513513513513,0.501,,,,,
187,0.47324635,486.4285481597217,87.935,0.005941554054054055,0.501,,,,,
188,0.47891643,486.5671379852946,94.678,0.006397162162162162,0.501,,,,,
189,0.48780166,491.82184974348394,100.207,0.0067707432432432425,0.501,,,,,
190,0.50025074,501.96388916898445,105.174,0.007106351351351352,0.501,,,,,
191,0.49555705,503.18831181057107,98.253,0.006638716216216216,0.501,,,,,
192,0.48877806,496.02387434731475,97.19,0.006566891891891892,0.501,,,,,
193,0.47934884,487.71693979699313,94.053,0.0063549324324324325,0.501,,,,,
194,0.46927101,485.3088085974593,84.23,0.005691216216216217,0.501,,,,,
195,0.45267224,475.1644267423491,74.229,0.005015472972972973,0.501,,,,,
196,0.44371727,467.1880738372208,71.337,0.0048200675675675675,0.501,,,,,
197,0.43807508,465.4523331884207,66.225,0.004474662162162162,0.501,,,,,
198,0.42435669,455.00977391461146,60.018,0.00405527027027027,0.501,,,,,
199,0.4090621,443.6332324812793,52.832,0.00356972972972973,0.501,,,,,
200,0.40026057,438.1101046634225,47.673,0.0032211486486486487,0.501,,,,,
201,0.39023854,436.869696090777,36.75,0.002483108108108108,0.501,,,,,
202,0.37701531,422.67109624223707,34.9,0.0023581081081081082,0.501,,,,,
203,0.37004801,419.34811311824,29.767,0.002011283783783784,0.501,,,,,
204,0.36564027,418.49658388095054,25.269,0.0017073648648648647,0.501,,,,,
205,0.35366544,409.4551261006433,19.777,0.001336283783783784,0.501,,,,,
206,0.32977158,388.09093316691724,12.142,0.0008204054054054054,0.499,,,,,
207,0.3341584,405.55832148745935,-0.001249,-8.439189189189189e-08,0.499,,,,,
208,0.30833964,374.22211865951573,-0.000427,-2.8851351351351352e-08,0.501,,,,,
209,0.2839506,344.62187902717744,-0.000364,-2.4594594594594596e-08,0.501,,,,,
210,0.26304172,319.2452972584893,-0.000203,-1.3716216216216217e-08,0.501,,,,,
211,0.24227234,294.0380940570221,-0.000114,-7.702702702702703e-09,0.501,,,,,
212,0.21619552,262.3886822847271,0.000718,4.851351351351351e-08,0.499,,,,,
213,0.19319437,234.47274915117094,0.000911,6.155405405405405e-08,0.499,,,,,
214,0.17382681,210.9671658318648,0.000723,4.885135135135135e-08,0.501,,,,,
215,0.149919,181.9510472414167,0.000718,4.851351351351351e-08,0.501,,,,,
216,0.12475582,151.41084332271052,0.001197,8.087837837837838e-08,0.501,,,,,
217,0.10362377,125.76339145648356,0.001374,9.283783783783784e-08,0.501,,,,,
218,0.08230341,99.88753992951573,0.001405,9.493243243243243e-08,0.501,,,,,
219,0.0592883,71.95476300256595,0.001499,1.0128378378378378e-07,0.501,,,,,
220,0.03796097,46.070462215572825,0.00152,1.0270270270270271e-07,0.501,,,,,
221,0.02408217,29.22609359446693,0.001645,1.1114864864864865e-07,0.501,,,,,
222,0.02492606,30.250228164445247,0.001712,1.1567567567567568e-07,0.501,,,,,
223,0.02490513,30.224966111026387,0.001572,1.0621621621621622e-07,0.501,,,,,
224,0.05319279,64.55678576199132,0.001556,1.0513513513513514e-07,0.501,,,,,
225,0.07845361,95.21503914108058,0.00153,1.0337837837837837e-07,0.501,,,,,
226,0.10116882,122.78351929018433,0.001754,1.185135135135135e-07,0.501,,,,,
227,0.12539745,152.18901657522585,0.001749,1.1817567567567567e-07,0.499,,,,,
228,0.14952146,181.46751500318757,0.001769,1.1952702702702702e-07,0.501,,,,,
229,0.17048613,206.9116612620925,0.001754,1.185135135135135e-07,0.501,,,,,
230,0.19133224,232.21191614386697,0.001738,1.1743243243243243e-07,0.501,,,,,
231,0.21676742,263.081763526975,0.001733,1.1709459459459459e-07,0.501,,,,,
232,0.24018703,291.50537481550776,0.001733,1.1709459459459459e-07,0.501,,,,,
233,0.25902454,314.3678468627323,0.001728,1.1675675675675675e-07,0.501,,,,,
234,0.28254877,342.9184270083448,0.001733,1.1709459459459459e-07,0.501,,,,,
235,0.30693781,372.51880664068307,0.00153,1.0337837837837837e-07,0.501,,,,,
236,0.33095023,401.66178795153957,0.001634,1.104054054054054e-07,0.501,,,,,
237,0.34846263,422.9163925235671,0.001254,8.472972972972972e-08,0.499,,,,,
238,0.37405822,453.9809292539718,0.001244,8.405405405405406e-08,0.501,,,,,
239,0.39800788,483.0478088145862,0.00128,8.648648648648649e-08,0.501,,,,,
240,0.42091139,510.8450354877593,0.001291,8.722972972972973e-08,0.501,,,,,
241,0.44011855,534.1561455964402,0.00128,8.648648648648649e-08,0.501,,,,,
242,0.37297023,414.6147155330358,38.047,0.002570743243243243,0.501,,,,,
243,0.40184373,441.1265339462993,46.578,0.0031471621621621624,0.501,,,,,
244,0.41576438,454.1185695375714,50.481,0.0034108783783783785,0.501,,,,,
245,0.41766836,448.0543675150416,58.856,0.003976756756756757,0.501,,,,,
246,0.42952462,455.6329207815469,65.667,0.00443695945945946,0.501,,,,,
247,0.444603,468.10205524069386,71.498,0.004830945945945946,0.501,,,,,
248,0.45105421,469.3436768860029,78.086,0.005276081081081081,0.501,,,,,
249,0.46595126,477.2257370811059,88.284,0.005965135135135136,0.501,,,,,
