,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo,pendiente_rampa
63,0.57705842,682.2578471402746,18.099,0.0012229054054054055,0.104,,,,,,
64,0.56603209,669.5115526503541,17.463,0.0011799324324324326,0.104,,,,,,
65,0.55054223,651.1970184329273,16.978,0.0011471621621621624,0.104,,,,,,
66,0.54120368,643.5261270829634,13.315,0.0008996621621621621,0.104,,,,,,
67,0.52265211,621.0576960201917,13.268,0.0008964864864864866,0.104,,,,,,
68,0.50842459,605.5312223910479,11.527,0.0007788513513513513,0.104,,,,,,
69,0.5027545,598.5186204288037,11.658,0.0007877027027027027,0.104,,,,,,
70,0.47635687,567.9606840985869,10.178,0.0006877027027027028,0.104,,,,,,
71,0.47273723,566.0179459410589,7.7277,0.0005221418918918919,0.104,,,,,,
72,0.45611056,545.7594027725046,7.807,0.0005275,0.104,,,,,,
73,0.44156222,528.9662604487676,6.9433,0.0004691418918918919,0.104,,,,,,
74,0.4251378,511.4464814610046,4.5293,0.0003060337837837838,0.104,,,,,,
75,0.4086297,491.0674428062523,4.873,0.00032925675675675675,0.103,,,,,,
76,0.39459048,474.9709027011782,3.9306,0.00026558108108108106,0.102,,,,,,
77,0.38763016,467.39849097387787,3.0555,0.0002064527027027027,0.102,,,,,,
78,0.36571699,441.3522964245862,2.5064,0.00016935135135135137,0.102,,,,,,
79,0.35303776,428.47058650484996,-0.000255,-1.7229729729729732e-08,0.102,,,,,,
80,0.33840573,410.7104443774521,0.001473,9.952702702702702e-08,0.102,,,,,,
81,0.32123507,389.87097841676547,0.001473,9.952702702702702e-08,0.102,,,,,,
82,0.30370872,368.5997301880159,0.001566,1.0581081081081081e-07,0.102,,,,,,
83,0.28805845,349.6053236232924,0.001754,1.185135135135135e-07,0.102,,,,,,
84,0.2736217,332.08397141666063,0.001697,1.1466216216216216e-07,0.102,,,,,,
85,0.25671606,311.5661105236791,0.001738,1.1743243243243243e-07,0.102,,,,,,
86,0.23785762,288.6781784230358,0.001801,1.216891891891892e-07,0.102,,,,,,
87,0.22257699,270.1326007830972,0.00178,1.2027027027027027e-07,0.102,,,,,,
88,0.20735912,251.6632348934008,0.001717,1.1601351351351352e-07,0.102,,,,,,
89,0.1900141,230.61212792869532,0.001743,1.1777027027027027e-07,0.102,,,,,,
90,0.1722018,208.99390857882182,0.001759,1.1885135135135134e-07,0.102,,,,,,
91,0.15772321,191.42230253869536,0.001176,7.945945945945945e-08,0.102,,,,,,
92,0.14116628,171.32715351707986,0.001723,1.1641891891891891e-07,0.102,,,,,,
93,0.12410023,150.61469127680158,0.001681,1.1358108108108108e-07,0.102,,,,,,
94,0.10776648,130.79139748939645,0.001239,8.371621621621622e-08,0.102,,,,,,
95,0.09278574,112.60989049063247,0.001114,7.527027027027027e-08,0.102,,,,,,
96,0.07479212,90.77149001338634,0.001249,8.439189189189189e-08,0.102,,,,,,
97,0.05947661,72.18430266330682,0.000505,3.4121621621621626e-08,0.102,,,,,,
98,0.04282204,51.97049018130827,0.001213,8.195945945945947e-08,0.102,,,,,,
99,0.02576994,31.275249597752083,0.00088,5.9459459459459464e-08,0.102,,,,,,
