,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
24,0.54438394,660.7022211687676,-0.001317,-8.89864864864865e-08,0.501,,,,,
25,0.44019526,466.8945260034043,67.356,0.0045510810810810804,0.501,,,,,
26,0.44760194,469.7607701991253,73.479,0.004964797297297297,0.501,,,,,
27,0.46438902,490.7076977149765,72.906,0.004926081081081082,0.501,,,,,
28,0.47453659,490.1004700614492,85.829,0.005799256756756756,0.501,,,,,
29,0.48848514,506.4813669661655,86.377,0.005836283783783784,0.501,,,,,
30,0.49453881,506.9295073732454,93.276,0.006302432432432432,0.501,,,,,
31,0.50835484,515.3335691074376,101.64,0.006867567567567567,0.501,,,,,
32,0.50571159,510.884543417069,102.881,0.006951418918918919,0.501,,,,,
33,0.49518044,513.5392326257607,87.445,0.005908445945945946,0.501,,,,,
34,0.48899426,504.0202691848284,89.456,0.0060443243243243246,0.501,,,,,
35,0.47169108,490.4559680536176,82.02,0.005541891891891891,0.501,,,,,
36,0.45886539,482.4308494433068,74.479,0.005032364864864865,0.501,,,,,
37,0.45021032,477.8874753160246,68.518,0.004629594594594595,0.501,,,,,
38,0.43878646,476.7807117245464,55.76,0.0037675675675675675,0.501,,,,,
39,0.42460776,457.0494893255945,58.283,0.003938040540540541,0.499,,,,,
40,0.4129398,449.65846958315876,51.513,0.003480608108108108,0.501,,,,,
41,0.40371981,448.75047061032524,41.231,0.0027858783783783784,0.501,,,,,
42,0.39146601,436.5094361055909,38.6,0.002608108108108108,0.501,,,,,
43,0.38022348,424.27174677815685,37.193,0.0025130405405405405,0.501,,,,,
44,0.3697272,422.73675656031804,25.989,0.0017560135135135135,0.501,,,,,
45,0.35990044,417.39734077176723,19.402,0.001310945945945946,0.501,,,,,
46,0.34717937,405.5491960185363,15.811,0.001068310810810811,0.501,,,,,
47,0.35549968,431.46001093117457,-0.001728,-1.1675675675675675e-07,0.501,,,,,
48,0.32940194,399.7861082421323,-0.001795,-1.2128378378378378e-07,0.501,,,,,
49,0.30942065,375.53550498375495,-0.001827,-1.2344594594594595e-07,0.501,,,,,
50,0.28321133,343.72608831427897,-0.001801,-1.216891891891892e-07,0.501,,,,,
51,0.26037058,316.00506739134806,-0.001848,-1.2486486486486488e-07,0.501,,,,,
52,0.24006149,291.35658604168054,-0.001842,-1.2445945945945946e-07,0.501,,,,,
53,0.21786935,264.4227097679617,-0.001837,-1.2412162162162163e-07,0.501,,,,,
54,0.19313857,234.4077325242826,-0.001795,-1.2128378378378378e-07,0.501,,,,,
55,0.17012347,206.47505173400432,-0.001785,-1.206081081081081e-07,0.501,,,,,
56,0.1512999,183.62955520683047,-0.001837,-1.2412162162162163e-07,0.501,,,,,
57,0.12552996,152.35340460907844,-0.001816,-1.227027027027027e-07,0.501,,,,,
58,0.10241024,124.29371296172027,-0.001769,-1.1952702702702702e-07,0.501,,,,,
59,0.08124332,98.60413352202384,-0.001785,-1.206081081081081e-07,0.501,,,,,
60,0.0595324,72.25432915352366,-0.001811,-1.2236486486486485e-07,0.501,,,,,
61,0.03712406,45.0580110422913,-0.001759,-1.1885135135135134e-07,0.501,,,,,
62,0.0235312,28.560824405637877,-0.00178,-1.2027027027027027e-07,0.501,,,,,
63,0.02410309,29.25489251121431,-0.001764,-1.1918918918918918e-07,0.501,,,,,
64,0.02431232,29.508797088702565,-0.001733,-1.1709459459459459e-07,0.501,,,,,
65,0.04867346,59.07511240759668,-0.001733,-1.1709459459459459e-07,0.501,,,,,
66,0.0780491,94.72725764282616,-0.001629,-1.1006756756756756e-07,0.501,,,,,
67,0.10035283,121.79651003365016,-0.001577,-1.0655405405405406e-07,0.501,,,,,
68,0.12334004,149.6950196471558,-0.001265,-8.547297297297297e-08,0.501,,,,,
69,0.14702467,178.44050000339357,-0.001488,-1.0054054054054053e-07,0.501,,,,,
70,0.17173453,208.42984233032524,-0.001285,-8.682432432432432e-08,0.499,,,,,
71,0.1897421,230.28504946429345,-0.001296,-8.756756756756757e-08,0.499,,,,,
72,0.21418693,259.95300958684857,-0.001369,-9.25e-08,0.499,,,,,
